name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,1
שערי צדק,,79.3611831665039,94
אסותא אשדוד,,,23
בני ציון,,66.97459411621094,39
ברזילי,,63.5,55
הדסה עין כרם,,93.79217529296875,64
הכרמל,,56.85071563720703,22
הלל יפה,,67.3786392211914,34
המרכזי בעמק,,65.86206817626953,88
המשפחה הקדושה,,,0
הסקוטי,,100.7092208862305,2
השרון ק. גולדה,,54.35684585571289,9
וולפסון,,61.20058441162109,33
זיו צפת,,57.63688659667969,43
לניאדו,,73.81615447998047,71
אל מקאסד,,,0
מעייני הישועה,,80.83067321777344,39
נהריה,,70.95435333251953,69
סוראסקי,,87.9590072631836,111
סורוקה,,66.9852294921875,62
סנט ג'וזף,,,5
סנט וינסנט,,55.22388076782227,5
פוריה,,59.43661880493164,14
קפלן,,93.8628158569336,54
רבין ק. בילינסון,,77.12574768066406,73
"רמב""ם",,73.71134185791016,57
שיבא,,84.93670654296875,60
שמיר (אסף הרופא),,56.34119033813477,79
שניידר,,,0
מאיר,,74.0359878540039,41
