name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
עין מאהל,9.5,אדום,57.6,0.3263598326359,-0.5491329479769,140,אדום,2022-02-17T00:00:00.000Z,74.40,60.38,34.98,103.4
עראבה,7.5,אדום,89.1,0.1475922451532,-0.5601503759399,344,אדום,2022-02-17T00:00:00.000Z,68.93,59.46,34.50,130.9
עיילבון,10,אדום,216.2,0.473282442748,-0.3016759776537,125,אדום,2022-02-17T00:00:00.000Z,71.61,64.31,45.41,216.2
כפר קרע,9.1,אדום,104.0,0.1986234021632,-0.6378378378378999,227,אדום,2022-02-17T00:00:00.000Z,68.67,60.90,37.97,117.4
מייסר,9.9,אדום,170.2,0.4929577464788,-0.1666666666667001,47,אדום,2022-02-17T00:00:00.000Z,68.06,62.32,37.97,228.5
קלנסווה,7.2,אדום,79.7,0.1500802568218,-0.5641025641026001,344,כתום,2022-02-17T00:00:00.000Z,63.01,52.84,27.72,146.6
ערערה,9.1,אדום,111.7,0.2359271523178,-0.4571428571429,401,אדום,2022-02-17T00:00:00.000Z,51.70,45.04,25.07,157.1
מוקייבלה,9.8,אדום,89.7,0.3894736842105,-0.6476190476190999,78,אדום,2022-02-17T00:00:00.000Z,73.01,62.20,34.12,189.1
כפר קאסם,9.6,אדום,144.8,0.2389380530973,-0.5517241379311,486,אדום,2022-02-17T00:00:00.000Z,66.01,54.10,29.66,200.5
כפר ברא,9.1,אדום,180.7,0.2131661442006,-0.3873873873874,73,אדום,2022-02-17T00:00:00.000Z,70.14,57.92,33.13,193.9
ג'ת,9.9,אדום,113.5,0.3381995133819,-0.4870848708488,224,אדום,2022-02-17T00:00:00.000Z,64.67,56.99,36.10,182.8
אעבלין,9.2,אדום,86.6,0.2342519685039,-0.57299270073,197,אדום,2022-02-17T00:00:00.000Z,67.01,58.65,36.44,145.8
עוזייר,10,אדום,83.3,0.4242424242424,-0.4814814814815001,50,אדום,2022-02-17T00:00:00.000Z,63.80,57.61,29.83,148.7
סולם,8.7,אדום,113.3,0.2112676056338,-0.5454545454546,39,אדום,2022-02-17T00:00:00.000Z,79.76,69.60,43.77,147.3
סאג'ור,10,אדום,208.7,0.6791044776119,-0.4615384615385,96,אדום,2022-02-17T00:00:00.000Z,78.49,67.84,48.33,220.2
נאעורה,9.8,אדום,89.6,0.3684210526315,-0.5116279069767999,36,אדום,2022-02-17T00:00:00.000Z,72.96,63.16,37.31,153.5
נחף,8.8,אדום,59.2,0.2446483180428,-0.6949806949807,138,אדום,2022-02-17T00:00:00.000Z,65.64,56.04,31.90,103.4
עין נקובא,6.9,אדום,19.6,0.1147540983606,-0.8,28,כתום,2022-02-17T00:00:00.000Z,60.11,48.62,26.94,78.3
משהד,7.7,אדום,77.9,0.1366459627329,-0.5352112676056999,101,אדום,2022-02-17T00:00:00.000Z,64.53,55.19,29.54,119.2
מעיליא,9.5,אדום,132.5,0.260606060606,-0.4941176470589,69,אדום,2022-02-17T00:00:00.000Z,69.46,64.13,45.36,212.6
מזרעה,9.6,אדום,129.8,0.2536585365853,-0.504761904762,51,אדום,2022-02-17T00:00:00.000Z,67.55,61.63,37.89,127.3
מג'ד אל-כרום,7.2,אדום,71.8,0.1414392059553,-0.6564417177915001,233,כתום,2022-02-17T00:00:00.000Z,74.29,60.04,33.55,149.4
כפר מצר,10,אדום,111.6,0.6595744680851,-0.6436781609196001,49,אדום,2022-02-17T00:00:00.000Z,68.39,58.03,33.62,176.4
עילוט,8.5,אדום,45.7,0.2349397590361,-0.61,36,אדום,2022-02-17T00:00:00.000Z,60.08,52.12,26.53,42.2
כפר מנדא,9.1,אדום,37.4,0.3155737704918,-0.6071428571429001,175,אדום,2022-02-17T00:00:00.000Z,61.64,51.82,25.77,84.9
כפר כנא,7.8,אדום,62.4,0.1943699731903,-0.4894366197184,184,אדום,2022-02-17T00:00:00.000Z,68.13,59.10,34.65,79.1
כפר כמא,10,אדום,362.2,0.6373056994818,-0.3128491620112001,140,אדום,2022-02-17T00:00:00.000Z,73.73,69.91,54.95,412.2
כפר יאסיף,10,אדום,158.1,0.3995098039215,-0.5397727272728,165,אדום,2022-02-17T00:00:00.000Z,74.08,65.69,41.72,161.0
כאוכב אבו אל-היג'א,10,אדום,134.0,0.4903846153846,-0.5625,70,אדום,2022-02-17T00:00:00.000Z,72.00,62.65,38.26,191.4
כאבול,5.9,אדום,46.4,0.1139455782312,-0.6047904191617,266,צהוב,2022-02-17T00:00:00.000Z,65.32,54.81,33.86,186.9
ירכא,10,אדום,89.9,0.4727272727272,-0.574931880109,181,אדום,2022-02-17T00:00:00.000Z,65.17,54.10,34.15,104.3
יפיע,9.7,אדום,80.3,0.3347732181425,-0.5507246376812001,263,אדום,2022-02-17T00:00:00.000Z,63.79,54.41,31.65,136.3
טורעאן,9.4,אדום,70.0,0.3197492163009,-0.4510869565218,184,אדום,2022-02-17T00:00:00.000Z,70.35,60.94,34.74,127.6
חורפיש,9.9,אדום,229.6,0.3318485523385,-0.5951086956522,168,אדום,2022-02-17T00:00:00.000Z,80.83,68.57,47.90,258.9
דאלית אל-כרמל,10,אדום,127.1,0.5113122171945,-0.5469061876248,248,אדום,2022-02-17T00:00:00.000Z,64.37,54.54,38.06,138.8
דייר חנא,10,אדום,116.6,0.4265734265734,-0.6246153846154,186,אדום,2022-02-17T00:00:00.000Z,73.28,62.12,37.91,177.8
דייר אל-אסד,7.2,אדום,32.3,0.1744680851063,-0.6985294117648,75,כתום,2022-02-17T00:00:00.000Z,70.39,58.85,36.81,59.0
דבוריה,9.7,אדום,133.9,0.2914979757085,-0.4603773584906,244,אדום,2022-02-17T00:00:00.000Z,68.63,59.10,37.33,228.4
ג'ש (גוש חלב),10,אדום,230.8,0.5106382978723,-0.4285714285715,65,אדום,2022-02-17T00:00:00.000Z,75.80,69.26,50.48,208.3
ג'ולס,10,אדום,119.2,0.5197368421052,-0.6916996047431,97,אדום,2022-02-17T00:00:00.000Z,76.36,68.51,49.55,148.2
בענה,7.1,אדום,54.6,0.1170483460559,-0.6933333333334,74,כתום,2022-02-17T00:00:00.000Z,61.35,51.47,28.62,87.9
בועיינה-נוג'ידאת,9.5,אדום,66.9,0.3350253807106,-0.6149425287357,107,אדום,2022-02-17T00:00:00.000Z,72.33,62.23,35.65,106.9
מגאר,9.8,אדום,162.0,0.2955974842767,-0.5396825396825999,538,אדום,2022-02-17T00:00:00.000Z,72.40,64.35,41.00,231.2
בית ג'ן,10,אדום,124.1,0.531914893617,-0.6659292035399,153,אדום,2022-02-17T00:00:00.000Z,72.78,60.37,42.04,125.7
