coronaOccupancy,isolatedTeam,name,normalOccupancy
93.33333333333333,43,לניאדו,15.59888553619385
91.66666666666666,30,הסקוטי,103.0075225830078
86.66666666666667,38,המרכזי בעמק,81.20689392089844
83.9622641509434,90,הדסה עין כרם,105.1282043457031
81.81818181818183,70,נהריה,77.45504760742188
78.43137254901961,32,שמיר (אסף הרופא),65.20763397216797
70,21,בני ציון,81.52424621582031
66.66666666666666,0,סנט ג'וזף,
66.66666666666666,6,מעייני הישועה,92.97124481201172
65.38461538461539,45,זיו צפת,83.8616714477539
63.888888888888886,31,הכרמל,81.18609619140625
60,10,הלל יפה,84.8543701171875
59.25925925925925,9,אסותא אשדוד,
56.666666666666664,12,פוריה,65.07041931152344
48.529411764705884,13,וולפסון,67.7891616821289
47.61904761904762,17,ברזילי,73.33333587646484
43.75,37,קפלן,81.94945526123047
41.66666666666667,57,"רמב""ם",91.13401794433594
41.46341463414634,22,השרון ק. גולדה,66.39004516601562
40.243902439024396,61,מאיר,74.80719757080078
32.05128205128205,34,סורוקה,78.62728118896484
12.5,21,שניידר,81.85653686523438
