CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
108,3,209,144,109,462,440,0.4647887323943662,2020-04-24T00:00:00.000Z,26,4411,6135,1751,994
107,3,201,136,105,442,429,0.4446680080482898,2020-04-25T00:00:00.000Z,8,3643,5858,1762,994
111,2,207,142,92,441,415,0.4436619718309859,2020-04-26T00:00:00.000Z,33,5757,5745,1737,994
102,4,193,133,88,414,382,0.4164989939637827,2020-04-27T00:00:00.000Z,21,5298,5297,1775,994
101,5,178,128,85,391,367,0.3933601609657948,2020-04-28T00:00:00.000Z,28,4854,5015,1726,994
96,6,169,121,87,377,362,0.3792756539235412,2020-04-29T00:00:00.000Z,23,4207,4671,1726,994
90,6,177,113,88,378,346,0.3802816901408451,2020-04-30T00:00:00.000Z,19,5673,4425,1721,994
89,4,157,111,85,353,333,0.3551307847082495,2020-05-01T00:00:00.000Z,20,4551,3879,1746,994
90,3,156,112,67,335,328,0.3370221327967807,2020-05-02T00:00:00.000Z,13,3973,3807,1610,994
84,3,150,102,72,324,300,0.3259557344064387,2020-05-03T00:00:00.000Z,14,5982,3728,1591,994
78,3,148,98,74,320,289,0.3219315895372233,2020-05-04T00:00:00.000Z,19,5531,3473,1545,994
72,2,120,92,66,278,264,0.2796780684104628,2020-05-05T00:00:00.000Z,9,5408,3230,1488,994
70,1,118,89,63,270,251,0.2716297786720322,2020-05-06T00:00:00.000Z,15,5362,3145,1439,994
71,1,111,85,62,258,247,0.2595573440643863,2020-05-07T00:00:00.000Z,13,5634,2960,1423,994
64,6,108,78,54,240,237,0.2414486921529175,2020-05-08T00:00:00.000Z,13,4819,2753,1365,994
64,2,112,78,50,240,238,0.2414486921529175,2020-05-09T00:00:00.000Z,10,3270,2821,1204,994
66,5,118,74,52,244,226,0.2454728370221328,2020-05-10T00:00:00.000Z,14,6334,2735,1202,994
60,5,103,69,55,227,211,0.2283702213279678,2020-05-11T00:00:00.000Z,9,5506,2330,1208,994
56,3,103,65,54,222,204,0.2233400402414487,2020-05-12T00:00:00.000Z,10,5597,2304,1054,994
53,3,89,61,49,199,196,0.2002012072434608,2020-05-13T00:00:00.000Z,10,5581,2248,968,994
52,2,85,61,44,190,183,0.1911468812877264,2020-05-14T00:00:00.000Z,6,5986,2083,917,994
52,0,78,61,44,183,179,0.1841046277665996,2020-05-15T00:00:00.000Z,2,5174,1967,814,994
51,3,78,60,41,179,179,0.1800804828973843,2020-05-16T00:00:00.000Z,4,4525,1936,780,994
45,4,92,55,40,187,174,0.1881287726358149,2020-05-17T00:00:00.000Z,9,6784,1837,756,994
43,3,77,52,43,172,161,0.1730382293762575,2020-05-18T00:00:00.000Z,3,6222,1609,725,994
40,2,65,51,44,160,153,0.1609657947686117,2020-05-19T00:00:00.000Z,7,6324,1562,603,994
41,1,68,46,40,154,141,0.1549295774647887,2020-05-20T00:00:00.000Z,4,6272,1495,570,994
37,0,71,47,32,150,140,0.1509054325955734,2020-05-21T00:00:00.000Z,8,6559,1357,514,994
37,0,66,47,33,146,142,0.1468812877263581,2020-05-22T00:00:00.000Z,5,5410,1263,455,994
37,0,67,47,35,149,149,0.1498993963782696,2020-05-23T00:00:00.000Z,3,4774,1279,400,994
34,1,65,43,39,147,132,0.147887323943662,2020-05-24T00:00:00.000Z,0,7117,1200,390,994
29,2,58,41,32,131,123,0.1317907444668008,2020-05-25T00:00:00.000Z,8,6531,1088,345,994
32,0,49,36,37,122,117,0.1227364185110664,2020-05-26T00:00:00.000Z,4,6476,1111,283,994
36,2,43,39,38,120,113,0.1207243460764588,2020-05-27T00:00:00.000Z,4,6563,1057,276,994
34,1,40,36,36,112,106,0.1126760563380282,2020-05-28T00:00:00.000Z,7,5574,992,273,994
37,0,41,39,36,116,116,0.1167002012072435,2020-05-29T00:00:00.000Z,5,4730,1085,241,994
33,0,42,35,43,120,119,0.1207243460764588,2020-05-30T00:00:00.000Z,5,4953,1076,241,994
31,0,41,35,47,123,115,0.1237424547283702,2020-05-31T00:00:00.000Z,5,7351,1103,245,994
30,3,45,34,45,124,107,0.124748490945674,2020-06-01T00:00:00.000Z,12,6487,1117,224,994
29,2,46,29,45,120,113,0.1207243460764588,2020-06-02T00:00:00.000Z,12,6491,1202,202,994
25,1,45,28,42,115,111,0.1156941649899396,2020-06-03T00:00:00.000Z,8,6486,1236,225,994
23,0,56,30,37,123,111,0.1237424547283702,2020-06-04T00:00:00.000Z,11,6894,1309,227,994
23,1,47,29,41,117,107,0.1177062374245473,2020-06-05T00:00:00.000Z,8,5707,1397,228,994
21,4,41,29,42,112,110,0.1126760563380282,2020-06-06T00:00:00.000Z,9,5138,1416,239,994
23,2,50,29,42,121,116,0.1217303822937626,2020-06-07T00:00:00.000Z,13,7776,1484,247,994
23,0,55,30,46,131,119,0.1317907444668008,2020-06-08T00:00:00.000Z,17,6604,1602,262,994
24,1,56,31,44,131,118,0.1317907444668008,2020-06-09T00:00:00.000Z,10,6808,1730,259,994
24,1,58,32,44,134,116,0.1348088531187123,2020-06-10T00:00:00.000Z,24,6897,1869,283,994
24,0,63,35,41,139,128,0.1398390342052314,2020-06-11T00:00:00.000Z,13,6901,1929,321,994
25,0,60,34,45,139,128,0.1398390342052314,2020-06-12T00:00:00.000Z,13,5731,2025,338,994
26,1,55,35,49,139,136,0.1398390342052314,2020-06-13T00:00:00.000Z,10,5105,2093,359,994
23,2,65,32,50,147,137,0.147887323943662,2020-06-14T00:00:00.000Z,15,7667,2184,360,994
25,0,74,36,48,158,136,0.158953722334004,2020-06-15T00:00:00.000Z,23,6805,2277,393,994
26,1,79,38,45,162,143,0.1629778672032193,2020-06-16T00:00:00.000Z,22,6786,2520,401,994
29,0,75,36,48,159,150,0.1599597585513078,2020-06-17T00:00:00.000Z,22,6302,2702,428,994
28,0,103,39,43,185,160,0.1861167002012072,2020-06-18T00:00:00.000Z,40,6504,2876,471,994
29,1,102,39,47,188,179,0.1891348088531187,2020-06-19T00:00:00.000Z,30,5471,3076,491,994
28,1,121,40,50,211,208,0.2122736418511066,2020-06-20T00:00:00.000Z,34,4805,3128,508,994
29,0,142,45,59,246,212,0.2474849094567405,2020-06-21T00:00:00.000Z,38,7404,3237,520,994
29,1,130,44,55,229,195,0.2303822937625755,2020-06-22T00:00:00.000Z,23,6573,3492,537,994
26,1,125,40,51,216,190,0.2173038229376258,2020-06-23T00:00:00.000Z,19,6230,3804,561,994
27,0,128,45,43,216,190,0.2173038229376258,2020-06-24T00:00:00.000Z,32,6283,4192,606,994
28,4,111,44,54,209,186,0.210261569416499,2020-06-25T00:00:00.000Z,25,6386,4560,633,994
26,3,133,45,56,234,214,0.2354124748490946,2020-06-26T00:00:00.000Z,47,5243,4832,673,994
22,3,141,40,55,236,218,0.2374245472837022,2020-06-27T00:00:00.000Z,28,4576,5121,691,994
22,1,150,39,66,255,213,0.2565392354124749,2020-06-28T00:00:00.000Z,46,6883,5421,689,994
24,0,157,44,65,266,233,0.2676056338028169,2020-06-29T00:00:00.000Z,46,6199,5947,713,994
24,1,166,56,67,289,252,0.2907444668008049,2020-06-30T00:00:00.000Z,53,5962,6553,751,994
24,3,193,59,72,324,275,0.3259557344064387,2020-07-01T00:00:00.000Z,82,5745,7377,771,994
28,1,189,72,71,332,296,0.3340040241448692,2020-07-02T00:00:00.000Z,64,6048,8353,793,994
29,2,192,83,74,349,308,0.3511066398390342,2020-07-03T00:00:00.000Z,57,5183,9078,879,994
33,4,193,85,82,360,337,0.3621730382293762,2020-07-04T00:00:00.000Z,61,3438,9649,962,994
32,1,241,94,81,416,366,0.4185110663983904,2020-07-05T00:00:00.000Z,81,6802,10327,952,994
34,6,250,91,95,436,360,0.4386317907444668,2020-07-06T00:00:00.000Z,81,6003,11243,1022,994
35,5,274,93,95,462,405,0.4647887323943662,2020-07-07T00:00:00.000Z,107,5793,12250,1202,994
38,5,286,112,87,485,426,0.4879275653923541,2020-07-08T00:00:00.000Z,90,5819,13275,1357,994
41,3,316,127,98,541,472,0.5442655935613682,2020-07-09T00:00:00.000Z,119,5961,14291,1643,994
41,4,319,132,104,555,472,0.5583501006036218,2020-07-10T00:00:00.000Z,88,5076,15339,1806,994
47,4,303,137,120,560,521,0.5633802816901409,2020-07-11T00:00:00.000Z,90,4408,16142,1916,994
47,6,360,153,124,637,535,0.6408450704225352,2020-07-12T00:00:00.000Z,125,6850,17007,2017,994
53,3,343,184,120,647,536,0.6509054325955734,2020-07-13T00:00:00.000Z,121,6140,18154,2251,994
55,5,304,190,139,633,568,0.6368209255533199,2020-07-14T00:00:00.000Z,108,6039,19186,2483,994
57,5,340,209,120,669,555,0.6730382293762576,2020-07-15T00:00:00.000Z,108,5875,20439,2733,994
60,9,341,211,131,683,568,0.6871227364185111,2020-07-16T00:00:00.000Z,135,6104,21661,2938,994
58,10,327,219,147,693,609,0.6971830985915493,2020-07-17T00:00:00.000Z,139,5066,22487,3163,994
57,7,313,236,148,697,666,0.7012072434607646,2020-07-18T00:00:00.000Z,103,4488,23057,3431,994
74,7,399,271,142,812,684,0.8169014084507042,2020-07-19T00:00:00.000Z,152,6761,23578,3479,994
79,9,399,268,144,811,680,0.8158953722334004,2020-07-20T00:00:00.000Z,140,6010,24509,3819,994
81,9,394,261,140,795,665,0.7997987927565392,2020-07-21T00:00:00.000Z,127,5953,25416,4263,994
80,5,364,286,136,786,700,0.7907444668008048,2020-07-22T00:00:00.000Z,137,5863,23838,4390,994
84,14,340,313,152,805,705,0.8098591549295775,2020-07-23T00:00:00.000Z,124,6115,19069,4185,994
86,6,318,328,154,800,718,0.8048289738430584,2020-07-24T00:00:00.000Z,106,5164,20580,2958,994
99,7,301,323,175,799,765,0.8038229376257545,2020-07-25T00:00:00.000Z,90,4499,20666,3252,994
99,11,369,312,195,876,764,0.8812877263581489,2020-07-26T00:00:00.000Z,126,6674,18981,3258,994
94,6,398,320,182,900,774,0.9054325955734407,2020-07-27T00:00:00.000Z,139,6129,19195,3198,994
96,8,383,324,184,891,781,0.8963782696177063,2020-07-28T00:00:00.000Z,125,5962,19580,3289,994
98,7,363,339,173,875,765,0.8802816901408451,2020-07-29T00:00:00.000Z,112,5709,20220,3263,994
102,13,353,324,167,844,734,0.8490945674044266,2020-07-30T00:00:00.000Z,95,5459,20270,3349,994
94,14,354,316,170,840,757,0.8450704225352113,2020-07-31T00:00:00.000Z,118,5240,20240,3347,994
94,12,344,339,164,847,793,0.852112676056338,2020-08-01T00:00:00.000Z,108,4470,20209,3416,994
100,9,402,352,168,922,809,0.9275653923541247,2020-08-02T00:00:00.000Z,141,6624,18290,3597,994
95,15,423,332,146,901,769,0.9064386317907445,2020-08-03T00:00:00.000Z,106,5993,18494,3360,994
99,9,352,347,163,862,749,0.8672032193158954,2020-08-04T00:00:00.000Z,105,6152,18633,3261,994
106,7,359,357,161,877,761,0.8822937625754527,2020-08-05T00:00:00.000Z,140,5764,18894,3184,994
99,8,350,366,147,863,755,0.8682092555331992,2020-08-06T00:00:00.000Z,111,5857,18620,3333,994
107,7,335,378,155,868,796,0.8732394366197183,2020-08-07T00:00:00.000Z,122,4934,18807,3535,994
106,12,310,395,178,883,846,0.8883299798792756,2020-08-08T00:00:00.000Z,100,4264,19040,3346,994
115,6,392,402,195,989,834,0.9949698189134809,2020-08-09T00:00:00.000Z,150,6644,17965,3441,994
113,14,341,402,184,927,804,0.9325955734406438,2020-08-10T00:00:00.000Z,107,5809,18952,3230,994
110,9,316,382,192,890,777,0.8953722334004024,2020-08-11T00:00:00.000Z,98,6091,20275,3206,994
110,13,237,369,156,762,762,0.7665995975855131,2020-08-12T00:00:00.000Z,41,391,21298,3343,994
