cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,16,20.35,5.01,צהוב,7862
Afula,קטן מ-15,אין מידע,81,14.25,6.16,כתום,56844
Akko,קטן מ-15,אין מידע,40,8.08,4.55,צהוב,49517
Arad,קטן מ-15,אין מידע,30,11.04,3.3,ירוק,27170
Ari'el,0,0,24,11.71,5.92,צהוב,20488
Ashdod,32,14.55,220,9.72,5.19,צהוב,226329
Ashqelon,17,8.10,210,14.34,5.6,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,122,9.55,4.61,צהוב,127772
Be'er Sheva,31,9.23,336,15.95,5.11,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,26,9.02,6.47,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,89,4.28,3.95,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,22,11.59,4.38,ירוק,18980
Bet Shemesh,קטן מ-15,אין מידע,46,3.48,4.84,צהוב,132210
Dimona,קטן מ-15,אין מידע,38,10.87,5.91,צהוב,34954
Elat,קטן מ-15,אין מידע,38,7.24,5.99,צהוב,52507
Gan Yavne,קטן מ-15,אין מידע,30,12.56,8.51,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,28,13.02,5.59,צהוב,21508
Gedera,קטן מ-15,אין מידע,30,10.41,4.29,ירוק,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,16,5.87,3.87,ירוק,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,19,9.89,4.39,ירוק,19205
Giv'atayim,קטן מ-15,אין מידע,69,11.34,5.93,צהוב,60872
Hadera,קטן מ-15,אין מידע,105,10.61,4.8,צהוב,98928
Haifa,19,5.74,331,11.61,5.1,צהוב,284981
Herzliyya,קטן מ-15,אין מידע,96,9.68,5.29,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,66,10.19,4.64,צהוב,64755
Holon,24,12.63,190,9.67,5.6,צהוב,196510
Jerusalem,50,8.43,593,6.22,4.13,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,69,14.94,5.3,צהוב,46190
Kefar Sava,קטן מ-15,אין מידע,104,10.23,4.17,ירוק,101664
Kefar Yona,קטן מ-15,אין מידע,23,8.80,4.36,ירוק,26140
Lod,קטן מ-15,אין מידע,58,7.18,3.7,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,50,13.23,5.45,צהוב,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,25,11.28,6.09,כתום,22158
Mevasseret Ziyyon,קטן מ-15,אין מידע,37,15.20,7.44,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,36,13.96,5.85,צהוב,25790
Modi'in-Makkabbim-Re'ut,24,20.87,115,12.14,5.82,צהוב,94744
Mughar,קטן מ-15,אין מידע,26,11.17,6.31,כתום,23271
Nahariyya,קטן מ-15,אין מידע,74,12.50,4.86,צהוב,59189
Nazareth,0,0,20,2.57,2.77,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,40,7.92,4.51,צהוב,50532
Nesher,קטן מ-15,אין מידע,31,12.95,6.62,כתום,23947
Netanya,22,12.79,172,7.69,4.18,ירוק,223562
Netivot,קטן מ-15,אין מידע,31,7.86,5.9,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,88,20.98,6.03,כתום,41950
Ofaqim,קטן מ-15,אין מידע,34,10.50,5.87,צהוב,32378
Or Yehuda,קטן מ-15,אין מידע,41,11.21,4.9,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,47,10.77,5.84,צהוב,43646
Petah Tiqwa,24,9.16,262,10.46,4.68,צהוב,250427
Qadima-Zoran,קטן מ-15,אין מידע,18,7.93,5.55,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,57,9.61,5.48,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,54,12.97,5.7,צהוב,41645
Qiryat Gat,קטן מ-15,אין מידע,44,7.51,6.23,כתום,58550
Qiryat Mal'akhi,0,0,18,7.39,3.35,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,63,13.86,4.99,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,60,14.71,5.91,צהוב,40778
Qiryat Shemona,קטן מ-15,אין מידע,48,21.36,5.6,צהוב,22470
Qiryat Yam,קטן מ-15,אין מידע,81,20.56,5.27,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,89,11.56,4.75,צהוב,76958
Ramat Gan,קטן מ-15,אין מידע,172,10.32,5.19,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,48,10.11,5.51,צהוב,47482
Ramla,קטן מ-15,אין מידע,57,7.41,4.47,ירוק,76903
Rehovot,16,10.32,155,10.60,5.97,צהוב,146213
Rishon Leziyyon,34,13.08,260,10.16,5.55,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,58,8.61,6.12,כתום,67337
Sederot,קטן מ-15,אין מידע,42,14.53,7.34,כתום,28899
Shefar'am,קטן מ-15,אין מידע,19,4.48,4.19,ירוק,42400
Shoham,קטן מ-15,אין מידע,21,9.99,5.68,צהוב,21029
Tel Aviv - Yafo,43,11.11,387,7.72,5.03,צהוב,501015
Tiberias,קטן מ-15,אין מידע,64,14.01,5.62,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,25,10.29,7.62,אדום,24285
Umm Al-Fahm,קטן מ-15,אין מידע,19,3.35,3.88,ירוק,56713
Yavne,קטן מ-15,אין מידע,46,9.24,5.98,צהוב,49759
Yehud,קטן מ-15,אין מידע,37,12.33,5.23,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,31,12.88,5.32,צהוב,24061
Zefat,קטן מ-15,אין מידע,32,8.79,6.63,כתום,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,17,7.23,8.5,אדום,23503
