averageInfected,begin_date,end_date,isCurrentWeek
19335,2022-02-13T00:00:00.000Z,2022-02-19T00:00:00.000Z,False
11081,2022-02-20T00:00:00.000Z,2022-02-26T00:00:00.000Z,False
7492,2022-02-27T00:00:00.000Z,2022-03-05T00:00:00.000Z,False
