gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,50-59,שנה,93904,3.3,159,3.6,241,9.2,835,6.6
זכר,50-59,3 חודשים,79774,3.5,52,2.5,90,8,269,4.8
זכר,50-59,מתחילת קורונה,125965,3.5,369,3.6,521,9,2169,7.8
נקבה,50-59,מתחילת קורונה,171860,4.7,191,1.9,248,4.3,1492,5.4
נקבה,50-59,שנה,134790,4.7,88,2,138,5.3,636,5
נקבה,50-59,6 חודשים,122066,4.9,54,1.8,85,4.9,359,4.3
נקבה,50-59,3 חודשים,116870,5.1,32,1.6,51,4.5,179,3.2
נקבה,50-59,חודש אחרון,30907,5.4,13,1.2,28,3.8,83,2.8
זכר,60-69,שנה,63101,2.2,371,8.4,332,12.7,1237,9.8
זכר,60-69,חודש אחרון,13216,2.3,67,6.2,98,13.4,267,9
זכר,60-69,מתחילת קורונה,85010,2.3,949,9.2,892,15.4,3158,11.4
זכר,60-69,6 חודשים,56205,2.2,233,7.8,218,12.5,785,9.5
זכר,60-69,3 חודשים,54031,2.3,130,6.3,131,11.6,497,8.9
נקבה,60-69,שנה,85938,3,276,6.2,235,9,945,7.5
נקבה,60-69,3 חודשים,74876,3.3,79,3.8,76,6.8,354,6.3
נקבה,60-69,מתחילת קורונה,108620,3,529,5.1,470,8.1,2119,7.6
נקבה,60-69,6 חודשים,77829,3.1,167,5.6,154,8.8,588,7.1
נקבה,60-69,חודש אחרון,20031,3.5,44,4.1,55,7.5,206,6.9
זכר,70-79,6 חודשים,30700,1.2,391,13.2,250,14.3,1028,12.4
זכר,70-79,3 חודשים,29620,1.3,269,13,173,15.4,779,14
זכר,70-79,מתחילת קורונה,45456,1.3,1561,15.2,996,17.2,3622,13
זכר,70-79,שנה,34551,1.2,601,13.6,370,14.2,1549,12.2
זכר,70-79,חודש אחרון,7566,1.3,144,13.3,111,15.1,416,14
נקבה,70-79,מתחילת קורונה,53464,1.5,980,9.5,564,9.7,2641,9.5
נקבה,70-79,חודש אחרון,10052,1.7,104,9.6,70,9.5,320,10.8
נקבה,70-79,שנה,42064,1.5,459,10.4,276,10.6,1261,9.9
נקבה,70-79,6 חודשים,37560,1.5,302,10.2,185,10.6,833,10.1
נקבה,70-79,3 חודשים,36172,1.6,191,9.3,114,10.1,587,10.5
זכר,80-89,שנה,12871,0.5,762,17.2,259,9.9,1478,11.7
זכר,80-89,6 חודשים,11103,0.4,523,17.6,179,10.2,1032,12.5
זכר,80-89,חודש אחרון,2841,0.5,228,21.1,91,12.4,458,15.4
זכר,80-89,3 חודשים,10585,0.5,401,19.4,138,12.3,834,14.9
זכר,80-89,מתחילת קורונה,17775,0.5,1808,17.6,619,10.7,2964,10.7
נקבה,80-89,חודש אחרון,4248,0.7,201,18.6,82,11.2,425,14.3
נקבה,80-89,3 חודשים,15065,0.7,392,19,122,10.8,846,15.2
נקבה,80-89,שנה,18033,0.6,742,16.8,227,8.7,1529,12.1
נקבה,80-89,מתחילת קורונה,24896,0.7,1658,16.1,470,8.1,3028,10.9
נקבה,80-89,6 חודשים,15805,0.6,509,17.1,161,9.2,1070,12.9
זכר,90+,שנה,2893,0.1,349,7.9,58,2.2,505,4
זכר,90+,6 חודשים,2512,0.1,257,8.6,43,2.5,388,4.7
זכר,90+,3 חודשים,2388,0.1,218,10.6,36,3.2,332,5.9
זכר,90+,מתחילת קורונה,4150,0.1,809,7.9,133,2.3,999,3.6
זכר,90+,חודש אחרון,657,0.1,115,10.6,19,2.6,193,6.5
נקבה,90+,מתחילת קורונה,8027,0.2,1078,10.5,130,2.2,1486,5.4
נקבה,90+,6 חודשים,4666,0.2,325,10.9,48,2.7,546,6.6
נקבה,90+,שנה,5361,0.2,445,10.1,63,2.4,749,5.9
נקבה,90+,חודש אחרון,1159,0.2,115,10.6,22,3,230,7.7
נקבה,90+,3 חודשים,4440,0.2,245,11.9,38,3.4,439,7.9
