section,female,male,period
0-9,"{'amount': 42994, 'percentage': 8}","{'amount': 45700, 'percentage': 9}",6 חודשים
0-9,"{'amount': 556, 'percentage': 10}","{'amount': 623, 'percentage': 11}",חודש אחרון
0-9,"{'amount': 58350, 'percentage': 7}","{'amount': 61751, 'percentage': 8}",מתחילת קורונה
0-9,"{'amount': 57902, 'percentage': 7}","{'amount': 61310, 'percentage': 8}",שנה
0-9,"{'amount': 21868, 'percentage': 10}","{'amount': 23230, 'percentage': 11}",3 חודשים
10-19,"{'amount': 57085, 'percentage': 11}","{'amount': 55146, 'percentage': 11}",6 חודשים
10-19,"{'amount': 83115, 'percentage': 10}","{'amount': 91215, 'percentage': 11}",שנה
10-19,"{'amount': 24350, 'percentage': 12}","{'amount': 22972, 'percentage': 11}",3 חודשים
10-19,"{'amount': 84097, 'percentage': 10}","{'amount': 92371, 'percentage': 11}",מתחילת קורונה
10-19,"{'amount': 824, 'percentage': 14}","{'amount': 696, 'percentage': 12}",חודש אחרון
20-29,"{'amount': 80591, 'percentage': 10}","{'amount': 77182, 'percentage': 9}",מתחילת קורונה
20-29,"{'amount': 79075, 'percentage': 10}","{'amount': 75131, 'percentage': 9}",שנה
20-29,"{'amount': 50614, 'percentage': 10}","{'amount': 43135, 'percentage': 8}",6 חודשים
20-29,"{'amount': 21328, 'percentage': 10}","{'amount': 17568, 'percentage': 8}",3 חודשים
20-29,"{'amount': 417, 'percentage': 7}","{'amount': 312, 'percentage': 5}",חודש אחרון
30-39,"{'amount': 15867, 'percentage': 8}","{'amount': 13782, 'percentage': 7}",3 חודשים
30-39,"{'amount': 38639, 'percentage': 8}","{'amount': 34081, 'percentage': 7}",6 חודשים
30-39,"{'amount': 60137, 'percentage': 7}","{'amount': 56011, 'percentage': 7}",מתחילת קורונה
30-39,"{'amount': 59278, 'percentage': 7}","{'amount': 54814, 'percentage': 7}",שנה
30-39,"{'amount': 414, 'percentage': 7}","{'amount': 281, 'percentage': 5}",חודש אחרון
40-49,"{'amount': 51698, 'percentage': 6}","{'amount': 46558, 'percentage': 6}",מתחילת קורונה
40-49,"{'amount': 329, 'percentage': 6}","{'amount': 285, 'percentage': 5}",חודש אחרון
40-49,"{'amount': 11812, 'percentage': 6}","{'amount': 10130, 'percentage': 5}",3 חודשים
40-49,"{'amount': 31919, 'percentage': 6}","{'amount': 27675, 'percentage': 5}",6 חודשים
40-49,"{'amount': 50866, 'percentage': 6}","{'amount': 45490, 'percentage': 6}",שנה
50-59,"{'amount': 37573, 'percentage': 5}","{'amount': 34724, 'percentage': 4}",מתחילת קורונה
50-59,"{'amount': 36742, 'percentage': 5}","{'amount': 33723, 'percentage': 4}",שנה
50-59,"{'amount': 22165, 'percentage': 4}","{'amount': 19926, 'percentage': 4}",6 חודשים
50-59,"{'amount': 7517, 'percentage': 4}","{'amount': 6512, 'percentage': 3}",3 חודשים
50-59,"{'amount': 202, 'percentage': 4}","{'amount': 151, 'percentage': 3}",חודש אחרון
60-69,"{'amount': 13569, 'percentage': 3}","{'amount': 12782, 'percentage': 3}",6 חודשים
60-69,"{'amount': 22682, 'percentage': 3}","{'amount': 22878, 'percentage': 3}",שנה
60-69,"{'amount': 23266, 'percentage': 3}","{'amount': 23713, 'percentage': 3}",מתחילת קורונה
60-69,"{'amount': 167, 'percentage': 3}","{'amount': 133, 'percentage': 2}",חודש אחרון
60-69,"{'amount': 4176, 'percentage': 2}","{'amount': 3439, 'percentage': 2}",3 חודשים
70-79,"{'amount': 11898, 'percentage': 1}","{'amount': 11910, 'percentage': 1}",מתחילת קורונה
70-79,"{'amount': 2105, 'percentage': 1}","{'amount': 1631, 'percentage': 1}",3 חודשים
70-79,"{'amount': 6973, 'percentage': 1}","{'amount': 6382, 'percentage': 1}",6 חודשים
70-79,"{'amount': 11544, 'percentage': 1}","{'amount': 11443, 'percentage': 1}",שנה
70-79,"{'amount': 94, 'percentage': 2}","{'amount': 85, 'percentage': 2}",חודש אחרון
80-89,"{'amount': 4309, 'percentage': 1}","{'amount': 2907, 'percentage': 1}",6 חודשים
80-89,"{'amount': 63, 'percentage': 1}","{'amount': 53, 'percentage': 1}",חודש אחרון
80-89,"{'amount': 7293, 'percentage': 1}","{'amount': 5285, 'percentage': 1}",מתחילת קורונה
80-89,"{'amount': 7062, 'percentage': 1}","{'amount': 5098, 'percentage': 1}",שנה
80-89,"{'amount': 1324, 'percentage': 1}","{'amount': 828, 'percentage': 0}",3 חודשים
90+,"{'amount': 29, 'percentage': 1}","{'amount': 15, 'percentage': 0}",חודש אחרון
90+,"{'amount': 436, 'percentage': 0}","{'amount': 231, 'percentage': 0}",3 חודשים
90+,"{'amount': 1614, 'percentage': 0}","{'amount': 813, 'percentage': 0}",6 חודשים
90+,"{'amount': 2789, 'percentage': 0}","{'amount': 1334, 'percentage': 0}",שנה
90+,"{'amount': 2935, 'percentage': 0}","{'amount': 1401, 'percentage': 0}",מתחילת קורונה
