city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130787,223,103,15378,2
תל אביב - יפו,26407,75,21,18421,2
פתח תקווה,21696,41,31,7754,2
פרדס חנה-כרכור,2405,39,19,3666,9
מגאר,2147,34,27,844,15
באר שבע,15159,32, 11-14 ,6207,2
ראשון לציון,14897,31,15,7065,1
חיפה,16671,30,  6-10  ,7018,1
נתניה,17046,28,  6-10  ,7327,1
אשדוד,25645,25,  6-10  ,5897,1
טייבה,4610,20, 11-14 ,579,4
אשקלון,11878,19,  6-10  ,3583,1
בת ים,9694,18,  6-10  ,3938,1
עלי זהב,274,17,  1-5  ,702,42
הרצליה,4267,16, 11-14 ,4303,2
בית ג'ן,1908,16, 11-14 ,696,13
רהט,5004,15,  6-10  ,542,2
אור יהודה,4364, קטן מ-15 ,  1-5  ,859,1
אעצם (שבט),84, קטן מ-15 ,  1-5  ,52,5
אטרש (שבט),55, קטן מ-15 ,  1-5  ,23,17
באקה אל-גרביה,2775, קטן מ-15 ,  0  ,204,1
נתיבות,7035, קטן מ-15 ,  0  ,677,0
בענה,987, קטן מ-15 ,  0  ,68,4
ירכא,2131, קטן מ-15 ,  0  ,774,2
עילוט,667, קטן מ-15 ,  0  ,39,1
ראמה,951, קטן מ-15 ,  1-5  ,264,2
אבו גוש,1290, קטן מ-15 ,  1-5  ,606,15
ערערה-בנגב,1018, קטן מ-15 ,  1-5  ,146,4
תל שבע,595, קטן מ-15 ,  1-5  ,195,7
צור הדסה,710, קטן מ-15 ,  0  ,308,1
נס ציונה,2486, קטן מ-15 ,  1-5  ,1714,0
ראש העין,5439, קטן מ-15 ,  1-5  ,1806,0
ראש פינה,154, קטן מ-15 ,  0  ,97,3
אבו סנאן,1350, קטן מ-15 ,  1-5  ,318,2
הוד השרון,2805, קטן מ-15 ,  1-5  ,2083,0
דייר חנא,1474, קטן מ-15 ,  0  ,53,1
כאבול,1300, קטן מ-15 ,  0  ,83,1
כפר כנא,2440, קטן מ-15 ,  0  ,155,2
כפר מנדא,1688, קטן מ-15 ,  0  ,65,1
מזרעה,305, קטן מ-15 ,  0  ,25,2
עיילבון,606, קטן מ-15 ,  0  ,88,2
קלנסווה,2505, קטן מ-15 ,  1-5  ,251,2
כפר קרע,1680, קטן מ-15 ,  1-5  ,179,1
ירוחם,979, קטן מ-15 ,  1-5  ,348,2
טורעאן,1302, קטן מ-15 ,  0  ,116,1
יפיע,2218, קטן מ-15 ,  0  ,146,1
סאג'ור,508, קטן מ-15 ,  0  ,131,2
סולם,267, קטן מ-15 ,  0  ,74,23
שערי תקווה,365, קטן מ-15 ,  1-5  ,164,4
גבע בנימין,670, קטן מ-15 ,  1-5  ,165,4
כוכב יעקב,1897, קטן מ-15 ,  1-5  ,114,1
מסעודין אל-עזאזמה,120, קטן מ-15 ,  1-5  ,55,3
מעלה אדומים,3838, קטן מ-15 ,  1-5  ,1885,3
קרני שומרון,731, קטן מ-15 ,  1-5  ,336,2
קודייראת א-צאנע(שבט),17, קטן מ-15 ,  0  ,12,4
אבו רובייעה (שבט),56, קטן מ-15 ,  0  ,49,3
מבשרת ציון,1919, קטן מ-15 ,  1-5  ,1056,0
מעלות-תרשיחא,1587, קטן מ-15 ,  0  ,547,0
מודיעין-מכבים-רעות,4829, קטן מ-15 ,  0  ,3038,0
קרית מלאכי,4101, קטן מ-15 ,  0  ,423,1
אבו קורינאת (שבט),59, קטן מ-15 ,  1-5  ,49,5
כפר יאסיף,963, קטן מ-15 ,  1-5  ,180,1
מגדל העמק,2108, קטן מ-15 ,  0  ,641,1
נוף הגליל,2869, קטן מ-15 ,  1-5  ,1371,1
מג'דל שמס,1737, קטן מ-15 ,  1-5  ,281,5
קרית מוצקין,2364, קטן מ-15 ,  1-5  ,1265,1
קרית ביאליק,2243, קטן מ-15 ,  1-5  ,866,1
מזכרת בתיה,752, קטן מ-15 ,  1-5  ,499,1
גני תקווה,1325, קטן מ-15 ,  1-5  ,706,0
יקנעם עילית,1166, קטן מ-15 ,  1-5  ,532,1
כסיפה,932, קטן מ-15 ,  0  ,93,2
לקיה,820, קטן מ-15 ,  0  ,169,7
כרמיאל,2474, קטן מ-15 ,  1-5  ,905,1
רבבה,331, קטן מ-15 ,  1-5  ,101,3
בוקעאתא,988, קטן מ-15 ,  1-5  ,164,7
גבעתיים,2042, קטן מ-15 ,  0  ,1405,0
קרית אתא,4687, קטן מ-15 ,  0  ,1317,0
דאלית אל-כרמל,2307, קטן מ-15 ,  1-5  ,768,1
רחובות,11312, קטן מ-15 ,  1-5  ,3622,1
רמת גן,7902, קטן מ-15 ,  0  ,4737,0
רעננה,3862, קטן מ-15 ,  1-5  ,3286,1
שפרעם,4114, קטן מ-15 ,  0  ,562,1
אבו ג'ווייעד (שבט),66, קטן מ-15 ,  0  ,338,4
בנימינה-גבעת עדה,612, קטן מ-15 ,  6-10  ,1313,7
בית שאן,1692, קטן מ-15 ,  1-5  ,356,1
יהוד,1941, קטן מ-15 ,  1-5  ,970,2
קרית ים,2352, קטן מ-15 ,  1-5  ,1110,1
להבים,270, קטן מ-15 ,  1-5  ,195,2
חורה,875, קטן מ-15 ,  1-5  ,101,2
אום בטין,48, קטן מ-15 ,  1-5  ,15,5
ערערה,2035, קטן מ-15 ,  0  ,199,1
זרזיר,500, קטן מ-15 ,  0  ,42,2
שדרות,2893, קטן מ-15 , 11-14 ,703,5
ג'דיידה-מכר,2045, קטן מ-15 ,  0  ,180,0
קצרין,298, קטן מ-15 ,  0  ,138,1
בני ברק,48243, קטן מ-15 ,  0  ,2046,1
טירת כרמל,1393, קטן מ-15 ,  0  ,395,1
חולון,14655, קטן מ-15 ,  1-5  ,4303,0
נצרת,9041, קטן מ-15 ,  0  ,978,2
אבו רוקייק (שבט),89, קטן מ-15 ,  0  ,48,2
סח'נין,4373, קטן מ-15 ,  1-5  ,215,2
טמרה,3883, קטן מ-15 ,  0  ,285,1
משהד,798, קטן מ-15 ,  0  ,28,1
עוזייר,165, קטן מ-15 ,  0  ,17,3
ריינה,1710, קטן מ-15 ,  0  ,119,2
כפר תבור,197, קטן מ-15 ,  0  ,107,4
בית דגן,527, קטן מ-15 ,  0  ,161,2
פוריידיס,1252, קטן מ-15 ,  0  ,103,1
כפר קאסם,3369, קטן מ-15 ,  0  ,200,0
"בני עי""ש",520, קטן מ-15 ,  1-5  ,286,3
כפר סבא,4111, קטן מ-15 ,  1-5  ,3837,1
מסעדה,421, קטן מ-15 ,  1-5  ,151,10
חדרה,6830, קטן מ-15 ,  0  ,2245,0
טבריה,4524, קטן מ-15 ,  1-5  ,865,1
עכו,4073, קטן מ-15 ,  0  ,1130,0
צפת,4828, קטן מ-15 ,  1-5  ,503,1
רמלה,9524, קטן מ-15 ,  1-5  ,1808,1
ערד,2456, קטן מ-15 ,  0  ,740,1
אילת,2517, קטן מ-15 ,  0  ,2772,0
טירה,2736, קטן מ-15 ,  1-5  ,275,2
יקיר,197, קטן מ-15 ,  1-5  ,214,12
בסמת טבעון,491, קטן מ-15 ,  0  ,50,3
לוד,8655, קטן מ-15 ,  6-10  ,1529,2
מעלה עירון,1893, קטן מ-15 ,  0  ,77,1
קרית אונו,1774, קטן מ-15 ,  1-5  ,1127,1
אום אל-פחם,6167, קטן מ-15 ,  1-5  ,294,2
קרית שמונה,1359, קטן מ-15 ,  0  ,355,1
גני מודיעין,356, קטן מ-15 ,  1-5  ,59,9
נוף איילון,232, קטן מ-15 ,  1-5  ,50,4
יאנוח-ג'ת,1152, קטן מ-15 ,  0  ,251,2
כסרא-סמיע,972, קטן מ-15 ,  0  ,290,1
ביר הדאג',23, קטן מ-15 ,  1-5  ,11,4
כעביה-טבאש-חג'אג'רה,576, קטן מ-15 ,  1-5  ,23,5
פדואל,231, קטן מ-15 ,  1-5  ,316,19
אלקנה,297, קטן מ-15 ,  1-5  ,131,3
אריאל,1055, קטן מ-15 , 11-14 ,787,8
אלעזר,192, קטן מ-15 ,  0  ,70,4
קרית טבעון,567, קטן מ-15 ,  1-5  ,558,2
אורנית,370, קטן מ-15 ,  1-5  ,322,1
חשמונאים,466, קטן מ-15 ,  1-5  ,148,3
קרית גת,7314, קטן מ-15 ,  1-5  ,1200,1
קדומים,358, קטן מ-15 ,  6-10  ,235,15
שגב-שלום,348, קטן מ-15 ,  1-5  ,85,8
צור יצחק,229, קטן מ-15 ,  0  ,179,2
אל סייד,22, קטן מ-15 ,  0  ,24,6
בית שמש,20278, קטן מ-15 ,  1-5  ,2052,1
מג'ד אל-כרום,2203, קטן מ-15 ,  0  ,86,1
פסגות,196, קטן מ-15 ,  1-5  ,48,5
זמר,590, קטן מ-15 ,  1-5  ,36,1
שוהם,1099, קטן מ-15 ,  0  ,574,1
"בסמ""ה",925, קטן מ-15 ,  0  ,41,5
דימונה,2503, קטן מ-15 ,  1-5  ,1008,1
