day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3023
2021-07-02T00:00:00.000Z,3378
2021-07-03T00:00:00.000Z,3444
2021-07-04T00:00:00.000Z,7465
2021-07-05T00:00:00.000Z,11295
2021-07-06T00:00:00.000Z,15196
2021-07-07T00:00:00.000Z,18866
2021-07-08T00:00:00.000Z,22167
2021-07-09T00:00:00.000Z,22560
2021-07-10T00:00:00.000Z,22638
2021-07-11T00:00:00.000Z,26816
2021-07-12T00:00:00.000Z,30878
2021-07-13T00:00:00.000Z,34871
2021-07-14T00:00:00.000Z,38486
2021-07-15T00:00:00.000Z,41854
2021-07-16T00:00:00.000Z,42232
2021-07-17T00:00:00.000Z,42308
2021-07-18T00:00:00.000Z,44520
2021-07-19T00:00:00.000Z,48094
2021-07-20T00:00:00.000Z,51054
2021-07-21T00:00:00.000Z,53664
2021-07-22T00:00:00.000Z,56081
2021-07-23T00:00:00.000Z,56358
2021-07-24T00:00:00.000Z,56441
2021-07-25T00:00:00.000Z,60502
2021-07-26T00:00:00.000Z,64810
2021-07-27T00:00:00.000Z,68433
2021-07-28T00:00:00.000Z,71845
2021-07-29T00:00:00.000Z,74901
2021-07-30T00:00:00.000Z,75211
2021-07-31T00:00:00.000Z,75311
2021-08-01T00:00:00.000Z,79033
2021-08-02T00:00:00.000Z,82512
2021-08-03T00:00:00.000Z,85853
2021-08-04T00:00:00.000Z,88906
2021-08-05T00:00:00.000Z,91683
2021-08-06T00:00:00.000Z,91984
2021-08-07T00:00:00.000Z,92054
2021-08-08T00:00:00.000Z,96111
2021-08-09T00:00:00.000Z,99927
2021-08-10T00:00:00.000Z,103625
2021-08-11T00:00:00.000Z,107271
2021-08-12T00:00:00.000Z,110429
2021-08-13T00:00:00.000Z,110790
2021-08-14T00:00:00.000Z,110870
2021-08-15T00:00:00.000Z,114727
2021-08-16T00:00:00.000Z,118734
2021-08-17T00:00:00.000Z,122758
2021-08-18T00:00:00.000Z,126291
2021-08-19T00:00:00.000Z,129225
2021-08-20T00:00:00.000Z,129516
2021-08-21T00:00:00.000Z,129613
2021-08-22T00:00:00.000Z,133402
2021-08-23T00:00:00.000Z,137327
2021-08-24T00:00:00.000Z,140890
2021-08-25T00:00:00.000Z,144114
2021-08-26T00:00:00.000Z,146889
2021-08-27T00:00:00.000Z,147248
2021-08-28T00:00:00.000Z,147357
2021-08-29T00:00:00.000Z,151153
2021-08-30T00:00:00.000Z,154752
2021-08-31T00:00:00.000Z,157786
2021-09-01T00:00:00.000Z,160460
2021-09-02T00:00:00.000Z,163582
2021-09-03T00:00:00.000Z,164020
2021-09-04T00:00:00.000Z,164096
2021-09-05T00:00:00.000Z,167902
2021-09-06T00:00:00.000Z,168536
2021-09-07T00:00:00.000Z,169131
2021-09-08T00:00:00.000Z,169656
2021-09-09T00:00:00.000Z,173467
2021-09-10T00:00:00.000Z,174049
2021-09-11T00:00:00.000Z,174233
2021-09-12T00:00:00.000Z,183538
2021-09-13T00:00:00.000Z,196997
2021-09-14T00:00:00.000Z,213686
2021-09-15T00:00:00.000Z,220149
2021-09-16T00:00:00.000Z,221511
2021-09-17T00:00:00.000Z,227687
2021-09-18T00:00:00.000Z,228987
2021-09-19T00:00:00.000Z,253030
2021-09-20T00:00:00.000Z,263963
2021-09-21T00:00:00.000Z,266641
2021-09-22T00:00:00.000Z,281741
2021-09-23T00:00:00.000Z,300565
2021-09-24T00:00:00.000Z,309150
2021-09-25T00:00:00.000Z,311079
2021-09-26T00:00:00.000Z,334728
2021-09-27T00:00:00.000Z,350162
2021-09-28T00:00:00.000Z,353324
2021-09-29T00:00:00.000Z,384657
2021-09-30T00:00:00.000Z,418706
2021-10-01T00:00:00.000Z,430223
2021-10-02T00:00:00.000Z,432841
2021-10-03T00:00:00.000Z,477240
2021-10-04T00:00:00.000Z,516949
2021-10-05T00:00:00.000Z,558309
2021-10-06T00:00:00.000Z,594198
2021-10-07T00:00:00.000Z,636265
2021-10-08T00:00:00.000Z,651962
2021-10-09T00:00:00.000Z,654669
2021-10-10T00:00:00.000Z,703938
2021-10-11T00:00:00.000Z,744269
2021-10-12T00:00:00.000Z,785621
2021-10-13T00:00:00.000Z,818605
2021-10-14T00:00:00.000Z,854613
2021-10-15T00:00:00.000Z,866921
2021-10-16T00:00:00.000Z,868714
2021-10-17T00:00:00.000Z,909526
2021-10-18T00:00:00.000Z,941546
2021-10-19T00:00:00.000Z,974362
2021-10-20T00:00:00.000Z,1001938
2021-10-21T00:00:00.000Z,1032571
2021-10-22T00:00:00.000Z,1041470
2021-10-23T00:00:00.000Z,1042840
2021-10-24T00:00:00.000Z,1075615
2021-10-25T00:00:00.000Z,1103313
2021-10-26T00:00:00.000Z,1131234
2021-10-27T00:00:00.000Z,1152873
2021-10-28T00:00:00.000Z,1170311
2021-10-29T00:00:00.000Z,1174435
2021-10-30T00:00:00.000Z,1175446
2021-10-31T00:00:00.000Z,1196332
2021-11-01T00:00:00.000Z,1214812
2021-11-02T00:00:00.000Z,1233816
2021-11-03T00:00:00.000Z,1249994
2021-11-04T00:00:00.000Z,1266888
2021-11-05T00:00:00.000Z,1271339
2021-11-06T00:00:00.000Z,1272347
2021-11-07T00:00:00.000Z,1289129
2021-11-08T00:00:00.000Z,1303109
2021-11-09T00:00:00.000Z,1319084
2021-11-10T00:00:00.000Z,1334141
2021-11-11T00:00:00.000Z,1350317
2021-11-12T00:00:00.000Z,1354233
2021-11-13T00:00:00.000Z,1355262
2021-11-14T00:00:00.000Z,1373533
2021-11-15T00:00:00.000Z,1388678
2021-11-16T00:00:00.000Z,1403900
2021-11-17T00:00:00.000Z,1417470
2021-11-18T00:00:00.000Z,1431200
2021-11-19T00:00:00.000Z,1434602
2021-11-20T00:00:00.000Z,1435199
2021-11-21T00:00:00.000Z,1450697
2021-11-22T00:00:00.000Z,1464426
2021-11-23T00:00:00.000Z,1478008
2021-11-24T00:00:00.000Z,1490376
2021-11-25T00:00:00.000Z,1503074
2021-11-26T00:00:00.000Z,1506100
2021-11-27T00:00:00.000Z,1507301
2021-11-28T00:00:00.000Z,1518723
2021-11-29T00:00:00.000Z,1528553
2021-11-30T00:00:00.000Z,1537345
2021-12-01T00:00:00.000Z,1545784
2021-12-02T00:00:00.000Z,1554495
2021-12-03T00:00:00.000Z,1557100
2021-12-04T00:00:00.000Z,1557811
2021-12-05T00:00:00.000Z,1567940
2021-12-06T00:00:00.000Z,1576660
2021-12-07T00:00:00.000Z,1585854
2021-12-08T00:00:00.000Z,1593936
2021-12-09T00:00:00.000Z,1602660
2021-12-10T00:00:00.000Z,1604613
2021-12-11T00:00:00.000Z,1605014
2021-12-12T00:00:00.000Z,1616012
2021-12-13T00:00:00.000Z,1625636
2021-12-14T00:00:00.000Z,1634514
2021-12-15T00:00:00.000Z,1640238
2021-12-16T00:00:00.000Z,1650513
2021-12-17T00:00:00.000Z,1652992
2021-12-18T00:00:00.000Z,1653619
2021-12-19T00:00:00.000Z,1666093
2021-12-20T00:00:00.000Z,1673579
2021-12-21T00:00:00.000Z,1681904
2021-12-22T00:00:00.000Z,1689223
