gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,70-79,מתחילת קורונה,56305,1.4,1621,15.2,1007,16.8,3625,12.7
זכר,70-79,שנה,45163,1.4,596,13.8,356,14.9,1515,12.6
זכר,70-79,3 חודשים,25694,1.6,279,13.6,182,16,751,14.3
זכר,70-79,חודש אחרון,7415,3.4,28,14.5,39,16.7,107,14.4
זכר,70-79,6 חודשים,40746,1.5,342,13.2,217,14.9,930,13.7
נקבה,70-79,מתחילת קורונה,67787,1.7,1020,9.5,576,9.6,2747,9.6
נקבה,70-79,3 חודשים,33051,2.1,192,9.4,120,10.6,548,10.5
נקבה,70-79,חודש אחרון,9288,4.3,15,7.8,23,9.9,64,8.6
נקבה,70-79,6 חודשים,50490,1.9,253,9.8,153,10.5,712,10.5
נקבה,70-79,שנה,55801,1.7,427,9.9,247,10.3,1198,10
זכר,80-89,3 חודשים,9385,0.6,418,20.4,151,13.3,811,15.5
זכר,80-89,שנה,16435,0.5,777,18,259,10.8,1496,12.5
זכר,80-89,מתחילת קורונה,21443,0.5,1886,17.6,632,10.6,3002,10.5
זכר,80-89,חודש אחרון,2696,1.2,46,23.8,30,12.9,118,15.9
זכר,80-89,6 חודשים,14440,0.5,486,18.7,176,12.1,993,14.7
נקבה,80-89,מתחילת קורונה,30506,0.8,1719,16.1,474,7.9,3117,10.9
נקבה,80-89,שנה,23279,0.7,731,17,221,9.2,1543,12.9
נקבה,80-89,3 חודשים,13580,0.9,370,18,122,10.7,799,15.2
נקבה,80-89,חודש אחרון,3680,1.7,25,13,19,8.2,113,15.2
נקבה,80-89,6 חודשים,20597,0.8,459,17.7,142,9.8,1028,15.2
זכר,90+,מתחילת קורונה,4782,0.1,852,8,140,2.3,1008,3.5
זכר,90+,חודש אחרון,555,0.3,27,14,7,3,70,9.4
זכר,90+,6 חודשים,3069,0.1,263,10.1,46,3.2,416,6.1
זכר,90+,שנה,3501,0.1,363,8.4,62,2.6,533,4.4
זכר,90+,3 חודשים,2020,0.1,222,10.8,40,3.5,353,6.7
נקבה,90+,3 חודשים,3801,0.2,230,11.2,40,3.5,424,8.1
נקבה,90+,שנה,6749,0.2,457,10.6,65,2.7,785,6.5
נקבה,90+,מתחילת קורונה,9536,0.2,1118,10.5,137,2.3,1497,5.2
נקבה,90+,חודש אחרון,999,0.5,23,11.9,10,4.3,74,9.9
נקבה,90+,6 חודשים,5927,0.2,296,11.4,48,3.3,535,7.9
