coronaOccupancy,isolatedTeam,name,normalOccupancy
35.06493506493507,27,שמיר (אסף הרופא),69.5847396850586
22.72727272727273,36,מאיר,79.4344482421875
20,4,מעייני הישועה,
17.91044776119403,60,הדסה עין כרם,111.2010803222656
15.151515151515149,38,"רמב""ם",91.03092956542969
15,35,הלל יפה,80.77669525146484
14.000000000000002,109,שיבא,97.59494018554688
13.55932203389831,0,"אסותא אשדוד בי""ח",
12.5,14,וולפסון,69.10688018798828
11.5,96,סוראסקי,103.5012817382813
10.3448275862069,12,ברזילי,66.44518280029297
10,28,שערי צדק,96.43734741210938
6.666666666666667,6,המרכזי בעמק,76.20689392089844
6.470588235294119,29,סורוקה,71.8505630493164
5.454545454545454,28,לניאדו,1.392757654190064
2.941176470588235,22,קפלן,92.96028900146484
1.724137931034483,14,בני ציון,78.06004333496094
1.666666666666667,10,זיו צפת,79.53890228271484
1.047120418848168,7,השרון ק. גולדה,61.41078948974609
0,2,הסקוטי,122.4000015258789
0,52,רבין ק. בילינסון,97.2455062866211
0,36,נהריה,86.99861907958984
0,0,יוספטל,35.38461685180664
0,6,אסותא חיפה,
0,15,שניידר,83.54430389404297
0,8,הכרמל,70.96114349365234
0,10,הר הצופים,83.68055725097656
0,0,הסהר האדום,
0,3,המשפחה הקדושה,168.3333282470703
0,0,אל מקאסד,
0,1,הצרפתי,71.64179229736328
0,3,אסותא באר שבע,
0,0,אלישע,
0,1,אסותא רמת החייל,
0,1,אסותא ראשון לציון,
0,9,פוריה,70.1408462524414
