name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,1
שערי צדק,,99.50859832763672,19
אסותא אשדוד,,,6
בני ציון,,83.371826171875,15
ברזילי,,69.33333587646484,7
הדסה עין כרם,,108.7719268798828,29
הכרמל,,80.1635971069336,0
הלל יפה,,83.68932342529297,8
המרכזי בעמק,,76.55172729492188,45
המשפחה הקדושה,,,0
הסקוטי,,111.2781982421875,4
השרון ק. גולדה,,56.43153381347656,8
וולפסון,,64.12884521484375,6
זיו צפת,,71.46974182128906,7
יוספטל,,46.15384674072266,0
אל מקאסד,,,0
מאיר,,71.85089874267578,23
מעייני הישועה,,90.73482513427734,5
נהריה,,77.04010772705078,11
סוראסקי,,99.57301330566406,18
סורוקה,,69.67854309082031,1
סנט ג'וזף,,,1
סנט וינסנט,,58.95522308349609,1
פוריה,,59.43661880493164,9
קפלן,,93.5018081665039,4
רבין ק. בילינסון,,96.76646423339844,14
"רמב""ם",,88.14433288574219,14
שיבא,,93.73417663574219,14
שמיר (אסף הרופא),,63.18743133544922,7
שניידר,,,0
לניאדו,,83.56546020507812,4
