name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,,11
אוגוסטה ויקטוריה,,,0
שמיר,,,0
וולפסון,,73.35285186767578,6
הלל יפה,,90.87378692626953,7
נהריה,,88.76712036132812,17
ברזילי,,,0
רבין ק. בילינסון,,87.18563079833984,13
סורוקה,,80.01737976074219,3
מאיר,,93.44473266601562,5
קפלן,,114.4404296875,2
הדסה עין כרם,,107.0105819702148,3
לניאדו,,,0
סוראסקי,,,0
אסותא אשדוד,,,0
"רמב""ם",,88.6270523071289,2
הכרמל,,78.11860656738281,2
המרכזי בעמק,,89.6551742553711,3
המשפחה הקדושה,,,0
הסקוטי,,,0
השרון ק. גולדה,,,0
יוספטל,,49.23077011108398,1
מעייני הישועה,,,0
סנט וינסנט,,,0
פוריה,,,0
זיו צפת,,76.65705871582031,3
שערי צדק,,98.17739868164062,1
סנט ג'וזף,,,0
אל מקאסד,,,0
בני ציון,,80.13856506347656,4
