amount
0
0
0
1
2
3
5
5
6
7
7
7
6
9
11
12
16
21
23
27
38
44
48
52
56
67
70
80
89
98
111
113
131
140
135
147
160
166
166
170
182
177
192
178
179
181
165
174
157
154
145
149
146
144
136
142
132
127
122
112
109
111
101
97
91
88
84
78
78
74
69
66
61
61
61
60
55
52
51
46
47
46
46
43
41
36
40
36
39
35
35
32
29
28
30
29
29
29
30
31
32
35
35
35
31
36
38
36
40
39
41
45
44
40
45
44
45
40
39
44
56
59
72
83
85
94
90
93
113
126
130
135
150
183
189
208
208
218
234
270
264
256
284
309
326
319
309
314
320
333
316
315
335
347
326
339
352
354
364
385
384
390
371
370
369
367
381
372
392
398
380
391
398
401
403
422
425
414
417
414
434
450
430
412
417
406
421
439
455
458
460
486
492
490
514
517
526
522
529
570
590
610
632
653
634
668
672
706
720
738
762
806
823
814
847
843
897
871
855
849
839
831
812
807
800
764
724
701
658
646
664
645
624
603
586
557
539
509
491
479
464
446
428
410
399
401
384
357
334
319
327
339
333
310
309
306
292
292
312
317
319
313
321
316
310
305
292
281
293
281
280
267
277
271
280
292
309
325
331
344
337
327
324
322
340
345
381
387
395
406
432
452
465
470
487
511
514
526
552
576
611
615
639
661
707
734
740
800
834
867
910
919
930
994
1069
1082
1075
1094
1141
1162
1183
1190
1174
1187
1180
1157
1148
1175
1183
1175
1185
1158
1175
1145
1144
1149
1130
1104
1133
1117
1122
1127
1146
1117
1066
1050
1006
969
977
1023
1001
949
951
898
834
821
815
809
795
786
749
741
737
746
732
702
719
710
671
696
709
678
666
647
636
615
609
632
594
586
556
566
548
533
548
506
494
476
479
453
437
444
437
395
384
371
333
336
330
309
302
290
268
257
248
245
239
221
202
186
181
178
182
173
160
155
147
145
138
138
137
130
122
107
104
104
99
94
89
88
81
79
79
75
70
70
64
57
59
58
61
57
53
52
56
51
51
52
51
47
44
42
40
40
40
40
40
35
35
34
33
35
31
30
30
30
30
28
27
27
24
21
21
19
19
21
21
24
23
22
22
23
22
20
20
22
23
25
27
28
32
35
41
41
39
39
48
49
45
51
55
49
58
66
61
62
67
76
87
89
97
122
154
150
155
178
197
196
213
229
237
259
276
330
375
391
403
415
454
484
506
550
543
574
607
606
617
663
699
704
704
710
705
707
704
766
760
720
700
681
669
673
692
658
650
667
677
680
686
707
683
674
663
644
678
712
730
707
704
739
732
705
688
706
679
661
668
637
610
592
580
552
506
487
465
460
459
459
439
423
412
388
381
377
384
361
354
342
315
303
294
282
261
244
235
234
220
218
221
213
208
193
178
175
177
172
166
157
149
148
150
152
152
141
138
139
135
127
130
132
130
127
119
119
122
124
127
119
117
115
116
112
