coronaOccupancy,isolatedTeam,name,normalOccupancy
160,22,פוריה,64.50704193115234
115.3846153846154,27,שערי צדק,96.68304443359375
113.33333333333331,66,לניאדו,76.60166931152344
98.0392156862745,18,שמיר (אסף הרופא),61.61616134643555
96.66666666666667,51,"רמב""ם",94.63917541503906
95.28301886792453,67,הדסה עין כרם,106.2078247070313
91.66666666666666,47,שיבא,97.27848052978516
83.33333333333334,3,הסקוטי,108.5106353759766
83.33333333333334,15,בני ציון,85.45034790039062
70.37037037037037,0,סנט ג'וזף,
66.66666666666666,6,אסותא אשדוד,
66.66666666666666,6,מעייני הישועה,88.17891693115234
65.38461538461539,14,זיו צפת,80.97982788085938
63.49206349206349,30,ברזילי,73.83333587646484
63.33333333333333,17,הלל יפה,84.66019439697266
57.35294117647059,26,וולפסון,69.98535919189453
55.38461538461539,34,נהריה,80.77455139160156
50,10,הכרמל,64.82617950439453
45.55555555555556,34,סוראסקי,104.611442565918
44,75,רבין ק. בילינסון,90.17964172363281
41.46341463414634,8,השרון ק. גולדה,58.5062255859375
40,21,קפלן,91.15523529052734
30.864197530864203,39,המרכזי בעמק,80.68965148925781
29.48717948717949,40,סורוקה,71.32927703857422
26.82926829268293,83,מאיר,74.1645278930664
25,19,שניידר,82.27848052978516
