section,female,male,period
0-9,"{'amount': 214037, 'percentage': 8.1}","{'amount': 280499, 'percentage': 10.6}",6 חודשים
0-9,"{'amount': 330216, 'percentage': 8.4}","{'amount': 414475, 'percentage': 10.5}",מתחילת קורונה
0-9,"{'amount': 272943, 'percentage': 8.8}","{'amount': 346096, 'percentage': 11.1}",שנה
0-9,"{'amount': 198078, 'percentage': 7.9}","{'amount': 265043, 'percentage': 10.6}",3 חודשים
0-9,"{'amount': 16235, 'percentage': 5.5}","{'amount': 20530, 'percentage': 7}",חודש אחרון
10-19,"{'amount': 311313, 'percentage': 10}","{'amount': 320983, 'percentage': 10.3}",שנה
10-19,"{'amount': 262217, 'percentage': 9.9}","{'amount': 272062, 'percentage': 10.3}",6 חודשים
10-19,"{'amount': 240878, 'percentage': 9.6}","{'amount': 255056, 'percentage': 10.2}",3 חודשים
10-19,"{'amount': 18839, 'percentage': 6.4}","{'amount': 18769, 'percentage': 6.4}",חודש אחרון
10-19,"{'amount': 395046, 'percentage': 10}","{'amount': 417456, 'percentage': 10.6}",מתחילת קורונה
20-29,"{'amount': 255176, 'percentage': 8.2}","{'amount': 171120, 'percentage': 5.5}",שנה
20-29,"{'amount': 219148, 'percentage': 8.3}","{'amount': 142562, 'percentage': 5.4}",6 חודשים
20-29,"{'amount': 25040, 'percentage': 8.5}","{'amount': 17479, 'percentage': 6}",חודש אחרון
20-29,"{'amount': 338178, 'percentage': 8.6}","{'amount': 242178, 'percentage': 6.1}",מתחילת קורונה
20-29,"{'amount': 205666, 'percentage': 8.2}","{'amount': 133373, 'percentage': 5.3}",3 חודשים
30-39,"{'amount': 234926, 'percentage': 8.9}","{'amount': 152781, 'percentage': 5.8}",6 חודשים
30-39,"{'amount': 334955, 'percentage': 8.5}","{'amount': 233196, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 273139, 'percentage': 8.8}","{'amount': 180399, 'percentage': 5.8}",שנה
30-39,"{'amount': 222686, 'percentage': 8.9}","{'amount': 144948, 'percentage': 5.8}",3 חודשים
30-39,"{'amount': 26427, 'percentage': 9}","{'amount': 19897, 'percentage': 6.8}",חודש אחרון
40-49,"{'amount': 212991, 'percentage': 8}","{'amount': 142131, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 241114, 'percentage': 7.7}","{'amount': 164474, 'percentage': 5.3}",שנה
40-49,"{'amount': 294776, 'percentage': 7.5}","{'amount': 208631, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 202209, 'percentage': 8.1}","{'amount': 134795, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 25949, 'percentage': 8.8}","{'amount': 18197, 'percentage': 6.2}",חודש אחרון
50-59,"{'amount': 20743, 'percentage': 7.1}","{'amount': 13509, 'percentage': 4.6}",חודש אחרון
50-59,"{'amount': 139681, 'percentage': 5.3}","{'amount': 94135, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 193930, 'percentage': 4.9}","{'amount': 139479, 'percentage': 3.5}",מתחילת קורונה
50-59,"{'amount': 155442, 'percentage': 5}","{'amount': 106681, 'percentage': 3.4}",שנה
50-59,"{'amount': 133915, 'percentage': 5.4}","{'amount': 89733, 'percentage': 3.6}",3 חודשים
60-69,"{'amount': 92305, 'percentage': 3.5}","{'amount': 65568, 'percentage': 2.5}",6 חודשים
60-69,"{'amount': 16178, 'percentage': 5.5}","{'amount': 10873, 'percentage': 3.7}",חודש אחרון
60-69,"{'amount': 125526, 'percentage': 3.2}","{'amount': 96028, 'percentage': 2.4}",מתחילת קורונה
60-69,"{'amount': 101916, 'percentage': 3.3}","{'amount': 73641, 'percentage': 2.4}",שנה
60-69,"{'amount': 88598, 'percentage': 3.5}","{'amount': 62659, 'percentage': 2.5}",3 חודשים
70-79,"{'amount': 46380, 'percentage': 1.8}","{'amount': 37759, 'percentage': 1.4}",6 חודשים
70-79,"{'amount': 63494, 'percentage': 1.6}","{'amount': 53233, 'percentage': 1.3}",מתחילת קורונה
70-79,"{'amount': 51588, 'percentage': 1.7}","{'amount': 42109, 'percentage': 1.4}",שנה
70-79,"{'amount': 44551, 'percentage': 1.8}","{'amount': 36110, 'percentage': 1.4}",3 חודשים
70-79,"{'amount': 9573, 'percentage': 3.3}","{'amount': 7689, 'percentage': 2.6}",חודש אחרון
80-89,"{'amount': 18844, 'percentage': 0.7}","{'amount': 13330, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 28652, 'percentage': 0.7}","{'amount': 20292, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 21470, 'percentage': 0.7}","{'amount': 15313, 'percentage': 0.5}",שנה
80-89,"{'amount': 18178, 'percentage': 0.7}","{'amount': 12816, 'percentage': 0.5}",3 חודשים
80-89,"{'amount': 3400, 'percentage': 1.2}","{'amount': 2650, 'percentage': 0.9}",חודש אחרון
90+,"{'amount': 6210, 'percentage': 0.2}","{'amount': 3256, 'percentage': 0.1}",שנה
90+,"{'amount': 5388, 'percentage': 0.2}","{'amount': 2829, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 5207, 'percentage': 0.2}","{'amount': 2737, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 815, 'percentage': 0.3}","{'amount': 443, 'percentage': 0.2}",חודש אחרון
90+,"{'amount': 8970, 'percentage': 0.2}","{'amount': 4532, 'percentage': 0.1}",מתחילת קורונה
