section,female,male,period
0-9,"{'amount': 8, 'percentage': 0.7}","{'amount': 16, 'percentage': 1.3}",3 חודשים
0-9,"{'amount': 9, 'percentage': 0.4}","{'amount': 22, 'percentage': 0.9}",שנה
0-9,"{'amount': 8, 'percentage': 0.5}","{'amount': 18, 'percentage': 1.2}",6 חודשים
0-9,"{'amount': 2, 'percentage': 0.7}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
0-9,"{'amount': 15, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.5}",מתחילת קורונה
10-19,"{'amount': 11, 'percentage': 0.7}","{'amount': 10, 'percentage': 0.7}",6 חודשים
10-19,"{'amount': 9, 'percentage': 0.7}","{'amount': 9, 'percentage': 0.7}",3 חודשים
10-19,"{'amount': 16, 'percentage': 0.7}","{'amount': 14, 'percentage': 0.6}",שנה
10-19,"{'amount': 1, 'percentage': 0.3}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 23, 'percentage': 0.4}",מתחילת קורונה
20-29,"{'amount': 10, 'percentage': 0.8}","{'amount': 9, 'percentage': 0.7}",3 חודשים
20-29,"{'amount': 21, 'percentage': 0.9}","{'amount': 24, 'percentage': 1}",שנה
20-29,"{'amount': 14, 'percentage': 0.9}","{'amount': 15, 'percentage': 1}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.3}","{'amount': 3, 'percentage': 1}",חודש אחרון
20-29,"{'amount': 58, 'percentage': 1}","{'amount': 52, 'percentage': 0.9}",מתחילת קורונה
30-39,"{'amount': 11, 'percentage': 0.9}","{'amount': 25, 'percentage': 2.1}",3 חודשים
30-39,"{'amount': 40, 'percentage': 1.6}","{'amount': 47, 'percentage': 1.9}",שנה
30-39,"{'amount': 19, 'percentage': 1.2}","{'amount': 34, 'percentage': 2.2}",6 חודשים
30-39,"{'amount': 5, 'percentage': 1.7}","{'amount': 12, 'percentage': 4}",חודש אחרון
30-39,"{'amount': 100, 'percentage': 1.7}","{'amount': 102, 'percentage': 1.7}",מתחילת קורונה
40-49,"{'amount': 17, 'percentage': 1.4}","{'amount': 42, 'percentage': 3.5}",3 חודשים
40-49,"{'amount': 54, 'percentage': 2.2}","{'amount': 120, 'percentage': 4.9}",שנה
40-49,"{'amount': 30, 'percentage': 2}","{'amount': 70, 'percentage': 4.6}",6 חודשים
40-49,"{'amount': 7, 'percentage': 2.3}","{'amount': 10, 'percentage': 3.3}",חודש אחרון
40-49,"{'amount': 136, 'percentage': 2.3}","{'amount': 263, 'percentage': 4.4}",מתחילת קורונה
50-59,"{'amount': 123, 'percentage': 5.1}","{'amount': 213, 'percentage': 8.8}",שנה
50-59,"{'amount': 67, 'percentage': 4.4}","{'amount': 132, 'percentage': 8.7}",6 חודשים
50-59,"{'amount': 48, 'percentage': 4}","{'amount': 90, 'percentage': 7.4}",3 חודשים
50-59,"{'amount': 8, 'percentage': 2.7}","{'amount': 24, 'percentage': 8}",חודש אחרון
50-59,"{'amount': 251, 'percentage': 4.2}","{'amount': 538, 'percentage': 9.1}",מתחילת קורונה
60-69,"{'amount': 85, 'percentage': 7}","{'amount': 139, 'percentage': 11.5}",3 חודשים
60-69,"{'amount': 225, 'percentage': 9.3}","{'amount': 300, 'percentage': 12.3}",שנה
60-69,"{'amount': 122, 'percentage': 8}","{'amount': 186, 'percentage': 12.2}",6 חודשים
60-69,"{'amount': 28, 'percentage': 9.3}","{'amount': 45, 'percentage': 15}",חודש אחרון
60-69,"{'amount': 497, 'percentage': 8.4}","{'amount': 914, 'percentage': 15.4}",מתחילת קורונה
70-79,"{'amount': 245, 'percentage': 10.1}","{'amount': 355, 'percentage': 14.6}",שנה
70-79,"{'amount': 159, 'percentage': 10.4}","{'amount': 219, 'percentage': 14.4}",6 חודשים
70-79,"{'amount': 122, 'percentage': 10.1}","{'amount': 195, 'percentage': 16.1}",3 חודשים
70-79,"{'amount': 29, 'percentage': 9.7}","{'amount': 49, 'percentage': 16.3}",חודש אחרון
70-79,"{'amount': 566, 'percentage': 9.5}","{'amount': 998, 'percentage': 16.8}",מתחילת קורונה
80-89,"{'amount': 128, 'percentage': 10.6}","{'amount': 162, 'percentage': 13.4}",3 חודשים
80-89,"{'amount': 216, 'percentage': 8.9}","{'amount': 262, 'percentage': 10.8}",שנה
80-89,"{'amount': 142, 'percentage': 9.3}","{'amount': 177, 'percentage': 11.6}",6 חודשים
80-89,"{'amount': 18, 'percentage': 6}","{'amount': 39, 'percentage': 13}",חודש אחרון
80-89,"{'amount': 466, 'percentage': 7.9}","{'amount': 626, 'percentage': 10.6}",מתחילת קורונה
90+,"{'amount': 42, 'percentage': 3.5}","{'amount': 43, 'percentage': 3.6}",3 חודשים
90+,"{'amount': 64, 'percentage': 2.6}","{'amount': 60, 'percentage': 2.5}",שנה
90+,"{'amount': 46, 'percentage': 3}","{'amount': 45, 'percentage': 3}",6 חודשים
90+,"{'amount': 9, 'percentage': 3}","{'amount': 8, 'percentage': 2.7}",חודש אחרון
90+,"{'amount': 134, 'percentage': 2.3}","{'amount': 138, 'percentage': 2.3}",מתחילת קורונה
