section,female,male,period
0-9,"{'amount': 256304, 'percentage': 7.6}","{'amount': 318501, 'percentage': 9.4}",שנה
0-9,"{'amount': 36036, 'percentage': 4.4}","{'amount': 42818, 'percentage': 5.3}",6 חודשים
0-9,"{'amount': 1172, 'percentage': 3.9}","{'amount': 856, 'percentage': 2.8}",חודש אחרון
0-9,"{'amount': 15412, 'percentage': 4.1}","{'amount': 17614, 'percentage': 4.7}",3 חודשים
0-9,"{'amount': 363287, 'percentage': 7.9}","{'amount': 441787, 'percentage': 9.6}",מתחילת קורונה
10-19,"{'amount': 37689, 'percentage': 4.6}","{'amount': 36363, 'percentage': 4.5}",6 חודשים
10-19,"{'amount': 1579, 'percentage': 5.2}","{'amount': 1037, 'percentage': 3.4}",חודש אחרון
10-19,"{'amount': 14929, 'percentage': 3.9}","{'amount': 13874, 'percentage': 3.7}",3 חודשים
10-19,"{'amount': 303746, 'percentage': 9}","{'amount': 302157, 'percentage': 9}",שנה
10-19,"{'amount': 429980, 'percentage': 9.3}","{'amount': 439519, 'percentage': 9.5}",מתחילת קורונה
20-29,"{'amount': 1652, 'percentage': 5.5}","{'amount': 946, 'percentage': 3.1}",חודש אחרון
20-29,"{'amount': 266464, 'percentage': 7.9}","{'amount': 173111, 'percentage': 5.1}",שנה
20-29,"{'amount': 52387, 'percentage': 6.5}","{'amount': 37282, 'percentage': 4.6}",6 חודשים
20-29,"{'amount': 23357, 'percentage': 6.2}","{'amount': 16972, 'percentage': 4.5}",3 חודשים
20-29,"{'amount': 381374, 'percentage': 8.3}","{'amount': 268878, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 293776, 'percentage': 8.7}","{'amount': 192506, 'percentage': 5.7}",שנה
30-39,"{'amount': 2098, 'percentage': 7}","{'amount': 1271, 'percentage': 4.2}",חודש אחרון
30-39,"{'amount': 29162, 'percentage': 7.7}","{'amount': 21283, 'percentage': 5.6}",3 חודשים
30-39,"{'amount': 65313, 'percentage': 8.1}","{'amount': 47545, 'percentage': 5.9}",6 חודשים
30-39,"{'amount': 388674, 'percentage': 8.4}","{'amount': 269148, 'percentage': 5.8}",מתחילת קורונה
40-49,"{'amount': 2479, 'percentage': 8.2}","{'amount': 1347, 'percentage': 4.5}",חודש אחרון
40-49,"{'amount': 66460, 'percentage': 8.2}","{'amount': 45551, 'percentage': 5.6}",6 חודשים
40-49,"{'amount': 271163, 'percentage': 8}","{'amount': 180119, 'percentage': 5.3}",שנה
40-49,"{'amount': 29767, 'percentage': 7.9}","{'amount': 20418, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 349850, 'percentage': 7.6}","{'amount': 243680, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 2536, 'percentage': 8.4}","{'amount': 1337, 'percentage': 4.4}",חודש אחרון
50-59,"{'amount': 62391, 'percentage': 7.7}","{'amount': 39516, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 29320, 'percentage': 7.7}","{'amount': 18555, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 193282, 'percentage': 5.7}","{'amount': 127303, 'percentage': 3.8}",שנה
50-59,"{'amount': 246004, 'percentage': 5.3}","{'amount': 171189, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 2817, 'percentage': 9.3}","{'amount': 1746, 'percentage': 5.8}",חודש אחרון
60-69,"{'amount': 62847, 'percentage': 7.7}","{'amount': 42793, 'percentage': 5.3}",6 חודשים
60-69,"{'amount': 146860, 'percentage': 4.4}","{'amount': 103032, 'percentage': 3.1}",שנה
60-69,"{'amount': 31162, 'percentage': 8.2}","{'amount': 21680, 'percentage': 5.7}",3 חודשים
60-69,"{'amount': 179189, 'percentage': 3.9}","{'amount': 132716, 'percentage': 2.9}",מתחילת קורונה
70-79,"{'amount': 50024, 'percentage': 6.2}","{'amount': 39357, 'percentage': 4.9}",6 חודשים
70-79,"{'amount': 2814, 'percentage': 9.3}","{'amount': 1950, 'percentage': 6.5}",חודש אחרון
70-79,"{'amount': 91197, 'percentage': 2.7}","{'amount': 73223, 'percentage': 2.2}",שנה
70-79,"{'amount': 26858, 'percentage': 7.1}","{'amount': 20880, 'percentage': 5.5}",3 חודשים
70-79,"{'amount': 107824, 'percentage': 2.3}","{'amount': 88342, 'percentage': 1.9}",מתחילת קורונה
80-89,"{'amount': 21513, 'percentage': 2.7}","{'amount': 15928, 'percentage': 2}",6 חודשים
80-89,"{'amount': 38416, 'percentage': 1.1}","{'amount': 27981, 'percentage': 0.8}",שנה
80-89,"{'amount': 1212, 'percentage': 4}","{'amount': 810, 'percentage': 2.7}",חודש אחרון
80-89,"{'amount': 12827, 'percentage': 3.4}","{'amount': 9048, 'percentage': 2.4}",3 חודשים
80-89,"{'amount': 47948, 'percentage': 1}","{'amount': 34810, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 5976, 'percentage': 0.7}","{'amount': 3156, 'percentage': 0.4}",6 חודשים
90+,"{'amount': 330, 'percentage': 1.1}","{'amount': 177, 'percentage': 0.6}",חודש אחרון
90+,"{'amount': 10886, 'percentage': 0.3}","{'amount': 5763, 'percentage': 0.2}",שנה
90+,"{'amount': 3736, 'percentage': 1}","{'amount': 1866, 'percentage': 0.5}",3 חודשים
90+,"{'amount': 14383, 'percentage': 0.3}","{'amount': 7437, 'percentage': 0.2}",מתחילת קורונה
