section,female,male,period
0-9,"{'amount': 278034, 'percentage': 8.7}","{'amount': 348624, 'percentage': 11}",שנה
0-9,"{'amount': 335655, 'percentage': 8.4}","{'amount': 417168, 'percentage': 10.4}",מתחילת קורונה
0-9,"{'amount': 139988, 'percentage': 8.1}","{'amount': 190507, 'percentage': 11}",3 חודשים
0-9,"{'amount': 12505, 'percentage': 5.4}","{'amount': 16092, 'percentage': 6.9}",חודש אחרון
0-9,"{'amount': 215648, 'percentage': 8}","{'amount': 279905, 'percentage': 10.4}",6 חודשים
10-19,"{'amount': 316358, 'percentage': 9.9}","{'amount': 321095, 'percentage': 10.1}",שנה
10-19,"{'amount': 12196, 'percentage': 5.2}","{'amount': 12573, 'percentage': 5.4}",חודש אחרון
10-19,"{'amount': 400722, 'percentage': 10}","{'amount': 417613, 'percentage': 10.4}",מתחילת קורונה
10-19,"{'amount': 151741, 'percentage': 8.8}","{'amount': 164476, 'percentage': 9.5}",3 חודשים
10-19,"{'amount': 264692, 'percentage': 9.8}","{'amount': 270349, 'percentage': 10}",6 חודשים
20-29,"{'amount': 260663, 'percentage': 8.2}","{'amount': 172645, 'percentage': 5.4}",שנה
20-29,"{'amount': 223337, 'percentage': 8.3}","{'amount': 143741, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 344167, 'percentage': 8.6}","{'amount': 243503, 'percentage': 6.1}",מתחילת קורונה
20-29,"{'amount': 133346, 'percentage': 7.7}","{'amount': 85104, 'percentage': 4.9}",3 חודשים
20-29,"{'amount': 17280, 'percentage': 7.4}","{'amount': 12475, 'percentage': 5.3}",חודש אחרון
30-39,"{'amount': 280692, 'percentage': 8.8}","{'amount': 183734, 'percentage': 5.8}",שנה
30-39,"{'amount': 342885, 'percentage': 8.5}","{'amount': 236463, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 156571, 'percentage': 9.1}","{'amount': 101072, 'percentage': 5.8}",3 חודשים
30-39,"{'amount': 20949, 'percentage': 9}","{'amount': 15704, 'percentage': 6.7}",חודש אחרון
30-39,"{'amount': 240966, 'percentage': 8.9}","{'amount': 155595, 'percentage': 5.8}",6 חודשים
40-49,"{'amount': 248684, 'percentage': 7.8}","{'amount': 167226, 'percentage': 5.3}",שנה
40-49,"{'amount': 302690, 'percentage': 7.5}","{'amount': 211289, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 143798, 'percentage': 8.3}","{'amount': 94295, 'percentage': 5.5}",3 חודשים
40-49,"{'amount': 20262, 'percentage': 8.7}","{'amount': 14254, 'percentage': 6.1}",חודש אחרון
40-49,"{'amount': 219506, 'percentage': 8.1}","{'amount': 144499, 'percentage': 5.4}",6 חודשים
50-59,"{'amount': 161590, 'percentage': 5.1}","{'amount': 109229, 'percentage': 3.4}",שנה
50-59,"{'amount': 17420, 'percentage': 7.5}","{'amount': 11179, 'percentage': 4.8}",חודש אחרון
50-59,"{'amount': 200323, 'percentage': 5}","{'amount': 141938, 'percentage': 3.5}",מתחילת קורונה
50-59,"{'amount': 99004, 'percentage': 5.7}","{'amount': 63751, 'percentage': 3.7}",3 חודשים
50-59,"{'amount': 145378, 'percentage': 5.4}","{'amount': 96497, 'percentage': 3.6}",6 חודשים
60-69,"{'amount': 107527, 'percentage': 3.4}","{'amount': 76785, 'percentage': 2.4}",שנה
60-69,"{'amount': 131257, 'percentage': 3.3}","{'amount': 99181, 'percentage': 2.5}",מתחילת קורונה
60-69,"{'amount': 66994, 'percentage': 3.9}","{'amount': 44781, 'percentage': 2.6}",3 חודשים
60-69,"{'amount': 15164, 'percentage': 6.5}","{'amount': 10162, 'percentage': 4.4}",חודש אחרון
60-69,"{'amount': 97644, 'percentage': 3.6}","{'amount': 68610, 'percentage': 2.5}",6 חודשים
70-79,"{'amount': 55285, 'percentage': 1.7}","{'amount': 44802, 'percentage': 1.4}",שנה
70-79,"{'amount': 67271, 'percentage': 1.7}","{'amount': 55939, 'percentage': 1.4}",מתחילת קורונה
70-79,"{'amount': 9642, 'percentage': 4.1}","{'amount': 7638, 'percentage': 3.3}",חודש אחרון
70-79,"{'amount': 34882, 'percentage': 2}","{'amount': 27237, 'percentage': 1.6}",3 חודשים
70-79,"{'amount': 49985, 'percentage': 1.9}","{'amount': 40395, 'percentage': 1.5}",6 חודשים
80-89,"{'amount': 23077, 'percentage': 0.7}","{'amount': 16292, 'percentage': 0.5}",שנה
80-89,"{'amount': 30303, 'percentage': 0.8}","{'amount': 21299, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 14391, 'percentage': 0.8}","{'amount': 9908, 'percentage': 0.6}",3 חודשים
80-89,"{'amount': 3745, 'percentage': 1.6}","{'amount': 2746, 'percentage': 1.2}",חודש אחרון
80-89,"{'amount': 20396, 'percentage': 0.8}","{'amount': 14303, 'percentage': 0.5}",6 חודשים
90+,"{'amount': 6673, 'percentage': 0.2}","{'amount': 3478, 'percentage': 0.1}",שנה
90+,"{'amount': 9456, 'percentage': 0.2}","{'amount': 4759, 'percentage': 0.1}",מתחילת קורונה
90+,"{'amount': 5852, 'percentage': 0.2}","{'amount': 3048, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 4002, 'percentage': 0.2}","{'amount': 2124, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 990, 'percentage': 0.4}","{'amount': 554, 'percentage': 0.2}",חודש אחרון
