section,female,male,period
0-9,"{'amount': 363699, 'percentage': 7.9}","{'amount': 441971, 'percentage': 9.6}",מתחילת קורונה
0-9,"{'amount': 244317, 'percentage': 7.4}","{'amount': 305839, 'percentage': 9.2}",שנה
0-9,"{'amount': 24574, 'percentage': 4}","{'amount': 28230, 'percentage': 4.6}",6 חודשים
0-9,"{'amount': 4427, 'percentage': 3.2}","{'amount': 4902, 'percentage': 3.6}",3 חודשים
0-9,"{'amount': 389, 'percentage': 1.6}","{'amount': 348, 'percentage': 1.5}",חודש אחרון
10-19,"{'amount': 430707, 'percentage': 9.3}","{'amount': 439882, 'percentage': 9.5}",מתחילת קורונה
10-19,"{'amount': 27011, 'percentage': 4.4}","{'amount': 25308, 'percentage': 4.1}",6 חודשים
10-19,"{'amount': 294759, 'percentage': 8.9}","{'amount': 293764, 'percentage': 8.9}",שנה
10-19,"{'amount': 4870, 'percentage': 3.5}","{'amount': 4071, 'percentage': 2.9}",3 חודשים
10-19,"{'amount': 842, 'percentage': 3.5}","{'amount': 591, 'percentage': 2.5}",חודש אחרון
20-29,"{'amount': 261580, 'percentage': 7.9}","{'amount': 170047, 'percentage': 5.1}",שנה
20-29,"{'amount': 382387, 'percentage': 8.3}","{'amount': 269494, 'percentage': 5.8}",מתחילת קורונה
20-29,"{'amount': 37652, 'percentage': 6.1}","{'amount': 26531, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 8084, 'percentage': 5.9}","{'amount': 5626, 'percentage': 4.1}",3 חודשים
20-29,"{'amount': 1198, 'percentage': 5}","{'amount': 710, 'percentage': 3}",חודש אחרון
30-39,"{'amount': 389852, 'percentage': 8.4}","{'amount': 269998, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 288135, 'percentage': 8.7}","{'amount': 189476, 'percentage': 5.7}",שנה
30-39,"{'amount': 46899, 'percentage': 7.6}","{'amount': 33853, 'percentage': 5.5}",6 חודשים
30-39,"{'amount': 9874, 'percentage': 7.2}","{'amount': 6989, 'percentage': 5.1}",3 חודשים
30-39,"{'amount': 1415, 'percentage': 5.9}","{'amount': 1024, 'percentage': 4.3}",חודש אחרון
40-49,"{'amount': 351180, 'percentage': 7.6}","{'amount': 244605, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 268194, 'percentage': 8.1}","{'amount': 177988, 'percentage': 5.4}",שנה
40-49,"{'amount': 48949, 'percentage': 8}","{'amount': 33147, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 10356, 'percentage': 7.5}","{'amount': 6913, 'percentage': 5}",3 חודשים
40-49,"{'amount': 1672, 'percentage': 7}","{'amount': 1027, 'percentage': 4.3}",חודש אחרון
50-59,"{'amount': 47861, 'percentage': 7.8}","{'amount': 30049, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 247591, 'percentage': 5.4}","{'amount': 172214, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 1924, 'percentage': 8}","{'amount': 1152, 'percentage': 4.8}",חודש אחרון
50-59,"{'amount': 192786, 'percentage': 5.8}","{'amount': 126775, 'percentage': 3.8}",שנה
50-59,"{'amount': 10849, 'percentage': 7.9}","{'amount': 6618, 'percentage': 4.8}",3 חודשים
60-69,"{'amount': 50751, 'percentage': 8.3}","{'amount': 34598, 'percentage': 5.6}",6 חודשים
60-69,"{'amount': 181300, 'percentage': 3.9}","{'amount': 134141, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 147720, 'percentage': 4.5}","{'amount': 103584, 'percentage': 3.1}",שנה
60-69,"{'amount': 12325, 'percentage': 8.9}","{'amount': 8469, 'percentage': 6.1}",3 חודשים
60-69,"{'amount': 2470, 'percentage': 10.3}","{'amount': 1614, 'percentage': 6.7}",חודש אחרון
70-79,"{'amount': 110149, 'percentage': 2.4}","{'amount': 90242, 'percentage': 2}",מתחילת קורונה
70-79,"{'amount': 2734, 'percentage': 11.4}","{'amount': 2109, 'percentage': 8.8}",חודש אחרון
70-79,"{'amount': 92950, 'percentage': 2.8}","{'amount': 74665, 'percentage': 2.3}",שנה
70-79,"{'amount': 43360, 'percentage': 7.1}","{'amount': 34024, 'percentage': 5.5}",6 חודשים
70-79,"{'amount': 11841, 'percentage': 8.6}","{'amount': 9083, 'percentage': 6.6}",3 חודשים
80-89,"{'amount': 19078, 'percentage': 3.1}","{'amount': 14122, 'percentage': 2.3}",6 חודשים
80-89,"{'amount': 48989, 'percentage': 1.1}","{'amount': 35687, 'percentage': 0.8}",מתחילת קורונה
80-89,"{'amount': 39156, 'percentage': 1.2}","{'amount': 28642, 'percentage': 0.9}",שנה
80-89,"{'amount': 5909, 'percentage': 4.3}","{'amount': 4140, 'percentage': 3}",3 חודשים
80-89,"{'amount': 1250, 'percentage': 5.2}","{'amount': 930, 'percentage': 3.9}",חודש אחרון
90+,"{'amount': 11075, 'percentage': 0.3}","{'amount': 5890, 'percentage': 0.2}",שנה
90+,"{'amount': 14655, 'percentage': 0.3}","{'amount': 7619, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 5342, 'percentage': 0.9}","{'amount': 2784, 'percentage': 0.5}",6 חודשים
90+,"{'amount': 1775, 'percentage': 1.3}","{'amount': 902, 'percentage': 0.7}",3 חודשים
90+,"{'amount': 330, 'percentage': 1.4}","{'amount': 185, 'percentage': 0.8}",חודש אחרון
