date,amount,recovered
2020-10-26T00:00:00.000Z,884,1111
2020-10-27T00:00:00.000Z,888,884
2020-10-28T00:00:00.000Z,725,1289
2020-10-29T00:00:00.000Z,644,1506
2020-10-30T00:00:00.000Z,681,1050
2020-10-31T00:00:00.000Z,226,794
2020-11-01T00:00:00.000Z,658,1406
2020-11-02T00:00:00.000Z,786,765
2020-11-03T00:00:00.000Z,847,675
2020-11-04T00:00:00.000Z,767,952
2020-11-05T00:00:00.000Z,570,939
2020-11-06T00:00:00.000Z,708,723
2020-11-07T00:00:00.000Z,213,585
2020-11-08T00:00:00.000Z,535,977
2020-11-09T00:00:00.000Z,713,713
2020-11-10T00:00:00.000Z,665,583
2020-11-11T00:00:00.000Z,266,526
