section,female,male,period
0-9,"{'amount': 31, 'percentage': 6.2}","{'amount': 38, 'percentage': 7.6}",חודש אחרון
0-9,"{'amount': 57004, 'percentage': 7}","{'amount': 60321, 'percentage': 7.4}",שנה
0-9,"{'amount': 40172, 'percentage': 8.5}","{'amount': 42655, 'percentage': 9}",6 חודשים
0-9,"{'amount': 2030, 'percentage': 10.6}","{'amount': 2119, 'percentage': 11.1}",3 חודשים
0-9,"{'amount': 57592, 'percentage': 6.9}","{'amount': 60946, 'percentage': 7.3}",מתחילת קורונה
10-19,"{'amount': 84081, 'percentage': 10.1}","{'amount': 92152, 'percentage': 11.1}",מתחילת קורונה
10-19,"{'amount': 68, 'percentage': 13.6}","{'amount': 46, 'percentage': 9.2}",חודש אחרון
10-19,"{'amount': 2653, 'percentage': 13.9}","{'amount': 2297, 'percentage': 12}",3 חודשים
10-19,"{'amount': 53291, 'percentage': 11.3}","{'amount': 51554, 'percentage': 10.9}",6 חודשים
10-19,"{'amount': 82753, 'percentage': 10.2}","{'amount': 90611, 'percentage': 11.2}",שנה
20-29,"{'amount': 46362, 'percentage': 9.8}","{'amount': 39635, 'percentage': 8.4}",6 חודשים
20-29,"{'amount': 1477, 'percentage': 7.7}","{'amount': 1154, 'percentage': 6}",3 חודשים
20-29,"{'amount': 26, 'percentage': 5.2}","{'amount': 40, 'percentage': 8}",חודש אחרון
20-29,"{'amount': 81232, 'percentage': 9.8}","{'amount': 77599, 'percentage': 9.4}",מתחילת קורונה
20-29,"{'amount': 79432, 'percentage': 9.8}","{'amount': 75271, 'percentage': 9.3}",שנה
30-39,"{'amount': 59363, 'percentage': 7.3}","{'amount': 54673, 'percentage': 6.7}",שנה
30-39,"{'amount': 35001, 'percentage': 7.4}","{'amount': 31011, 'percentage': 6.6}",6 חודשים
30-39,"{'amount': 1415, 'percentage': 7.4}","{'amount': 1059, 'percentage': 5.5}",3 חודשים
30-39,"{'amount': 31, 'percentage': 6.2}","{'amount': 35, 'percentage': 7}",חודש אחרון
30-39,"{'amount': 60449, 'percentage': 7.3}","{'amount': 56114, 'percentage': 6.8}",מתחילת קורונה
40-49,"{'amount': 50823, 'percentage': 6.3}","{'amount': 45417, 'percentage': 5.6}",שנה
40-49,"{'amount': 28430, 'percentage': 6}","{'amount': 24818, 'percentage': 5.2}",6 חודשים
40-49,"{'amount': 1057, 'percentage': 5.5}","{'amount': 898, 'percentage': 4.7}",3 חודשים
40-49,"{'amount': 27, 'percentage': 5.4}","{'amount': 22, 'percentage': 4.4}",חודש אחרון
40-49,"{'amount': 51853, 'percentage': 6.2}","{'amount': 46649, 'percentage': 5.6}",מתחילת קורונה
50-59,"{'amount': 19609, 'percentage': 4.1}","{'amount': 17660, 'percentage': 3.7}",6 חודשים
50-59,"{'amount': 698, 'percentage': 3.7}","{'amount': 513, 'percentage': 2.7}",3 חודשים
50-59,"{'amount': 36794, 'percentage': 4.5}","{'amount': 33665, 'percentage': 4.1}",שנה
50-59,"{'amount': 37789, 'percentage': 4.6}","{'amount': 34808, 'percentage': 4.2}",מתחילת קורונה
50-59,"{'amount': 33, 'percentage': 6.6}","{'amount': 16, 'percentage': 3.2}",חודש אחרון
60-69,"{'amount': 487, 'percentage': 2.5}","{'amount': 378, 'percentage': 2}",3 חודשים
60-69,"{'amount': 11969, 'percentage': 2.5}","{'amount': 11115, 'percentage': 2.3}",6 חודשים
60-69,"{'amount': 17, 'percentage': 3.4}","{'amount': 15, 'percentage': 3}",חודש אחרון
60-69,"{'amount': 23504, 'percentage': 2.8}","{'amount': 23851, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 22836, 'percentage': 2.8}","{'amount': 22915, 'percentage': 2.8}",שנה
70-79,"{'amount': 18, 'percentage': 3.6}","{'amount': 11, 'percentage': 2.2}",חודש אחרון
70-79,"{'amount': 274, 'percentage': 1.4}","{'amount': 211, 'percentage': 1.1}",3 חודשים
70-79,"{'amount': 6154, 'percentage': 1.3}","{'amount': 5470, 'percentage': 1.2}",6 חודשים
70-79,"{'amount': 11648, 'percentage': 1.4}","{'amount': 11505, 'percentage': 1.4}",שנה
70-79,"{'amount': 12052, 'percentage': 1.5}","{'amount': 12031, 'percentage': 1.4}",מתחילת קורונה
80-89,"{'amount': 177, 'percentage': 0.9}","{'amount': 128, 'percentage': 0.7}",3 חודשים
80-89,"{'amount': 7049, 'percentage': 0.9}","{'amount': 5104, 'percentage': 0.6}",שנה
80-89,"{'amount': 3800, 'percentage': 0.8}","{'amount': 2571, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 10, 'percentage': 2}","{'amount': 11, 'percentage': 2.2}",חודש אחרון
80-89,"{'amount': 7316, 'percentage': 0.9}","{'amount': 5328, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 2957, 'percentage': 0.4}","{'amount': 1425, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 4, 'percentage': 0.8}","{'amount': 2, 'percentage': 0.4}",חודש אחרון
90+,"{'amount': 63, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.2}",3 חודשים
90+,"{'amount': 1420, 'percentage': 0.3}","{'amount': 743, 'percentage': 0.2}",6 חודשים
90+,"{'amount': 2795, 'percentage': 0.3}","{'amount': 1352, 'percentage': 0.2}",שנה
