date,CountBreathCum,CountSeriousCriticalCum,serious_critical_new,CountHardStatus
2021-09-17T00:00:00.000Z,4369,21718,73,678
2021-09-18T00:00:00.000Z,4378,21816,111,712
2021-09-19T00:00:00.000Z,4390,21891,87,730
2021-09-20T00:00:00.000Z,4398,21969,87,708
2021-09-21T00:00:00.000Z,4410,22048,90,703
2021-09-22T00:00:00.000Z,4425,22121,90,738
2021-09-23T00:00:00.000Z,4448,22200,85,731
2021-09-24T00:00:00.000Z,4468,22255,68,704
2021-09-25T00:00:00.000Z,4480,22317,69,687
2021-09-26T00:00:00.000Z,4496,22375,74,705
2021-09-27T00:00:00.000Z,4514,22434,63,678
2021-09-28T00:00:00.000Z,4524,22483,61,661
2021-09-29T00:00:00.000Z,4534,22529,56,667
2021-09-30T00:00:00.000Z,4546,22579,60,636
2021-10-01T00:00:00.000Z,4551,22626,52,609
2021-10-02T00:00:00.000Z,4556,22662,45,591
2021-10-03T00:00:00.000Z,4565,22698,43,579
2021-10-04T00:00:00.000Z,4576,22732,39,551
2021-10-05T00:00:00.000Z,4583,22767,35,505
2021-10-06T00:00:00.000Z,4587,22801,40,485
2021-10-07T00:00:00.000Z,4590,22829,34,463
2021-10-08T00:00:00.000Z,4594,22868,44,458
2021-10-09T00:00:00.000Z,4600,22896,35,457
2021-10-10T00:00:00.000Z,4606,22922,32,457
2021-10-11T00:00:00.000Z,4612,22953,35,437
2021-10-12T00:00:00.000Z,4616,22974,26,421
2021-10-13T00:00:00.000Z,4619,22998,30,410
2021-10-14T00:00:00.000Z,4626,23019,25,386
2021-10-15T00:00:00.000Z,4634,23047,30,379
2021-10-16T00:00:00.000Z,4639,23064,22,375
2021-10-17T00:00:00.000Z,4647,23083,25,382
2021-10-18T00:00:00.000Z,4655,23099,19,359
2021-10-19T00:00:00.000Z,4656,23120,23,352
2021-10-20T00:00:00.000Z,4657,23131,17,340
2021-10-21T00:00:00.000Z,4664,23139,13,313
2021-10-22T00:00:00.000Z,4667,23156,19,301
2021-10-23T00:00:00.000Z,4670,23163,11,292
2021-10-24T00:00:00.000Z,4679,23168,8,280
2021-10-25T00:00:00.000Z,4684,23178,13,259
2021-10-26T00:00:00.000Z,4686,23184,8,242
2021-10-27T00:00:00.000Z,4689,23197,16,233
2021-10-28T00:00:00.000Z,4693,23209,17,232
2021-10-29T00:00:00.000Z,4694,23214,8,218
2021-10-30T00:00:00.000Z,4696,23219,9,216
2021-10-31T00:00:00.000Z,4697,23228,14,219
2021-11-01T00:00:00.000Z,4699,23236,13,211
2021-11-02T00:00:00.000Z,4699,23244,10,206
2021-11-03T00:00:00.000Z,4699,23249,6,191
2021-11-04T00:00:00.000Z,4701,23250,3,176
2021-11-05T00:00:00.000Z,4702,23256,7,173
2021-11-06T00:00:00.000Z,4702,23262,6,175
2021-11-07T00:00:00.000Z,4703,23263,2,170
2021-11-08T00:00:00.000Z,4706,23267,7,164
2021-11-09T00:00:00.000Z,4708,23274,7,155
2021-11-10T00:00:00.000Z,4709,23279,8,147
2021-11-11T00:00:00.000Z,4711,23287,8,146
2021-11-12T00:00:00.000Z,4712,23294,7,148
2021-11-13T00:00:00.000Z,4714,23299,5,150
2021-11-14T00:00:00.000Z,4716,23304,5,150
2021-11-15T00:00:00.000Z,4718,23309,6,139
2021-11-16T00:00:00.000Z,4719,23313,6,136
2021-11-17T00:00:00.000Z,4719,23317,7,137
2021-11-18T00:00:00.000Z,4720,23322,5,133
2021-11-19T00:00:00.000Z,4720,23325,3,125
2021-11-20T00:00:00.000Z,4721,23333,8,128
2021-11-21T00:00:00.000Z,4723,23339,7,130
2021-11-22T00:00:00.000Z,4727,23345,6,129
2021-11-23T00:00:00.000Z,4731,23350,6,126
2021-11-24T00:00:00.000Z,4732,23354,5,119
2021-11-25T00:00:00.000Z,4732,23362,8,119
2021-11-26T00:00:00.000Z,4733,23369,8,122
2021-11-27T00:00:00.000Z,4733,23375,9,124
2021-11-28T00:00:00.000Z,4737,23380,7,126
2021-11-29T00:00:00.000Z,4739,23382,3,118
2021-11-30T00:00:00.000Z,4740,23385,6,116
2021-12-01T00:00:00.000Z,4741,23387,2,113
2021-12-02T00:00:00.000Z,4742,23392,6,112
2021-12-03T00:00:00.000Z,4744,23396,4,109
2021-12-04T00:00:00.000Z,4744,23401,5,107
2021-12-05T00:00:00.000Z,4744,23406,6,108
2021-12-06T00:00:00.000Z,4746,23408,6,107
2021-12-07T00:00:00.000Z,4746,23413,5,103
2021-12-08T00:00:00.000Z,4747,23416,3,98
2021-12-09T00:00:00.000Z,4749,23420,5,90
2021-12-10T00:00:00.000Z,4750,23427,11,97
2021-12-11T00:00:00.000Z,4750,23430,4,97
2021-12-12T00:00:00.000Z,4750,23432,2,92
2021-12-13T00:00:00.000Z,4751,23438,7,92
2021-12-14T00:00:00.000Z,4751,23440,3,87
2021-12-15T00:00:00.000Z,4752,23440,1,81
2021-12-16T00:00:00.000Z,4753,23444,4,78
2021-12-17T00:00:00.000Z,4754,23450,6,80
2021-12-18T00:00:00.000Z,4755,23452,4,78
2021-12-19T00:00:00.000Z,4759,23457,6,81
2021-12-20T00:00:00.000Z,4761,23464,9,79
2021-12-21T00:00:00.000Z,4761,23469,8,78
2021-12-22T00:00:00.000Z,4761,23472,5,76
2021-12-23T00:00:00.000Z,4762,23478,9,80
2021-12-24T00:00:00.000Z,4762,23489,12,85
2021-12-25T00:00:00.000Z,4762,23499,12,89
2021-12-26T00:00:00.000Z,4764,23509,13,93
2021-12-27T00:00:00.000Z,4765,23515,6,82
2021-12-28T00:00:00.000Z,4766,23523,12,85
2021-12-29T00:00:00.000Z,4767,23532,12,89
2021-12-30T00:00:00.000Z,4767,23538,7,91
2021-12-31T00:00:00.000Z,4767,23546,10,97
2022-01-01T00:00:00.000Z,4768,23556,12,103
2022-01-02T00:00:00.000Z,4768,23574,20,112
2022-01-03T00:00:00.000Z,4770,23584,13,111
2022-01-04T00:00:00.000Z,4775,23601,19,117
2022-01-05T00:00:00.000Z,4776,23630,30,132
2022-01-06T00:00:00.000Z,4778,23655,25,136
2022-01-07T00:00:00.000Z,4784,23685,36,151
2022-01-08T00:00:00.000Z,4788,23714,33,165
2022-01-09T00:00:00.000Z,4792,23764,52,199
2022-01-10T00:00:00.000Z,4803,23816,56,221
