section,female,male,period,order_period
0-9,"{'amount': 14, 'percentage': 0.2}","{'amount': 28, 'percentage': 0.5}",מתחילת קורונה,1
0-9,"{'amount': 6, 'percentage': 0.5}","{'amount': 14, 'percentage': 1.3}",3 חודשים,4
0-9,"{'amount': 6, 'percentage': 0.3}","{'amount': 18, 'percentage': 1}",6 חודשים,3
0-9,"{'amount': 8, 'percentage': 0.3}","{'amount': 20, 'percentage': 0.8}",שנה,2
0-9,"{'amount': 5, 'percentage': 0.6}","{'amount': 11, 'percentage': 1.4}",חודש אחרון,5
10-19,"{'amount': 20, 'percentage': 0.3}","{'amount': 23, 'percentage': 0.4}",מתחילת קורונה,1
10-19,"{'amount': 6, 'percentage': 0.7}","{'amount': 7, 'percentage': 0.9}",חודש אחרון,5
10-19,"{'amount': 8, 'percentage': 0.7}","{'amount': 9, 'percentage': 0.8}",3 חודשים,4
10-19,"{'amount': 13, 'percentage': 0.7}","{'amount': 14, 'percentage': 0.8}",6 חודשים,3
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה,2
20-29,"{'amount': 22, 'percentage': 0.8}","{'amount': 32, 'percentage': 1.2}",שנה,2
20-29,"{'amount': 15, 'percentage': 0.9}","{'amount': 18, 'percentage': 1}",6 חודשים,3
20-29,"{'amount': 12, 'percentage': 1.1}","{'amount': 9, 'percentage': 0.8}",3 חודשים,4
20-29,"{'amount': 9, 'percentage': 1.1}","{'amount': 5, 'percentage': 0.6}",חודש אחרון,5
20-29,"{'amount': 54, 'percentage': 0.9}","{'amount': 49, 'percentage': 0.8}",מתחילת קורונה,1
30-39,"{'amount': 91, 'percentage': 1.6}","{'amount': 94, 'percentage': 1.6}",מתחילת קורונה,1
30-39,"{'amount': 9, 'percentage': 0.8}","{'amount': 22, 'percentage': 2}",3 חודשים,4
30-39,"{'amount': 26, 'percentage': 1.5}","{'amount': 36, 'percentage': 2}",6 חודשים,3
30-39,"{'amount': 54, 'percentage': 2}","{'amount': 52, 'percentage': 2}",שנה,2
30-39,"{'amount': 6, 'percentage': 0.7}","{'amount': 17, 'percentage': 2.1}",חודש אחרון,5
40-49,"{'amount': 69, 'percentage': 2.6}","{'amount': 133, 'percentage': 5}",שנה,2
40-49,"{'amount': 42, 'percentage': 2.4}","{'amount': 83, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 13, 'percentage': 1.6}","{'amount': 26, 'percentage': 3.2}",חודש אחרון,5
40-49,"{'amount': 138, 'percentage': 2.4}","{'amount': 240, 'percentage': 4.2}",מתחילת קורונה,1
40-49,"{'amount': 20, 'percentage': 1.8}","{'amount': 44, 'percentage': 4}",3 חודשים,4
50-59,"{'amount': 139, 'percentage': 5.3}","{'amount': 247, 'percentage': 9.4}",שנה,2
50-59,"{'amount': 85, 'percentage': 4.8}","{'amount': 160, 'percentage': 9.1}",6 חודשים,3
50-59,"{'amount': 50, 'percentage': 4.5}","{'amount': 90, 'percentage': 8.1}",3 חודשים,4
50-59,"{'amount': 33, 'percentage': 4.1}","{'amount': 63, 'percentage': 7.8}",חודש אחרון,5
50-59,"{'amount': 249, 'percentage': 4.3}","{'amount': 519, 'percentage': 9}",מתחילת קורונה,1
60-69,"{'amount': 239, 'percentage': 9.1}","{'amount': 337, 'percentage': 12.8}",שנה,2
60-69,"{'amount': 157, 'percentage': 8.9}","{'amount': 219, 'percentage': 12.4}",6 חודשים,3
60-69,"{'amount': 55, 'percentage': 6.8}","{'amount': 100, 'percentage': 12.3}",חודש אחרון,5
60-69,"{'amount': 468, 'percentage': 8.1}","{'amount': 886, 'percentage': 15.3}",מתחילת קורונה,1
60-69,"{'amount': 76, 'percentage': 6.8}","{'amount': 128, 'percentage': 11.5}",3 חודשים,4
70-79,"{'amount': 113, 'percentage': 10.2}","{'amount': 173, 'percentage': 15.6}",3 חודשים,4
70-79,"{'amount': 562, 'percentage': 9.7}","{'amount': 995, 'percentage': 17.2}",מתחילת קורונה,1
70-79,"{'amount': 80, 'percentage': 9.9}","{'amount': 127, 'percentage': 15.6}",חודש אחרון,5
70-79,"{'amount': 188, 'percentage': 10.7}","{'amount': 253, 'percentage': 14.4}",6 חודשים,3
70-79,"{'amount': 276, 'percentage': 10.5}","{'amount': 372, 'percentage': 14.1}",שנה,2
80-89,"{'amount': 228, 'percentage': 8.6}","{'amount': 257, 'percentage': 9.7}",שנה,2
80-89,"{'amount': 121, 'percentage': 10.9}","{'amount': 136, 'percentage': 12.2}",3 חודשים,4
80-89,"{'amount': 162, 'percentage': 9.2}","{'amount': 178, 'percentage': 10.1}",6 חודשים,3
80-89,"{'amount': 95, 'percentage': 11.7}","{'amount': 101, 'percentage': 12.4}",חודש אחרון,5
80-89,"{'amount': 467, 'percentage': 8.1}","{'amount': 614, 'percentage': 10.6}",מתחילת קורונה,1
90+,"{'amount': 48, 'percentage': 2.7}","{'amount': 41, 'percentage': 2.3}",6 חודשים,3
90+,"{'amount': 130, 'percentage': 2.3}","{'amount': 132, 'percentage': 2.3}",מתחילת קורונה,1
90+,"{'amount': 29, 'percentage': 3.6}","{'amount': 24, 'percentage': 3}",חודש אחרון,5
90+,"{'amount': 38, 'percentage': 3.4}","{'amount': 34, 'percentage': 3.1}",3 חודשים,4
90+,"{'amount': 65, 'percentage': 2.5}","{'amount': 57, 'percentage': 2.2}",שנה,2
