period_desc,age_group,count_testeds,positive_testeds,positive_testeds_perc
1_Month,0-9,345207,157349,45.58
All,0-9,1666896,677524,40.65
1_Year,0-9,1504214,581270,38.64
6_Month,0-9,1345857,520266,38.66
3_Month,0-9,1144162,442629,38.69
3_Month,10-19,1044864,481790,46.11
1_Year,10-19,1379293,585763,42.47
6_Month,10-19,1217738,536615,44.07
1_Month,10-19,304447,141708,46.55
All,10-19,1576466,722295,45.82
1_Month,20-29,257766,80952,31.41
3_Month,20-29,800468,311378,38.9
6_Month,20-29,997696,343653,34.44
1_Year,20-29,1172106,382817,32.66
All,20-29,1369072,500118,36.53
3_Month,30-39,781588,332106,42.49
All,30-39,1262345,486996,38.58
1_Month,30-39,278283,104922,37.7
1_Year,30-39,1102499,404099,36.65
6_Month,30-39,952777,366348,38.45
All,40-49,1118325,430392,38.49
1_Year,40-49,978890,358362,36.61
6_Month,40-49,855883,326517,38.15
3_Month,40-49,719077,303056,42.15
1_Month,40-49,269407,96771,35.92
All,50-59,849021,282279,33.25
1_Year,50-59,731524,226105,30.91
6_Month,50-59,634506,205717,32.42
3_Month,50-59,521928,194625,37.29
1_Month,50-59,200988,61818,30.76
1_Month,60-69,166655,39936,23.96
3_Month,60-69,416739,127458,30.58
6_Month,60-69,508484,133689,26.29
1_Year,60-69,588317,147451,25.06
All,60-69,682648,185035,27.11
3_Month,70-79,250922,64894,25.86
1_Month,70-79,105922,20816,19.65
6_Month,70-79,308699,67890,21.99
1_Year,70-79,362290,75771,20.91
All,70-79,423372,95563,22.57
1_Month,80-89,46275,8575,18.53
3_Month,80-89,98243,25355,25.81
6_Month,80-89,119201,26910,22.58
1_Year,80-89,145096,30638,21.12
All,80-89,182474,41216,22.59
All,90+,48119,11698,24.31
1_Year,90+,35944,8161,22.7
6_Month,90+,29039,7145,24.6
3_Month,90+,24338,6735,27.67
1_Month,90+,12330,2245,18.21
