name,coronaOccupancy,normalOccupancy,isolatedTeam
יוספטל,100,,0
הכרמל,49,80.98159790039062,17
המשפחה הקדושה,41,,0
סורוקה,40,,0
זיו צפת,34,80.97982788085938,22
סוראסקי,33,,0
וולפסון,31,75.5490493774414,11
שיבא,31,99.17721557617188,101
הלל יפה,28.999999999999996,,13
הסקוטי,28.000000000000004,,6
שערי צדק,25,100.8505477905273,10
קפלן,24,86.04240417480469,7
שניידר,21,,0
המרכזי בעמק,20,76.54723358154297,22
אסותא אשדוד,19,,5
נהריה,19,,0
שמיר,18,75.4208755493164,17
"רמב""ם",18,92.93032836914062,29
בני ציון,17,81.75519561767578,17
פוריה,17,76.05633544921875,9
הדסה הר הצופים,16,91.66666412353516,4
ברזילי,11,79.6357650756836,31
אוגוסטה ויקטוריה,11,,0
רבין ק. בילינסון,11,90.34564971923828,36
מאיר,10,87.01799774169922,34
הדסה עין כרם,9,99.0740737915039,46
רבין ק. השרון,8,75.93360900878906,7
לניאדו,7.000000000000001,93.87186431884766,1
מעייני הישועה,4,,0
סנט ג'וזף,2,,2
אל מקאסד,2,,0
סנט וינסנט,0,,0
