name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Abu Sinan,3.1,ירוק,4.2,2,0,קטן מ-15,ירוק,2023-01-15T00:00:00.000Z,76.08,66.94,41.45,
Kabul,2.1,ירוק,1.4,0,0,קטן מ-15,ירוק,2023-01-15T00:00:00.000Z,65.53,55.24,34.31,
Ilut,2.2,ירוק,0.0,0,0, 0 ,ירוק,2023-01-15T00:00:00.000Z,60.19,52.25,26.79,0.0
I'billin,4.7,צהוב,3.0,6,-16,קטן מ-15,צהוב,2023-01-15T00:00:00.000Z,67.18,58.85,36.74,
Laqye,3.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2023-01-15T00:00:00.000Z,31.38,26.00,10.06,
El'azar,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2023-01-15T00:00:00.000Z,86.93,81.37,60.05,
Ashdod,5.2,צהוב,8.1,12,-21,220,צהוב,2023-01-15T00:00:00.000Z,71.00,64.34,47.70,9.7
Binyamina-Giv'at Ada,5.3,צהוב,3.8,19,0,קטן מ-15,צהוב,2023-01-15T00:00:00.000Z,78.71,75.27,59.50,
Basma,3.5,ירוק,2.9,10,0,קטן מ-15,ירוק,2023-01-15T00:00:00.000Z,66.35,57.22,31.94,
Umm Batin,2,ירוק,0.0,0,0, 0 ,ירוק,2023-01-15T00:00:00.000Z,19.39,15.73,5.78,0.0
Be'er Ya'aqov,6.5,כתום,6.6,17,-24,26,כתום,2023-01-15T00:00:00.000Z,69.06,64.43,46.94,9.0
Qiryat Gat,6.2,כתום,7.9,14,-19,44,כתום,2023-01-15T00:00:00.000Z,66.67,59.98,43.23,7.5
Tayibe,2.3,ירוק,0.9,2,0,קטן מ-15,ירוק,2023-01-15T00:00:00.000Z,58.40,50.26,28.16,
Ma'ale Adummim,5.5,כתום,6.3,13,-35,50,צהוב,2023-01-15T00:00:00.000Z,77.63,72.19,55.58,13.2
Nahef,1.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2023-01-15T00:00:00.000Z,65.70,56.28,32.11,
