gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,1340,1.3,0,0,1,0.3,4,0.4,147,2.7
זכר,0-9,6 חודשים,7248,2.8,0,0,4,0.7,9,0.3,386,3.2
זכר,0-9,שנה,276460,9.2,3,0.1,20,1,65,0.6,1942,4.8
זכר,0-9,מתחילת קורונה,443179,9.4,8,0.1,35,0.5,128,0.4,3432,3.7
זכר,0-9,חודש אחרון,407,1.3,0,0,1,0.7,4,0.8,78,3.1
נקבה,0-9,מתחילת קורונה,365200,7.7,4,0,18,0.3,81,0.2,2756,2.9
נקבה,0-9,6 חודשים,6623,2.6,0,0,2,0.3,6,0.2,274,2.2
נקבה,0-9,שנה,214898,7.1,2,0.1,11,0.5,44,0.4,1545,3.8
נקבה,0-9,3 חודשים,1383,1.4,0,0,1,0.3,3,0.3,93,1.7
נקבה,0-9,חודש אחרון,365,1.2,0,0,1,0.7,3,0.6,54,2.2
זכר,10-19,6 חודשים,7777,3,0,0,1,0.2,4,0.1,85,0.7
זכר,10-19,שנה,253991,8.4,3,0.1,11,0.5,28,0.3,439,1.1
זכר,10-19,3 חודשים,3132,3.1,0,0,0,0,2,0.2,24,0.4
זכר,10-19,מתחילת קורונה,442766,9.4,6,0,25,0.4,83,0.3,1106,1.2
זכר,10-19,חודש אחרון,929,3,0,0,0,0,2,0.4,13,0.5
נקבה,10-19,3 חודשים,4441,4.4,0,0,1,0.3,3,0.3,31,0.6
נקבה,10-19,שנה,247131,8.2,2,0.1,10,0.5,20,0.2,471,1.2
נקבה,10-19,מתחילת קורונה,435260,9.2,7,0.1,24,0.4,83,0.3,1251,1.3
נקבה,10-19,6 חודשים,9902,3.8,0,0,1,0.2,4,0.1,78,0.6
נקבה,10-19,חודש אחרון,1274,4.1,0,0,1,0.7,1,0.2,13,0.5
זכר,20-29,מתחילת קורונה,273891,5.8,26,0.2,61,0.9,254,0.8,1718,1.8
זכר,20-29,3 חודשים,4410,4.3,1,0.3,3,1,3,0.3,43,0.8
זכר,20-29,6 חודשים,10919,4.2,2,0.2,6,1,10,0.4,113,0.9
זכר,20-29,חודש אחרון,1552,5,0,0,1,0.7,3,0.6,16,0.6
זכר,20-29,שנה,147630,4.9,4,0.1,17,0.8,47,0.4,515,1.3
נקבה,20-29,3 חודשים,6913,6.8,0,0,2,0.7,3,0.3,116,2.1
נקבה,20-29,6 חודשים,16233,6.3,0,0,5,0.8,9,0.3,352,2.9
נקבה,20-29,חודש אחרון,2163,7,0,0,0,0,3,0.6,57,2.3
נקבה,20-29,מתחילת קורונה,389120,8.2,22,0.2,64,0.9,287,0.9,5535,5.9
נקבה,20-29,שנה,229039,7.6,5,0.1,17,0.8,35,0.3,2080,5.1
זכר,30-39,מתחילת קורונה,274947,5.8,53,0.4,109,1.6,649,2,2421,2.6
זכר,30-39,6 חודשים,13115,5.1,0,0,5,0.8,15,0.5,142,1.2
זכר,30-39,3 חודשים,4880,4.8,0,0,3,1,7,0.6,61,1.1
זכר,30-39,חודש אחרון,1569,5,0,0,1,0.7,6,1.1,30,1.2
זכר,30-39,שנה,172109,5.7,9,0.2,31,1.5,80,0.8,667,1.6
נקבה,30-39,3 חודשים,7108,7,0,0,2,0.7,11,1,133,2.4
נקבה,30-39,6 חודשים,18492,7.1,1,0.1,9,1.5,17,0.6,370,3
נקבה,30-39,שנה,262221,8.7,8,0.2,25,1.2,79,0.8,2149,5.3
נקבה,30-39,מתחילת קורונה,396694,8.4,40,0.3,116,1.7,612,1.9,5618,6
נקבה,30-39,חודש אחרון,2197,7.1,0,0,0,0,3,0.6,54,2.2
זכר,40-49,מתחילת קורונה,249612,5.3,126,1,272,4,1445,4.4,3808,4.1
זכר,40-49,3 חודשים,4942,4.9,1,0.3,2,0.7,12,1.1,74,1.4
זכר,40-49,6 חודשים,12896,5,3,0.4,6,1,25,0.9,195,1.6
זכר,40-49,חודש אחרון,1567,5,0,0,0,0,6,1.1,27,1.1
זכר,40-49,שנה,162573,5.4,22,0.6,51,2.5,164,1.6,850,2.1
נקבה,40-49,3 חודשים,8546,8.4,2,0.6,3,1,3,0.3,75,1.4
נקבה,40-49,6 חודשים,20368,7.9,4,0.5,7,1.2,15,0.5,203,1.7
נקבה,40-49,שנה,246323,8.2,16,0.4,25,1.2,103,1,954,2.4
נקבה,40-49,חודש אחרון,2531,8.1,0,0,1,0.7,2,0.4,34,1.4
נקבה,40-49,מתחילת קורונה,359389,7.6,82,0.7,146,2.2,988,3,3781,4
זכר,50-59,3 חודשים,4984,4.9,6,1.7,16,5.6,33,2.9,186,3.4
זכר,50-59,6 חודשים,12560,4.9,13,1.5,34,5.7,80,2.9,418,3.4
זכר,50-59,חודש אחרון,1522,4.9,3,2.1,11,7.7,17,3.3,97,3.9
זכר,50-59,מתחילת קורונה,177262,3.8,406,3.4,579,8.5,2336,7.1,5361,5.7
זכר,50-59,שנה,118700,3.9,81,2.1,131,6.4,389,3.7,1517,3.7
נקבה,50-59,3 חודשים,8920,8.8,3,0.8,8,2.8,19,1.7,148,2.7
נקבה,50-59,מתחילת קורונה,256095,5.4,209,1.7,276,4.1,1641,5,4261,4.5
נקבה,50-59,6 חודשים,21140,8.2,8,0.9,18,3,47,1.7,313,2.6
נקבה,50-59,שנה,183432,6.1,45,1.2,71,3.5,261,2.5,1195,2.9
