Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,61,0,0,0,0
2020-12-20T00:00:00.000Z,7372,7433,0.08,0,0,0
2020-12-21T00:00:00.000Z,24873,32306,0.35,0,0,0
2020-12-22T00:00:00.000Z,44614,76920,0.83,0,0,0
2020-12-23T00:00:00.000Z,62817,139737,1.5,0,0,0
2020-12-24T00:00:00.000Z,73297,213034,2.29,0,0,0
2020-12-25T00:00:00.000Z,38437,251471,2.7,0,0,0
2020-12-26T00:00:00.000Z,32553,284024,3.05,0,0,0
2020-12-27T00:00:00.000Z,104287,388311,4.18,0,0,0
2020-12-28T00:00:00.000Z,134714,523025,5.62,0,0,0
2020-12-29T00:00:00.000Z,155818,678843,7.3,0,0,0
2020-12-30T00:00:00.000Z,152587,831430,8.94,0,0,0
2020-12-31T00:00:00.000Z,158007,989437,10.64,0,0,0
2021-01-01T00:00:00.000Z,71167,1060604,11.41,0,0,0
2021-01-02T00:00:00.000Z,71556,1132160,12.17,0,0,0
2021-01-03T00:00:00.000Z,149262,1281422,13.78,0,0,0
2021-01-04T00:00:00.000Z,151701,1433123,15.41,2,2,0
2021-01-05T00:00:00.000Z,124701,1557824,16.75,0,2,0
2021-01-06T00:00:00.000Z,102906,1660730,17.86,0,2,0
2021-01-07T00:00:00.000Z,115644,1776374,19.1,3,5,0
2021-01-08T00:00:00.000Z,66206,1842580,19.81,3,8,0
2021-01-09T00:00:00.000Z,44408,1886988,20.29,22,30,0
2021-01-10T00:00:00.000Z,37485,1924473,20.69,5986,6016,0.06
2021-01-11T00:00:00.000Z,20982,1945455,20.92,19226,25242,0.27
2021-01-12T00:00:00.000Z,23829,1969284,21.18,35631,60873,0.65
2021-01-13T00:00:00.000Z,51831,2021115,21.73,56799,117672,1.27
2021-01-14T00:00:00.000Z,56218,2077333,22.34,68724,186396,2
2021-01-15T00:00:00.000Z,30554,2107887,22.67,35866,222262,2.39
2021-01-16T00:00:00.000Z,29323,2137210,22.98,25959,248221,2.67
2021-01-17T00:00:00.000Z,68219,2205429,23.72,84402,332623,3.58
2021-01-18T00:00:00.000Z,69493,2274922,24.46,120159,452782,4.87
2021-01-19T00:00:00.000Z,72558,2347480,25.24,137456,590238,6.35
2021-01-20T00:00:00.000Z,76510,2423990,26.07,143329,733567,7.89
2021-01-21T00:00:00.000Z,69570,2493560,26.81,163848,897415,9.65
2021-01-22T00:00:00.000Z,37698,2531258,27.22,70885,968300,10.41
2021-01-23T00:00:00.000Z,39833,2571091,27.65,53451,1021751,10.99
2021-01-24T00:00:00.000Z,68913,2640004,28.39,140279,1162030,12.5
2021-01-25T00:00:00.000Z,80699,2720703,29.26,139113,1301143,13.99
2021-01-26T00:00:00.000Z,78469,2799172,30.1,125994,1427137,15.35
2021-01-27T00:00:00.000Z,77674,2876846,30.94,124650,1551787,16.69
2021-01-28T00:00:00.000Z,79377,2956223,31.79,130234,1682021,18.09
2021-01-29T00:00:00.000Z,36507,2992730,32.18,64585,1746606,18.78
2021-01-30T00:00:00.000Z,34274,3027004,32.55,42649,1789255,19.24
2021-01-31T00:00:00.000Z,73130,3100134,33.34,59312,1848567,19.88
2021-02-01T00:00:00.000Z,82217,3182351,34.22,35195,1883762,20.26
2021-02-02T00:00:00.000Z,69818,3252169,34.97,30904,1914666,20.59
2021-02-03T00:00:00.000Z,60037,3312206,35.62,51234,1965900,21.14
2021-02-04T00:00:00.000Z,72363,3384569,36.4,57881,2023781,21.76
2021-02-05T00:00:00.000Z,33764,3418333,36.76,28636,2052417,22.07
2021-02-06T00:00:00.000Z,21523,3439856,36.99,22128,2074545,22.31
2021-02-07T00:00:00.000Z,53928,3493784,37.57,68509,2143054,23.05
2021-02-08T00:00:00.000Z,58461,3552245,38.2,65171,2208225,23.75
2021-02-09T00:00:00.000Z,66080,3618325,38.91,67237,2275462,24.47
2021-02-10T00:00:00.000Z,70286,3688611,39.67,71908,2347370,25.24
2021-02-11T00:00:00.000Z,80845,3769456,40.53,71489,2418859,26.01
2021-02-12T00:00:00.000Z,38920,3808376,40.95,37394,2456253,26.41
2021-02-13T00:00:00.000Z,27380,3835756,41.25,30337,2486590,26.74
2021-02-14T00:00:00.000Z,74689,3910445,42.05,68825,2555415,27.48
2021-02-15T00:00:00.000Z,81303,3991748,42.93,75444,2630859,28.29
2021-02-16T00:00:00.000Z,83291,4075039,43.82,77996,2708855,29.13
2021-02-17T00:00:00.000Z,61774,4136813,44.49,75291,2784146,29.94
2021-02-18T00:00:00.000Z,68955,4205768,45.23,79440,2863586,30.79
2021-02-19T00:00:00.000Z,39554,4245322,45.65,37968,2901554,31.2
2021-02-20T00:00:00.000Z,31576,4276898,45.99,28630,2930184,31.51
2021-02-21T00:00:00.000Z,79292,4356190,46.84,78279,3008463,32.35
2021-02-22T00:00:00.000Z,84856,4441046,47.76,80276,3088739,33.21
2021-02-23T00:00:00.000Z,77169,4518215,48.59,70162,3158901,33.97
