section,female,male,period
0-9,"{'amount': 9, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.2}",6 חודשים
0-9,"{'amount': 43, 'percentage': 0.4}","{'amount': 66, 'percentage': 0.6}",שנה
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.1}",3 חודשים
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 125, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 83, 'percentage': 0.3}","{'amount': 81, 'percentage': 0.2}",מתחילת קורונה
10-19,"{'amount': 22, 'percentage': 0.2}","{'amount': 28, 'percentage': 0.3}",שנה
10-19,"{'amount': 6, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 2, 'percentage': 0.3}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 1, 'percentage': 0.2}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 39, 'percentage': 0.4}","{'amount': 49, 'percentage': 0.5}",שנה
20-29,"{'amount': 14, 'percentage': 0.4}","{'amount': 9, 'percentage': 0.2}",6 חודשים
20-29,"{'amount': 2, 'percentage': 0.3}","{'amount': 3, 'percentage': 0.4}",3 חודשים
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 252, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 84, 'percentage': 0.8}","{'amount': 78, 'percentage': 0.8}",שנה
30-39,"{'amount': 16, 'percentage': 0.4}","{'amount': 17, 'percentage': 0.5}",6 חודשים
30-39,"{'amount': 9, 'percentage': 1.2}","{'amount': 2, 'percentage': 0.3}",3 חודשים
30-39,"{'amount': 5, 'percentage': 1.1}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
30-39,"{'amount': 608, 'percentage': 1.9}","{'amount': 643, 'percentage': 2}",מתחילת קורונה
40-49,"{'amount': 110, 'percentage': 1.1}","{'amount': 179, 'percentage': 1.7}",שנה
40-49,"{'amount': 25, 'percentage': 0.7}","{'amount': 37, 'percentage': 1}",6 חודשים
40-49,"{'amount': 3, 'percentage': 0.4}","{'amount': 6, 'percentage': 0.8}",3 חודשים
40-49,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.7}",חודש אחרון
40-49,"{'amount': 986, 'percentage': 3}","{'amount': 1439, 'percentage': 4.4}",מתחילת קורונה
50-59,"{'amount': 1637, 'percentage': 5}","{'amount': 2319, 'percentage': 7.1}",מתחילת קורונה
50-59,"{'amount': 274, 'percentage': 2.6}","{'amount': 395, 'percentage': 3.8}",שנה
50-59,"{'amount': 70, 'percentage': 1.9}","{'amount': 96, 'percentage': 2.7}",6 חודשים
50-59,"{'amount': 15, 'percentage': 2}","{'amount': 21, 'percentage': 2.8}",3 חודשים
50-59,"{'amount': 9, 'percentage': 2}","{'amount': 15, 'percentage': 3.4}",חודש אחרון
60-69,"{'amount': 599, 'percentage': 5.8}","{'amount': 872, 'percentage': 8.4}",שנה
60-69,"{'amount': 177, 'percentage': 4.9}","{'amount': 280, 'percentage': 7.8}",6 חודשים
60-69,"{'amount': 36, 'percentage': 4.8}","{'amount': 57, 'percentage': 7.6}",3 חודשים
60-69,"{'amount': 20, 'percentage': 4.5}","{'amount': 30, 'percentage': 6.7}",חודש אחרון
60-69,"{'amount': 2387, 'percentage': 7.4}","{'amount': 3544, 'percentage': 10.9}",מתחילת קורונה
70-79,"{'amount': 3190, 'percentage': 9.8}","{'amount': 4180, 'percentage': 12.9}",מתחילת קורונה
70-79,"{'amount': 415, 'percentage': 11.5}","{'amount': 519, 'percentage': 14.4}",6 חודשים
70-79,"{'amount': 1122, 'percentage': 10.8}","{'amount': 1475, 'percentage': 14.2}",שנה
70-79,"{'amount': 104, 'percentage': 13.9}","{'amount': 130, 'percentage': 17.4}",3 חודשים
70-79,"{'amount': 48, 'percentage': 10.8}","{'amount': 68, 'percentage': 15.3}",חודש אחרון
80-89,"{'amount': 615, 'percentage': 17.1}","{'amount': 627, 'percentage': 17.4}",6 חודשים
80-89,"{'amount': 150, 'percentage': 20.1}","{'amount': 151, 'percentage': 20.2}",3 חודשים
80-89,"{'amount': 1669, 'percentage': 16.1}","{'amount': 1636, 'percentage': 15.8}",שנה
80-89,"{'amount': 80, 'percentage': 18}","{'amount': 91, 'percentage': 20.4}",חודש אחרון
80-89,"{'amount': 3760, 'percentage': 11.6}","{'amount': 3668, 'percentage': 11.3}",מתחילת קורונה
90+,"{'amount': 959, 'percentage': 9.2}","{'amount': 683, 'percentage': 6.6}",שנה
90+,"{'amount': 404, 'percentage': 11.2}","{'amount': 252, 'percentage': 7}",6 חודשים
90+,"{'amount': 81, 'percentage': 10.9}","{'amount': 55, 'percentage': 7.4}",3 חודשים
90+,"{'amount': 44, 'percentage': 9.9}","{'amount': 28, 'percentage': 6.3}",חודש אחרון
90+,"{'amount': 1921, 'percentage': 5.9}","{'amount': 1285, 'percentage': 4}",מתחילת קורונה
