CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.007942238267148015,2020-03-02T00:00:00.000Z,1,5632,-165,0,1385
0,0,10,0,0,10,10,0.007220216606498195,2020-03-03T00:00:00.000Z,0,7857,-162,0,1385
0,0,12,0,0,12,11,0.008664259927797834,2020-03-04T00:00:00.000Z,0,7012,-164,0,1385
0,0,12,1,0,13,13,0.009386281588447653,2020-03-05T00:00:00.000Z,1,7012,-164,0,1385
1,0,14,2,0,16,16,0.01155234657039711,2020-03-06T00:00:00.000Z,1,5177,-163,0,1385
2,0,17,3,0,20,20,0.01444043321299639,2020-03-07T00:00:00.000Z,1,4861,-163,0,1385
4,0,21,5,0,26,26,0.01877256317689531,2020-03-08T00:00:00.000Z,2,7330,-160,0,1385
5,0,33,6,0,39,39,0.02815884476534296,2020-03-09T00:00:00.000Z,7,6205,-169,0,1385
5,0,53,6,0,59,59,0.04259927797833935,2020-03-10T00:00:00.000Z,2,6021,-156,0,1385
6,0,73,7,1,81,81,0.05848375451263538,2020-03-11T00:00:00.000Z,10,5981,-158,0,1385
6,0,95,7,1,103,101,0.07436823104693141,2020-03-12T00:00:00.000Z,6,5983,-157,0,1385
6,0,112,7,4,123,122,0.0888086642599278,2020-03-13T00:00:00.000Z,10,4121,-143,0,1385
4,0,152,6,4,162,161,0.1169675090252708,2020-03-14T00:00:00.000Z,20,3692,-153,0,1385
6,0,187,9,6,202,200,0.1458483754512635,2020-03-15T00:00:00.000Z,37,5490,-154,0,1385
7,0,205,11,5,221,215,0.1595667870036101,2020-03-16T00:00:00.000Z,27,4759,-96,0,1385
7,0,238,12,6,256,256,0.1848375451263538,2020-03-17T00:00:00.000Z,46,4338,-48,0,1385
7,0,279,16,11,306,269,0.2209386281588448,2020-03-18T00:00:00.000Z,54,3920,52,0,1385
12,0,263,21,11,295,264,0.2129963898916968,2020-03-19T00:00:00.000Z,31,4053,182,0,1385
12,1,252,23,14,289,251,0.2086642599277978,2020-03-20T00:00:00.000Z,30,3207,359,0,1385
15,0,229,27,21,277,274,0.2,2020-03-21T00:00:00.000Z,35,2905,542,0,1385
