section,female,male,period,order_period
0-9,"{'amount': 13182, 'percentage': 16.3}","{'amount': 12868, 'percentage': 15.9}",חודש אחרון,5
0-9,"{'amount': 109315, 'percentage': 10.9}","{'amount': 111281, 'percentage': 11.1}",שנה,2
0-9,"{'amount': 64246, 'percentage': 13.5}","{'amount': 64339, 'percentage': 13.6}",6 חודשים,3
0-9,"{'amount': 62341, 'percentage': 13.7}","{'amount': 62450, 'percentage': 13.7}",3 חודשים,4
0-9,"{'amount': 125994, 'percentage': 9.7}","{'amount': 128319, 'percentage': 9.8}",מתחילת קורונה,1
10-19,"{'amount': 142149, 'percentage': 10.9}","{'amount': 138422, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 10410, 'percentage': 12.9}","{'amount': 8628, 'percentage': 10.7}",חודש אחרון,5
10-19,"{'amount': 51333, 'percentage': 11.3}","{'amount': 44561, 'percentage': 9.8}",3 חודשים,4
10-19,"{'amount': 53714, 'percentage': 11.3}","{'amount': 46583, 'percentage': 9.8}",6 חודשים,3
10-19,"{'amount': 113554, 'percentage': 11.4}","{'amount': 100805, 'percentage': 10.1}",שנה,2
20-29,"{'amount': 37353, 'percentage': 7.9}","{'amount': 27967, 'percentage': 5.9}",6 חודשים,3
20-29,"{'amount': 36357, 'percentage': 8}","{'amount': 27077, 'percentage': 5.9}",3 חודשים,4
20-29,"{'amount': 6000, 'percentage': 7.4}","{'amount': 3715, 'percentage': 4.6}",חודש אחרון,5
20-29,"{'amount': 120017, 'percentage': 9.2}","{'amount': 99838, 'percentage': 7.7}",מתחילת קורונה,1
20-29,"{'amount': 90086, 'percentage': 9}","{'amount': 69533, 'percentage': 7}",שנה,2
30-39,"{'amount': 79208, 'percentage': 7.9}","{'amount': 61111, 'percentage': 6.1}",שנה,2
30-39,"{'amount': 39323, 'percentage': 8.3}","{'amount': 27685, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 38093, 'percentage': 8.4}","{'amount': 26736, 'percentage': 5.9}",3 חודשים,4
30-39,"{'amount': 6928, 'percentage': 8.6}","{'amount': 4036, 'percentage': 5}",חודש אחרון,5
30-39,"{'amount': 100374, 'percentage': 7.7}","{'amount': 81526, 'percentage': 6.3}",מתחילת קורונה,1
40-49,"{'amount': 61762, 'percentage': 6.2}","{'amount': 49870, 'percentage': 5}",שנה,2
40-49,"{'amount': 28756, 'percentage': 6.1}","{'amount': 22494, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 27450, 'percentage': 6}","{'amount': 21422, 'percentage': 4.7}",3 חודשים,4
40-49,"{'amount': 4369, 'percentage': 5.4}","{'amount': 3175, 'percentage': 3.9}",חודש אחרון,5
40-49,"{'amount': 81523, 'percentage': 6.3}","{'amount': 67597, 'percentage': 5.2}",מתחילת קורונה,1
50-59,"{'amount': 16055, 'percentage': 3.4}","{'amount': 12557, 'percentage': 2.6}",6 חודשים,3
50-59,"{'amount': 15236, 'percentage': 3.3}","{'amount': 11845, 'percentage': 2.6}",3 חודשים,4
50-59,"{'amount': 38820, 'percentage': 3.9}","{'amount': 32206, 'percentage': 3.2}",שנה,2
50-59,"{'amount': 53818, 'percentage': 4.1}","{'amount': 46041, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 2161, 'percentage': 2.7}","{'amount': 1555, 'percentage': 1.9}",חודש אחרון,5
60-69,"{'amount': 9055, 'percentage': 2}","{'amount': 7419, 'percentage': 1.6}",3 חודשים,4
60-69,"{'amount': 9789, 'percentage': 2.1}","{'amount': 8085, 'percentage': 1.7}",6 חודשים,3
60-69,"{'amount': 1285, 'percentage': 1.6}","{'amount': 893, 'percentage': 1.1}",חודש אחרון,5
60-69,"{'amount': 33058, 'percentage': 2.5}","{'amount': 30844, 'percentage': 2.4}",מתחילת קורונה,1
60-69,"{'amount': 23691, 'percentage': 2.4}","{'amount': 20721, 'percentage': 2.1}",שנה,2
70-79,"{'amount': 590, 'percentage': 0.7}","{'amount': 462, 'percentage': 0.6}",חודש אחרון,5
70-79,"{'amount': 4762, 'percentage': 1}","{'amount': 3964, 'percentage': 0.9}",3 חודשים,4
70-79,"{'amount': 5201, 'percentage': 1.1}","{'amount': 4396, 'percentage': 0.9}",6 חודשים,3
70-79,"{'amount': 12292, 'percentage': 1.2}","{'amount': 10672, 'percentage': 1.1}",שנה,2
70-79,"{'amount': 16956, 'percentage': 1.3}","{'amount': 15657, 'percentage': 1.2}",מתחילת קורונה,1
80-89,"{'amount': 2455, 'percentage': 0.5}","{'amount': 1875, 'percentage': 0.4}",3 חודשים,4
80-89,"{'amount': 6921, 'percentage': 0.7}","{'amount': 4919, 'percentage': 0.5}",שנה,2
80-89,"{'amount': 2612, 'percentage': 0.6}","{'amount': 2018, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 312, 'percentage': 0.4}","{'amount': 224, 'percentage': 0.3}",חודש אחרון,5
80-89,"{'amount': 9698, 'percentage': 0.7}","{'amount': 7082, 'percentage': 0.5}",מתחילת קורונה,1
90+,"{'amount': 3543, 'percentage': 0.3}","{'amount': 1728, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 87, 'percentage': 0.1}","{'amount': 52, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 746, 'percentage': 0.2}","{'amount': 417, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 799, 'percentage': 0.2}","{'amount': 435, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2375, 'percentage': 0.2}","{'amount': 1226, 'percentage': 0.1}",שנה,2
