name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,103.037971496582,9
אוגוסטה ויקטוריה,,,0
שמיר,,63.0751953125,5
וולפסון,,69.2532958984375,3
זיו צפת,,,0
הלל יפה,,,0
נהריה,,,0
ברזילי,,,0
פוריה,,69.8591537475586,3
סוראסקי,,,0
בני ציון,,77.8291015625,2
רבין ק. בילינסון,,86.17401885986328,3
סורוקה,,75.61807250976562,6
מאיר,,83.41902160644531,1
קפלן,,88.86925506591797,2
"רמב""ם",,85.9631118774414,10
הכרמל,,73.61962890625,2
הדסה עין כרם,,94.31217193603516,15
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,99.75698852539062,6
לניאדו,,98.60723876953125,1
מעייני הישועה,,,0
אסותא אשדוד,,,0
רבין ק. השרון,,53.94190979003906,5
יוספטל,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,69.38111114501953,4
