city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,157924,1702,891,54291,18
תל אביב - יפו,48077,426,179,40458,9
באר שבע,27347,383,214,18056,19
פתח תקווה,36395,289,139,18152,12
רחובות,20420,258,176,11495,18
בני ברק,61689,257,149,6404,13
מודיעין עילית,29597,215,140,1906,27
רהט,8069,215,79,2946,31
נתניה,33477,204,90,16202,9
חיפה,28234,202,85,17826,7
לוד,13686,193,120,7328,24
ראשון לציון,27514,193,107,17083,8
חולון,26135,192,90,13478,10
נצרת,12671,180,71,5432,23
טייבה,8035,171,86,5129,38
בת ים,17332,169,84,9798,13
אום אל-פחם,9646,159,77,3461,28
רמלה,15182,155,79,6341,20
אשדוד,41542,154,67,14966,7
בית שמש,27241,153,81,5592,11
אשקלון,20826,142,74,10655,10
חדרה,13478,137,68,6598,14
ערד,5606,129,59,3010,47
אלעד,15377,128,72,2220,27
צפת,7107,118,68,2725,33
תל שבע,1513,118,42,1038,56
סח'נין,6328,117,65,1999,35
ראש העין,9785,113,66,5427,17
קרית גת,11898,107,67,4620,18
כסיפה,1541,105,41,636,58
מגאר,3691,105,32,2223,46
אופקים,7642,103,43,2885,31
עכו,7297,103,53,3768,20
חורה,1647,101,40,837,55
שפרעם,5966,98,46,1998,24
אילת,6272,98,66,8652,17
רמת גן,14355,97,56,15267,6
עפולה,7547,94,48,4582,17
כפר מנדא,2316,89,  6-10  ,692,43
עין מאהל,1980,85,25,1295,62
טמרה,5971,84,35,3150,24
קלנסווה,3996,84,27,2117,36
טירה,4942,81,26,2306,30
רעננה,7623,81,39,6066,11
טבריה,7788,80,21,2977,17
באקה אל-גרביה,5038,73,31,2105,24
דימונה,4373,73,32,2989,20
מג'ד אל-כרום,2943,70,19,1292,45
שגב-שלום,844,70,31,548,62
נוף הגליל,4550,70,36,3247,16
לקיה,1435,70,21,533,44
ביתר עילית,14566,69,41,1348,11
מעלה אדומים,5784,68,32,3147,18
מסעודין אל-עזאזמה,457,67,27,287,38
מודיעין-מכבים-רעות,8513,66,38,6853,7
חריש,3499,65,45,2024,32
עראבה,3831,64,25,1841,24
יפיע,3065,64,19,1210,33
כפר קרע,2835,62,26,1068,32
כפר כנא,3194,62,28,1196,27
"בסמ""ה",1577,62,35,1318,57
ג'סר א-זרקא,1620,61,24,1292,40
הוד השרון,5320,61,29,5253,10
כרמיאל,4367,60,18,3557,13
אור יהודה,7370,59,32,2824,17
גדרה,3535,59,43,2844,23
ערערה,3315,58,29,1090,29
דבוריה,1700,57,28,635,53
קרית ים,4590,57,32,2998,15
זרזיר,844,56,23,534,64
בית שאן,3635,55,36,1138,28
הרצליה,8476,55,32,8287,6
כפר קאסם,4933,55,17,2441,22
דייר חנא,1993,54,29,851,50
ערערה-בנגב,1575,54,26,621,29
קרית מלאכי,6353,53,24,2554,21
קרית שמונה,2354,53,28,1860,24
כעביה-טבאש-חג'אג'רה,875,51,31,680,85
נתיבות,10773,51,31,2183,13
יבנה,7816,50,26,3589,10
אבו סנאן,2072,48,24,1475,36
ירכא,3269,47,17,1024,30
בית אל,884,46,36,1356,81
קרית מוצקין,4767,45,19,3474,10
כפר סבא,8318,45,16,7057,5
נהריה,6146,44,23,3729,7
יהוד,3717,43,20,3027,15
בועיינה-נוג'ידאת,1593,43, 11-14 ,752,42
משהד,1307,42,19,899,47
גבע בנימין,1264,39,17,755,71
מגדל העמק,4159,38,15,1861,15
ריינה,2431,38, 11-14 ,727,23
פרדס חנה-כרכור,5459,38,17,3443,9
שבלי - אום אל-גנם,822,38,  6-10  ,383,58
מעלות-תרשיחא,2781,37,16,1569,16
אעבלין,1880,37,  6-10  ,1009,28
מעלה עירון,2928,36, 11-14 ,1179,23
גבעת זאב,4865,35,26,1066,18
קרית ארבע,1241,34,22,598,46
כפר אדומים,466,33, 11-14 ,1242,75
נחף,1876,33, 11-14 ,814,24
בענה,1478,33,19,875,39
באר יעקב,4202,32,23,1922,12
קרית ביאליק,4439,32,  6-10  ,2584,8
קרני שומרון,1316,32,16,1259,33
אכסאל,2338,31,18,1510,20
רמת השרון,4007,31, 11-14 ,4459,7
אבו קורינאת (שבט),136,30,15,74,45
קרית יערים,2069,30,21,536,47
דאלית אל-כרמל,3028,30, 11-14 ,759,17
גבעתיים,3947,30,17,3595,5
מג'דל שמס,2043,28,  6-10  ,566,25
יקנעם עילית,2195,28,15,1833,12
כפר יונה,3210,28,  6-10  ,2061,12
אעצם (שבט),196,27,  6-10  ,106,25
בסמת טבעון,1102,26,  6-10  ,330,33
ג'דיידה-מכר,3305,26,  1-5  ,802,12
עץ אפרים,383,26,19,1298,106
סלמה,549,25, 11-14 ,334,70
אבו רוקייק (שבט),181,25,  6-10  ,121,24
שדרות,5241,25,  6-10  ,1586,9
שערי תקווה,717,25,20,1145,44
קרית אתא,8583,25, 11-14 ,3636,4
"כפר חב""ד",2484,24, 11-14 ,549,34
ג'לג'וליה,1534,24,  6-10  ,698,23
אפרת,1484,24, 11-14 ,1371,20
ביר הדאג',125,23,  1-5  ,46,82
כוכב יעקב,2532,22,  6-10  ,443,24
פוריידיס,1855,22, 11-14 ,653,16
עילוט,959,22, 11-14 ,289,26
טירת כרמל,3015,22,  6-10  ,1308,9
עומר,694,21,  6-10  ,868,26
דייר אל-אסד,2105,21,  6-10  ,539,16
חצור הגלילית,2246,20,  6-10  ,840,20
אבו תלול,75,19,  6-10  ,37,89
אזור,1927,19,  6-10  ,906,16
יד בנימין,1117,19, 11-14 ,762,45
אריאל,1750,19, 11-14 ,1235,10
קרית עקרון,1655,19, 11-14 ,775,18
אור עקיבא,2902,18, 11-14 ,1193,9
קצר א-סר,56,18,  6-10  ,38,70
רבבה,570,17,  6-10  ,665,58
ביר אל-מכסור,967,17,  1-5  ,414,17
אבו רובייעה (שבט),183,17,  6-10  ,64,19
בית דגן,997,17, 11-14 ,656,26
בית אריה,532,16,  6-10  ,393,31
כפר יאסיף,1536,15,  6-10  ,617,14
טורעאן,2255,15,  1-5  ,655,10
קצרין,590,15,  1-5  ,547,20
אבו גוש,1551,15,  6-10  ,1362,18
אל סייד,91,15, 11-14 ,66,43
כפר ברא,660,15, 11-14 ,371,39
סייד (שבט),54, קטן מ-15 ,  1-5  ,43,19
לפיד,194, קטן מ-15 ,  1-5  ,134,5
ניצן,435, קטן מ-15 ,  1-5  ,169,8
כפר מצר,360, קטן מ-15 ,  1-5  ,136,7
תקוע,540, קטן מ-15 ,  1-5  ,298,9
אלעזר,278, קטן מ-15 ,  1-5  ,235,24
אחוזת ברק,250, קטן מ-15 ,  0  ,173,4
יאנוח-ג'ת,1298, קטן מ-15 ,  1-5  ,254,9
מזרעה,506, קטן מ-15 ,  1-5  ,397,5
מצפה יריחו,444, קטן מ-15 ,  0  ,87,12
עלי זהב,589, קטן מ-15 ,  1-5  ,293,15
מעיליא,365, קטן מ-15 ,  0  ,307,16
עתלית,869, קטן מ-15 ,  1-5  ,512,3
צור משה,220, קטן מ-15 ,  0  ,140,4
הוואשלה (שבט),56, קטן מ-15 ,  1-5  ,32,55
קודייראת א-צאנע(שבט),36, קטן מ-15 ,  0  ,14,11
גן נר,250, קטן מ-15 ,  6-10  ,205,30
עיילבון,859, קטן מ-15 ,  0  ,437,5
ג'ולס,908, קטן מ-15 ,  1-5  ,299,6
ברכה,465, קטן מ-15 ,  0  ,96,4
ג'ת,2024, קטן מ-15 ,  1-5  ,565,8
מוקייבלה,642, קטן מ-15 ,  1-5  ,133,12
