name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
חיפה,2.9,ירוק,3.7,0.0067983581323,-0.4143646408840001,207,ירוק,2021-10-21T00:00:00.000Z,72.63,69.00,7.3
חשמונאים,4.4,צהוב,18.7,0.016339869281,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,מעל 90%,מעל 90%,
מוקייבלה,4.1,ירוק,9.7,0.0336134453781,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,67.80,58.75,
ג'ולס,3.5,ירוק,3.1,0.0075187969924,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,73.57,66.04,
בענה,4,צהוב,22.6,0.0262793914246,0.3571428571427999,32,ירוק,2021-10-21T00:00:00.000Z,59.96,50.53,38.0
מייסר,2.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,66.65,61.50,
טלמון,3,צהוב,8.3,0.0162601626016,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,60.82,55.77,
רמת גן,2.2,ירוק,3.4,0.004044197299,-0.1111111111112,96,ירוק,2021-10-21T00:00:00.000Z,69.94,67.36,5.8
קרית מלאכי,4.6,צהוב,16.8,0.0173876166242,0.05128205128200003,53,צהוב,2021-10-21T00:00:00.000Z,56.63,49.86,21.8
ראש העין,4.6,ירוק,11.3,0.0148326317899,-0.1264367816092,113,צהוב,2021-10-21T00:00:00.000Z,65.27,61.66,16.8
אורנית,2.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,78.97,76.59,
קרית אונו,1.9,ירוק,2.2,0.003080477474,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,73.55,71.06,
שילה,4.5,צהוב,13.1,0.0166204986149,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,45.17,41.59,
כפר קאסם,3.8,צהוב,12.0,0.0129753914988,-0.6463414634147,55,ירוק,2021-10-21T00:00:00.000Z,60.77,50.12,22.7
כפר כנא,4.9,צהוב,15.5,0.0342857142857,0.02857142857140005,65,צהוב,2021-10-21T00:00:00.000Z,65.85,57.24,28.0
גבעת שמואל,3.1,ירוק,1.8,0.0027731558513,-0.09090909090910004, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,70.47,67.33,
מזרעה,2.8,ירוק,5.0,0.0057471264367,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,65.03,59.91,
חריש,5.6,צהוב,27.0,0.0281765018607,0.06000000000000005,69,צהוב,2021-10-21T00:00:00.000Z,48.82,45.53,35.2
אבטין,4,ירוק,3.5,0.0076923076923,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,61.55,54.66,
עפולה,4.3,צהוב,10.6,0.013865239601,-0.3181818181818999,96,ירוק,2021-10-21T00:00:00.000Z,66.79,62.63,16.9
בוקעאתא,3.5,צהוב,7.5,0.0083752093802,0, קטן מ-15 ,ירוק,2021-10-21T00:00:00.000Z,76.11,64.68,
הוד השרון,5.1,ירוק,6.8,0.0092692390601,0.375,63,צהוב,2021-10-21T00:00:00.000Z,74.72,72.66,9.7
עפרה,2,צהוב,0.0,0,0, 0 ,ירוק,2021-10-21T00:00:00.000Z,69.64,65.41,0.0
"בסמ""ה",5.6,ירוק,31.2,0.0333680917622,0.3333333333333,60,צהוב,2021-10-21T00:00:00.000Z,63.34,54.88,58.5
