section,female,male,period
0-9,"{'amount': 4, 'percentage': 0.2}","{'amount': 6, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
0-9,"{'amount': 12, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.4}",6 חודשים
0-9,"{'amount': 49, 'percentage': 0.5}","{'amount': 71, 'percentage': 0.7}",שנה
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 3, 'percentage': 0.1}","{'amount': 3, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 6, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 25, 'percentage': 0.2}","{'amount': 35, 'percentage': 0.3}",שנה
20-29,"{'amount': 7, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 2, 'percentage': 0.8}","{'amount': 2, 'percentage': 0.8}",חודש אחרון
20-29,"{'amount': 15, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.3}",6 חודשים
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 251, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 56, 'percentage': 0.5}","{'amount': 56, 'percentage': 0.5}",שנה
30-39,"{'amount': 6, 'percentage': 0.3}","{'amount': 12, 'percentage': 0.6}",3 חודשים
30-39,"{'amount': 2, 'percentage': 0.8}","{'amount': 1, 'percentage': 0.4}",חודש אחרון
30-39,"{'amount': 17, 'percentage': 0.5}","{'amount': 21, 'percentage': 0.6}",6 חודשים
30-39,"{'amount': 600, 'percentage': 1.9}","{'amount': 643, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 105, 'percentage': 1}","{'amount': 104, 'percentage': 1}",שנה
40-49,"{'amount': 17, 'percentage': 0.8}","{'amount': 19, 'percentage': 0.9}",3 חודשים
40-49,"{'amount': 1, 'percentage': 0.4}","{'amount': 0, 'percentage': 0}",חודש אחרון
40-49,"{'amount': 29, 'percentage': 0.8}","{'amount': 42, 'percentage': 1.1}",6 חודשים
40-49,"{'amount': 982, 'percentage': 3.1}","{'amount': 1434, 'percentage': 4.5}",מתחילת קורונה
40-49,"{'amount': 154, 'percentage': 1.4}","{'amount': 225, 'percentage': 2.1}",שנה
50-59,"{'amount': 43, 'percentage': 2}","{'amount': 61, 'percentage': 2.9}",3 חודשים
50-59,"{'amount': 6, 'percentage': 2.4}","{'amount': 4, 'percentage': 1.6}",חודש אחרון
50-59,"{'amount': 1629, 'percentage': 5.1}","{'amount': 2302, 'percentage': 7.2}",מתחילת קורונה
50-59,"{'amount': 78, 'percentage': 2.1}","{'amount': 101, 'percentage': 2.7}",6 חודשים
50-59,"{'amount': 331, 'percentage': 3.1}","{'amount': 457, 'percentage': 4.3}",שנה
60-69,"{'amount': 104, 'percentage': 4.9}","{'amount': 170, 'percentage': 8}",3 חודשים
60-69,"{'amount': 10, 'percentage': 4}","{'amount': 19, 'percentage': 7.6}",חודש אחרון
60-69,"{'amount': 190, 'percentage': 5.1}","{'amount': 299, 'percentage': 8}",6 חודשים
60-69,"{'amount': 2364, 'percentage': 7.4}","{'amount': 3502, 'percentage': 11}",מתחילת קורונה
60-69,"{'amount': 657, 'percentage': 6.2}","{'amount': 933, 'percentage': 8.8}",שנה
70-79,"{'amount': 243, 'percentage': 11.4}","{'amount': 305, 'percentage': 14.4}",3 חודשים
70-79,"{'amount': 31, 'percentage': 12.4}","{'amount': 46, 'percentage': 18.4}",חודש אחרון
70-79,"{'amount': 3112, 'percentage': 9.8}","{'amount': 4107, 'percentage': 12.9}",מתחילת קורונה
70-79,"{'amount': 409, 'percentage': 10.9}","{'amount': 548, 'percentage': 14.6}",6 חודשים
70-79,"{'amount': 1133, 'percentage': 10.6}","{'amount': 1467, 'percentage': 13.8}",שנה
80-89,"{'amount': 366, 'percentage': 17.2}","{'amount': 363, 'percentage': 17.1}",3 חודשים
80-89,"{'amount': 46, 'percentage': 18.4}","{'amount': 39, 'percentage': 15.6}",חודש אחרון
80-89,"{'amount': 622, 'percentage': 16.6}","{'amount': 614, 'percentage': 16.4}",6 חודשים
80-89,"{'amount': 1625, 'percentage': 15.3}","{'amount': 1582, 'percentage': 14.8}",שנה
80-89,"{'amount': 3658, 'percentage': 11.5}","{'amount': 3558, 'percentage': 11.2}",מתחילת קורונה
90+,"{'amount': 242, 'percentage': 11.4}","{'amount': 142, 'percentage': 6.7}",3 חודשים
90+,"{'amount': 25, 'percentage': 10}","{'amount': 16, 'percentage': 6.4}",חודש אחרון
90+,"{'amount': 930, 'percentage': 8.7}","{'amount': 660, 'percentage': 6.2}",שנה
90+,"{'amount': 426, 'percentage': 11.4}","{'amount': 283, 'percentage': 7.6}",6 חודשים
90+,"{'amount': 1865, 'percentage': 5.8}","{'amount': 1247, 'percentage': 3.9}",מתחילת קורונה
