averageInfected,begin_date,end_date,isCurrentWeek
1083,2022-09-18T00:00:00.000Z,2022-09-24T00:00:00.000Z,False
872,2022-09-25T00:00:00.000Z,2022-10-01T00:00:00.000Z,False
703,2022-10-02T00:00:00.000Z,2022-10-08T00:00:00.000Z,False
