section,female,male,period
0-9,"{'amount': 247137, 'percentage': 7.4}","{'amount': 308763, 'percentage': 9.3}",שנה
0-9,"{'amount': 891, 'percentage': 3.2}","{'amount': 681, 'percentage': 2.4}",חודש אחרון
0-9,"{'amount': 26649, 'percentage': 4.1}","{'amount': 31120, 'percentage': 4.8}",6 חודשים
0-9,"{'amount': 8171, 'percentage': 3.7}","{'amount': 9365, 'percentage': 4.3}",3 חודשים
0-9,"{'amount': 363569, 'percentage': 7.9}","{'amount': 441924, 'percentage': 9.6}",מתחילת קורונה
10-19,"{'amount': 296752, 'percentage': 8.9}","{'amount': 295587, 'percentage': 8.9}",שנה
10-19,"{'amount': 1427, 'percentage': 5.1}","{'amount': 928, 'percentage': 3.3}",חודש אחרון
10-19,"{'amount': 430504, 'percentage': 9.3}","{'amount': 439756, 'percentage': 9.5}",מתחילת קורונה
10-19,"{'amount': 28640, 'percentage': 4.4}","{'amount': 27008, 'percentage': 4.1}",6 חודשים
10-19,"{'amount': 7745, 'percentage': 3.5}","{'amount': 6830, 'percentage': 3.1}",3 חודשים
20-29,"{'amount': 40116, 'percentage': 6.1}","{'amount': 28267, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 1375, 'percentage': 4.9}","{'amount': 779, 'percentage': 2.8}",חודש אחרון
20-29,"{'amount': 262348, 'percentage': 7.9}","{'amount': 170446, 'percentage': 5.1}",שנה
20-29,"{'amount': 13500, 'percentage': 6.1}","{'amount': 9610, 'percentage': 4.4}",3 חודשים
20-29,"{'amount': 382044, 'percentage': 8.3}","{'amount': 269257, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 289031, 'percentage': 8.7}","{'amount': 189856, 'percentage': 5.7}",שנה
30-39,"{'amount': 1817, 'percentage': 6.4}","{'amount': 1148, 'percentage': 4.1}",חודש אחרון
30-39,"{'amount': 50816, 'percentage': 7.8}","{'amount': 36720, 'percentage': 5.6}",6 חודשים
30-39,"{'amount': 16375, 'percentage': 7.4}","{'amount': 12006, 'percentage': 5.5}",3 חודשים
30-39,"{'amount': 389470, 'percentage': 8.4}","{'amount': 269676, 'percentage': 5.8}",מתחילת קורונה
40-49,"{'amount': 2138, 'percentage': 7.6}","{'amount': 1215, 'percentage': 4.3}",חודש אחרון
40-49,"{'amount': 268570, 'percentage': 8.1}","{'amount': 178235, 'percentage': 5.4}",שנה
40-49,"{'amount': 52563, 'percentage': 8}","{'amount': 35838, 'percentage': 5.5}",6 חודשים
40-49,"{'amount': 16759, 'percentage': 7.6}","{'amount': 11568, 'percentage': 5.3}",3 חודשים
40-49,"{'amount': 350742, 'percentage': 7.6}","{'amount': 244288, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 192631, 'percentage': 5.8}","{'amount': 126667, 'percentage': 3.8}",שנה
50-59,"{'amount': 2314, 'percentage': 8.2}","{'amount': 1246, 'percentage': 4.4}",חודש אחרון
50-59,"{'amount': 247053, 'percentage': 5.3}","{'amount': 171818, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 17014, 'percentage': 7.7}","{'amount': 10600, 'percentage': 4.8}",3 חודשים
50-59,"{'amount': 50903, 'percentage': 7.8}","{'amount': 32109, 'percentage': 4.9}",6 חודשים
60-69,"{'amount': 2670, 'percentage': 9.5}","{'amount': 1698, 'percentage': 6}",חודש אחרון
60-69,"{'amount': 53718, 'percentage': 8.2}","{'amount': 36579, 'percentage': 5.6}",6 חודשים
60-69,"{'amount': 147256, 'percentage': 4.4}","{'amount': 103221, 'percentage': 3.1}",שנה
60-69,"{'amount': 18867, 'percentage': 8.6}","{'amount': 13013, 'percentage': 5.9}",3 חודשים
60-69,"{'amount': 180565, 'percentage': 3.9}","{'amount': 133608, 'percentage': 2.9}",מתחילת קורונה
70-79,"{'amount': 92316, 'percentage': 2.8}","{'amount': 74121, 'percentage': 2.2}",שנה
70-79,"{'amount': 2999, 'percentage': 10.6}","{'amount': 2159, 'percentage': 7.6}",חודש אחרון
70-79,"{'amount': 109402, 'percentage': 2.4}","{'amount': 89608, 'percentage': 1.9}",מתחילת קורונה
70-79,"{'amount': 45182, 'percentage': 6.9}","{'amount': 35446, 'percentage': 5.4}",6 חודשים
70-79,"{'amount': 17173, 'percentage': 7.8}","{'amount': 13144, 'percentage': 6}",3 חודשים
80-89,"{'amount': 38886, 'percentage': 1.2}","{'amount': 28368, 'percentage': 0.9}",שנה
80-89,"{'amount': 1316, 'percentage': 4.7}","{'amount': 924, 'percentage': 3.3}",חודש אחרון
80-89,"{'amount': 19891, 'percentage': 3}","{'amount': 14626, 'percentage': 2.2}",6 חודשים
80-89,"{'amount': 8595, 'percentage': 3.9}","{'amount': 5972, 'percentage': 2.7}",3 חודשים
80-89,"{'amount': 48655, 'percentage': 1.1}","{'amount': 35366, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 11008, 'percentage': 0.3}","{'amount': 5836, 'percentage': 0.2}",שנה
90+,"{'amount': 5606, 'percentage': 0.9}","{'amount': 2917, 'percentage': 0.4}",6 חודשים
90+,"{'amount': 345, 'percentage': 1.2}","{'amount': 179, 'percentage': 0.6}",חודש אחרון
90+,"{'amount': 2562, 'percentage': 1.2}","{'amount': 1279, 'percentage': 0.6}",3 חודשים
90+,"{'amount': 14575, 'percentage': 0.3}","{'amount': 7556, 'percentage': 0.2}",מתחילת קורונה
