priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Singapore ,כתום,2,527,6,1.14,2022-10-09T00:00:00.000Z,5,1
LastMonth,Nauru ,כתום,2,2,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Guyana ,כתום,2,2,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Nicaragua ,כתום,2,9,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Cyprus ,כתום,2,15163,123,0.81,2022-10-09T00:00:00.000Z,123,0
LastMonth,Democratic Republic Of The Congo,כתום,2,13,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Swaziland  ,כתום,2,3,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Hungary,כתום,2,13739,151,1.1,2022-10-09T00:00:00.000Z,151,0
LastMonth,Zimbabwe ,כתום,2,41,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Vietnam ,כתום,2,356,1,0.28,2022-10-09T00:00:00.000Z,1,0
LastMonth,Ecuador,כתום,2,184,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Antilles,כתום,2,7,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Indonesia ,כתום,2,1017,2,0.2,2022-10-09T00:00:00.000Z,2,0
LastMonth,French Polynesia ,כתום,2,8,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Tajikistan  ,כתום,2,22,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Gambia  ,כתום,2,4,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Yemen  ,כתום,2,15,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Reunion ,כתום,2,1,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Peru ,כתום,2,338,2,0.59,2022-10-09T00:00:00.000Z,2,0
LastMonth,Bangladesh ,כתום,2,1,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Namibia  ,כתום,2,18,0,0,2022-10-09T00:00:00.000Z,0,0
LastMonth,Ethiopia ,כתום,2,1931,3,0.16,2022-10-09T00:00:00.000Z,3,0
LastMonth,Thailand ,כתום,2,4981,32,0.64,2022-10-09T00:00:00.000Z,32,0
month6,Serbia,כתום,2,7592,98,1.29,2022-10-09T00:00:00.000Z,96,2
month6,Bolivia ,כתום,2,314,4,1.27,2022-10-09T00:00:00.000Z,4,0
month6,Egypt ,כתום,2,102187,1255,1.23,2022-10-09T00:00:00.000Z,1190,65
month6,Saint Vincent,כתום,2,6,0,0,2022-10-09T00:00:00.000Z,0,0
month6,Cyprus ,כתום,2,137501,2050,1.49,2022-10-09T00:00:00.000Z,2036,14
month6,Democratic Republic Of The Congo,כתום,2,37,0,0,2022-10-09T00:00:00.000Z,0,0
month6,Swaziland  ,כתום,2,17,0,0,2022-10-09T00:00:00.000Z,0,0
month6,Kenya ,כתום,2,1780,11,0.62,2022-10-09T00:00:00.000Z,10,1
month6,Gabon ,כתום,2,26,1,3.85,2022-10-09T00:00:00.000Z,1,0
month6,Moldova,כתום,2,23956,119,0.5,2022-10-09T00:00:00.000Z,111,8
month6,Qatar,כתום,2,297,2,0.67,2022-10-09T00:00:00.000Z,1,1
month6,Kuwait  ,כתום,2,56,0,0,2022-10-09T00:00:00.000Z,0,0
month6,Uganda ,כתום,2,942,12,1.27,2022-10-09T00:00:00.000Z,12,0
month6,Cameroon ,כתום,2,261,4,1.53,2022-10-09T00:00:00.000Z,1,3
month6,Japan,כתום,2,2777,96,3.46,2022-10-09T00:00:00.000Z,18,78
month6,Guinea ,כתום,2,115,0,0,2022-10-09T00:00:00.000Z,0,0
month6,Virgin Islands,כתום,2,16,1,6.25,2022-10-09T00:00:00.000Z,1,0
month6,Antigua And Barbuda,כתום,2,61,0,0,2022-10-09T00:00:00.000Z,0,0
month6,Slovenia ,כתום,2,6176,130,2.1,2022-10-09T00:00:00.000Z,130,0
month6,Honduras ,כתום,2,152,1,0.66,2022-10-09T00:00:00.000Z,1,0
month6,Sudan ,כתום,2,5,0,0,2022-10-09T00:00:00.000Z,0,0
