name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
מעיליא,6.3,צהוב,33.9,0.0194690265486,0.1000000000000001, קטן מ-15 ,צהוב,2021-10-07T00:00:00.000Z,66.50,61.29,
תקוע,3.6,צהוב,19.1,0.0271186440677,-0.6153846153847,18,צהוב,2021-10-07T00:00:00.000Z,49.07,46.18,43.0
עכו,4.8,צהוב,22.2,0.0330132052821,-0.320987654321,184,צהוב,2021-10-07T00:00:00.000Z,72.16,66.62,37.2
עין קנייא,4.9,ירוק,9.3,0.0277777777777,0, קטן מ-15 ,ירוק,2021-10-07T00:00:00.000Z,76.67,68.08,
פסגות,3.8,צהוב,9.5,0.0238095238095,0, קטן מ-15 ,צהוב,2021-10-07T00:00:00.000Z,60.22,55.65,
אור עקיבא,3.6,צהוב,13.9,0.0229591836734,-0.4489795918368,61,צהוב,2021-10-07T00:00:00.000Z,69.87,65.12,31.4
כפר קאסם,5.5,אדום,54.1,0.044352044352,-0.3791469194313,205,אדום,2021-10-07T00:00:00.000Z,60.15,49.53,84.6
שילה,6.3,צהוב,58.8,0.085808580858,0.1739130434781999,31,צהוב,2021-10-07T00:00:00.000Z,44.73,41.20,67.5
בית יצחק-שער חפר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-10-07T00:00:00.000Z,79.94,76.59,0.0
קרית מלאכי,5.9,צהוב,32.4,0.0382797731568,0.3620689655172,106,צהוב,2021-10-07T00:00:00.000Z,56.07,49.62,43.5
שערי תקווה,4.4,צהוב,5.0,0.0062630480167,0, קטן מ-15 ,צהוב,2021-10-07T00:00:00.000Z,68.13,64.99,
אבו גוש,5.6,כתום,50.9,0.0259235255994,0.5384615384614999,47,כתום,2021-10-07T00:00:00.000Z,מעל 90%,מעל 90%,59.8
דייר אל-אסד,5.3,אדום,39.3,0.0560538116591,-0.6621621621622,111,אדום,2021-10-07T00:00:00.000Z,65.89,55.71,87.3
סח'נין,6.3,כתום,57.4,0.0526915408715,-0.1148325358852,298,כתום,2021-10-07T00:00:00.000Z,68.04,58.32,92.5
עראבה,5,אדום,31.2,0.0311550151975,-0.6150234741785,156,אדום,2021-10-07T00:00:00.000Z,63.35,55.36,59.4
מודיעין-מכבים-רעות,3.1,ירוק,7.3,0.0107052896725,-0.2159090909091,105,ירוק,2021-10-07T00:00:00.000Z,76.02,73.28,11.1
ירכא,5.9,אדום,69.7,0.0667402095973,-0.4238095238096,204,אדום,2021-10-07T00:00:00.000Z,61.50,51.27,117.5
יאנוח-ג'ת,2.9,צהוב,7.4,0.0159151193633,-0.1666666666667001, קטן מ-15 ,צהוב,2021-10-07T00:00:00.000Z,68.05,57.94,
יבנאל,4.8,כתום,27.6,0.0652173913043,-0.1428571428572,19,כתום,2021-10-07T00:00:00.000Z,39.08,35.49,43.6
נוקדים,5.3,צהוב,19.3,0.0442477876106,0, קטן מ-15 ,צהוב,2021-10-07T00:00:00.000Z,43.58,40.09,
כפר קרע,4.7,אדום,37.2,0.0450507614213,-0.4965034965035,142,אדום,2021-10-07T00:00:00.000Z,65.82,57.97,73.5
טייבה,6.2,אדום,72.9,0.0450210378681,-0.4663382594418,533,אדום,2021-10-07T00:00:00.000Z,55.46,47.89,119.6
גבעת זאב,4.7,צהוב,12.5,0.0236920039486,-0.4893617021277,48,צהוב,2021-10-07T00:00:00.000Z,54.69,47.52,25.0
גן נר,4.2,צהוב,14.8,0.0254777070063,0, קטן מ-15 ,צהוב,2021-10-07T00:00:00.000Z,81.70,78.33,
ג'סר א-זרקא,5.3,אדום,42.3,0.0328710837185,-0.36,109,אדום,2021-10-07T00:00:00.000Z,65.74,56.97,72.1
מסעודין אל-עזאזמה,7.7,אפור,32.0,0.1370192307692,-0.3804347826087,103,,2021-10-07T00:00:00.000Z,6.98,5.62,57.8
בת חפר,3.5,ירוק,3.8,0.0091463414634,0, קטן מ-15 ,ירוק,2021-10-07T00:00:00.000Z,84.29,81.74,
חצור הגלילית,5.3,צהוב,39.8,0.0612903225806,0.8999999999999999,51,צהוב,2021-10-07T00:00:00.000Z,67.53,60.09,53.5
עספיא,4.5,אדום,20.6,0.027027027027,-0.5806451612904,41,אדום,2021-10-07T00:00:00.000Z,64.38,57.01,32.5
מבשרת ציון,3.1,ירוק,7.0,0.012327773749,0.0625,24,ירוק,2021-10-07T00:00:00.000Z,76.81,73.02,9.9
הרצליה,3.3,צהוב,8.2,0.0098027350841,-0.4489795918368,157,צהוב,2021-10-07T00:00:00.000Z,77.32,74.70,15.8
קרית יערים,6.5,צהוב,52.8,0.0812807881773,2.3,39,צהוב,2021-10-07T00:00:00.000Z,45.39,36.07,62.4
עוזייר,7,כתום,65.4,0.0489977728285,0.8333333333333,30,כתום,2021-10-07T00:00:00.000Z,62.11,54.58,89.2
קרית טבעון,2.4,צהוב,7.7,0.0094403236682,-0.5172413793104,25,צהוב,2021-10-07T00:00:00.000Z,72.97,70.97,13.7
ג'דיידה-מכר,5.4,כתום,35.2,0.0428326670474,-0.3852459016394,126,כתום,2021-10-07T00:00:00.000Z,64.39,56.45,59.1
ראש העין,4.7,צהוב,18.1,0.0218228498074,-0.5343511450382,226,צהוב,2021-10-07T00:00:00.000Z,65.19,61.60,33.6
