name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,96.51898956298828,12
יוספטל,,30.76922988891602,0
שמיר,,60.38159561157227,10
וולפסון,,59.00439071655273,6
זיו צפת,,69.16426849365234,12
הלל יפה,,74.5631103515625,3
נהריה,,72.89073181152344,14
ברזילי,,72.5,3
פוריה,,50.7042236328125,5
סוראסקי,,95.73014831542969,9
בני ציון,,76.21247100830078,9
רבין ק. בילינסון,,76.04790496826172,11
סורוקה,,67.33275604248047,6
מאיר,,70.17994689941406,11
קפלן,,88.08663940429688,11
"רמב""ם",,84.12371063232422,58
הכרמל,,72.59713745117188,12
השרון ק. גולדה,,48.13278198242188,2
הדסה עין כרם,,98.9417953491211,17
הסקוטי,,118.0451126098633,2
המשפחה הקדושה,,,0
סנט ג'וזף,,,5
שערי צדק,,91.5233383178711,14
אל מקאסד,,,0
לניאדו,,78.83008575439453,3
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,102.555908203125,2
אסותא אשדוד,,,2
שניידר,,,0
סנט וינסנט,,,0
המרכזי בעמק,,64.13793182373047,21
