Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,61,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7382,7443,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24896,32339,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44626,76965,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62864,139829,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73363,213192,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38473,251665,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32594,284259,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104454,388713,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134901,523614,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156132,679746,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152933,832679,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158375,991054,10.66,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71322,1062376,11.42,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71657,1134033,12.19,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149562,1283595,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151997,1435592,15.44,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124988,1560580,16.78,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103172,1663752,17.89,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115907,1779659,19.14,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66360,1846019,19.85,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44477,1890496,20.33,23,33,0,0,0,0
2021-01-10T00:00:00.000Z,37575,1928071,20.73,5990,6023,0.06,0,0,0
2021-01-11T00:00:00.000Z,21050,1949121,20.96,19242,25265,0.27,0,0,0
2021-01-12T00:00:00.000Z,23941,1973062,21.22,35645,60910,0.66,0,0,0
2021-01-13T00:00:00.000Z,51951,2025013,21.78,56842,117752,1.27,0,0,0
2021-01-14T00:00:00.000Z,56342,2081355,22.38,68789,186541,2.01,0,0,0
2021-01-15T00:00:00.000Z,30660,2112015,22.71,35898,222439,2.39,0,0,0
2021-01-16T00:00:00.000Z,29386,2141401,23.03,25991,248430,2.67,0,0,0
2021-01-17T00:00:00.000Z,68305,2209706,23.76,84524,332954,3.58,0,0,0
2021-01-18T00:00:00.000Z,69593,2279299,24.51,120322,453276,4.87,0,0,0
2021-01-19T00:00:00.000Z,72688,2351987,25.29,137684,590960,6.35,0,0,0
2021-01-20T00:00:00.000Z,76655,2428642,26.12,143592,734552,7.9,0,0,0
2021-01-21T00:00:00.000Z,69761,2498403,26.87,164222,898774,9.66,0,0,0
2021-01-22T00:00:00.000Z,37766,2536169,27.27,71020,969794,10.43,0,0,0
2021-01-23T00:00:00.000Z,39884,2576053,27.7,53512,1023306,11,0,0,0
2021-01-24T00:00:00.000Z,68983,2645036,28.44,140525,1163831,12.52,0,0,0
2021-01-25T00:00:00.000Z,80776,2725812,29.31,139336,1303167,14.01,0,0,0
2021-01-26T00:00:00.000Z,78545,2804357,30.16,126241,1429408,15.37,0,0,0
2021-01-27T00:00:00.000Z,77759,2882116,30.99,124862,1554270,16.71,0,0,0
2021-01-28T00:00:00.000Z,79385,2961501,31.85,130443,1684713,18.12,0,0,0
2021-01-29T00:00:00.000Z,36555,2998056,32.24,64693,1749406,18.81,0,0,0
2021-01-30T00:00:00.000Z,34327,3032383,32.61,42693,1792099,19.27,0,0,0
2021-01-31T00:00:00.000Z,73204,3105587,33.4,59402,1851501,19.91,0,0,0
2021-02-01T00:00:00.000Z,82359,3187946,34.28,35255,1886756,20.29,0,0,0
2021-02-02T00:00:00.000Z,69924,3257870,35.03,30979,1917735,20.62,0,0,0
2021-02-03T00:00:00.000Z,60131,3318001,35.68,51313,1969048,21.17,0,0,0
2021-02-04T00:00:00.000Z,72464,3390465,36.46,57980,2027028,21.8,0,0,0
2021-02-05T00:00:00.000Z,33815,3424280,36.82,28696,2055724,22.11,0,0,0
2021-02-06T00:00:00.000Z,21556,3445836,37.05,22158,2077882,22.34,0,0,0
2021-02-07T00:00:00.000Z,53985,3499821,37.64,68597,2146479,23.08,0,0,0
2021-02-08T00:00:00.000Z,58523,3558344,38.26,65280,2211759,23.78,0,0,0
2021-02-09T00:00:00.000Z,66203,3624547,38.98,67399,2279158,24.51,0,0,0
