Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,63,0,0,1,0,0,0,0
2020-12-20T00:00:00.000Z,7382,7445,0.08,0,1,0,0,0,0
2020-12-21T00:00:00.000Z,24902,32347,0.35,0,1,0,0,0,0
2020-12-22T00:00:00.000Z,44632,76979,0.83,0,1,0,0,0,0
2020-12-23T00:00:00.000Z,62878,139857,1.5,0,1,0,0,0,0
2020-12-24T00:00:00.000Z,73381,213238,2.29,0,1,0,0,0,0
2020-12-25T00:00:00.000Z,38481,251719,2.71,0,1,0,0,0,0
2020-12-26T00:00:00.000Z,32599,284318,3.06,0,1,0,0,0,0
2020-12-27T00:00:00.000Z,104472,388790,4.18,0,1,0,0,0,0
2020-12-28T00:00:00.000Z,134931,523721,5.63,0,1,0,0,0,0
2020-12-29T00:00:00.000Z,156161,679882,7.31,0,1,0,0,0,0
2020-12-30T00:00:00.000Z,152975,832857,8.96,0,1,0,0,0,0
2020-12-31T00:00:00.000Z,158418,991275,10.66,0,1,0,0,0,0
2021-01-01T00:00:00.000Z,71336,1062611,11.43,0,1,0,0,0,0
2021-01-02T00:00:00.000Z,71674,1134285,12.2,0,1,0,0,0,0
2021-01-03T00:00:00.000Z,149599,1283884,13.81,0,1,0,0,0,0
2021-01-04T00:00:00.000Z,152045,1435929,15.44,1,2,0,0,0,0
2021-01-05T00:00:00.000Z,125045,1560974,16.79,0,2,0,0,0,0
2021-01-06T00:00:00.000Z,103215,1664189,17.9,1,3,0,0,0,0
2021-01-07T00:00:00.000Z,115953,1780142,19.14,5,8,0,0,0,0
2021-01-08T00:00:00.000Z,66388,1846530,19.86,3,11,0,0,0,0
2021-01-09T00:00:00.000Z,44492,1891022,20.34,23,34,0,0,0,0
2021-01-10T00:00:00.000Z,37582,1928604,20.74,5990,6024,0.06,0,0,0
2021-01-11T00:00:00.000Z,21086,1949690,20.97,19248,25272,0.27,0,0,0
2021-01-12T00:00:00.000Z,23980,1973670,21.22,35649,60921,0.66,0,0,0
2021-01-13T00:00:00.000Z,51978,2025648,21.78,56847,117768,1.27,0,0,0
2021-01-14T00:00:00.000Z,56378,2082026,22.39,68802,186570,2.01,0,0,0
2021-01-15T00:00:00.000Z,30687,2112713,22.72,35906,222476,2.39,0,0,0
2021-01-16T00:00:00.000Z,29411,2142124,23.04,25997,248473,2.67,0,0,0
2021-01-17T00:00:00.000Z,68341,2210465,23.77,84537,333010,3.58,0,0,0
2021-01-18T00:00:00.000Z,69644,2280109,24.52,120347,453357,4.88,0,0,0
2021-01-19T00:00:00.000Z,72729,2352838,25.3,137713,591070,6.36,0,0,0
2021-01-20T00:00:00.000Z,76710,2429548,26.13,143622,734692,7.9,0,0,0
2021-01-21T00:00:00.000Z,69812,2499360,26.88,164260,898952,9.67,0,0,0
2021-01-22T00:00:00.000Z,37798,2537158,27.28,71038,969990,10.43,0,0,0
2021-01-23T00:00:00.000Z,39901,2577059,27.71,53526,1023516,11.01,0,0,0
2021-01-24T00:00:00.000Z,69004,2646063,28.45,140556,1164072,12.52,0,0,0
2021-01-25T00:00:00.000Z,80795,2726858,29.32,139372,1303444,14.02,0,0,0
2021-01-26T00:00:00.000Z,78583,2805441,30.17,126282,1429726,15.37,0,0,0
2021-01-27T00:00:00.000Z,77798,2883239,31,124903,1554629,16.72,0,0,0
2021-01-28T00:00:00.000Z,79423,2962662,31.86,130482,1685111,18.12,0,0,0
2021-01-29T00:00:00.000Z,36579,2999241,32.25,64719,1749830,18.82,0,0,0
2021-01-30T00:00:00.000Z,34339,3033580,32.62,42704,1792534,19.28,0,0,0
2021-01-31T00:00:00.000Z,73237,3106817,33.41,59418,1851952,19.91,0,0,0
2021-02-01T00:00:00.000Z,82386,3189203,34.3,35277,1887229,20.29,0,0,0
2021-02-02T00:00:00.000Z,69948,3259151,35.05,31003,1918232,20.63,0,0,0
2021-02-03T00:00:00.000Z,60159,3319310,35.69,51337,1969569,21.18,0,0,0
2021-02-04T00:00:00.000Z,72491,3391801,36.47,58008,2027577,21.8,0,0,0
2021-02-05T00:00:00.000Z,33842,3425643,36.84,28719,2056296,22.11,0,0,0
2021-02-06T00:00:00.000Z,21565,3447208,37.07,22183,2078479,22.35,0,0,0
2021-02-07T00:00:00.000Z,54008,3501216,37.65,68632,2147111,23.09,0,0,0
2021-02-08T00:00:00.000Z,58544,3559760,38.28,65326,2212437,23.79,0,0,0
2021-02-09T00:00:00.000Z,66231,3625991,38.99,67436,2279873,24.52,0,0,0
2021-02-10T00:00:00.000Z,70423,3696414,39.75,72144,2352017,25.29,0,0,0
2021-02-11T00:00:00.000Z,81022,3777436,40.62,71961,2423978,26.07,0,0,0
2021-02-12T00:00:00.000Z,38998,3816434,41.04,37498,2461476,26.47,0,0,0
2021-02-13T00:00:00.000Z,27394,3843828,41.33,30383,2491859,26.8,0,0,0
2021-02-14T00:00:00.000Z,74801,3918629,42.14,68964,2560823,27.54,0,0,0
2021-02-15T00:00:00.000Z,81403,4000032,43.01,75587,2636410,28.35,0,0,0
2021-02-16T00:00:00.000Z,83323,4083355,43.91,78157,2714567,29.19,0,0,0
2021-02-17T00:00:00.000Z,61867,4145222,44.58,75490,2790057,30,0,0,0
2021-02-18T00:00:00.000Z,69041,4214263,45.32,79620,2869677,30.86,0,0,0
2021-02-19T00:00:00.000Z,39583,4253846,45.74,38059,2907736,31.27,0,0,0
2021-02-20T00:00:00.000Z,31598,4285444,46.08,28682,2936418,31.58,0,0,0
2021-02-21T00:00:00.000Z,79341,4364785,46.94,78343,3014761,32.42,0,0,0
2021-02-22T00:00:00.000Z,84944,4449729,47.85,80487,3095248,33.28,0,0,0
2021-02-23T00:00:00.000Z,77213,4526942,48.68,70344,3165592,34.04,0,0,0
2021-02-24T00:00:00.000Z,60953,4587895,49.34,62982,3228574,34.72,0,0,0
2021-02-25T00:00:00.000Z,51603,4639498,49.89,64675,3293249,35.41,0,0,0
2021-02-26T00:00:00.000Z,25811,4665309,50.17,31949,3325198,35.76,0,0,0
2021-02-27T00:00:00.000Z,18284,4683593,50.37,21163,3346361,35.99,0,0,0
2021-02-28T00:00:00.000Z,40230,4723823,50.8,55806,3402167,36.59,0,0,0
2021-03-01T00:00:00.000Z,45572,4769395,51.29,61336,3463503,37.24,0,0,0
2021-03-02T00:00:00.000Z,41055,4810450,51.73,64661,3528164,37.94,0,0,0
2021-03-03T00:00:00.000Z,41877,4852327,52.18,66662,3594826,38.66,0,0,0
2021-03-04T00:00:00.000Z,39543,4891870,52.6,78984,3673810,39.51,0,0,0
2021-03-05T00:00:00.000Z,17216,4909086,52.79,40369,3714179,39.94,0,0,0
2021-03-06T00:00:00.000Z,10610,4919696,52.9,25299,3739478,40.21,0,0,0
2021-03-07T00:00:00.000Z,31030,4950726,53.24,72753,3812231,40.99,0,0,0
2021-03-08T00:00:00.000Z,27232,4977958,53.53,73175,3885406,41.78,0,0,0
2021-03-09T00:00:00.000Z,26602,5004560,53.82,76508,3961914,42.6,0,0,0
2021-03-10T00:00:00.000Z,23190,5027750,54.07,58575,4020489,43.23,0,0,0
2021-03-11T00:00:00.000Z,23130,5050880,54.31,68965,4089454,43.98,0,0,0
2021-03-12T00:00:00.000Z,11149,5062029,54.43,41329,4130783,44.42,0,0,0
2021-03-13T00:00:00.000Z,7873,5069902,54.52,25194,4155977,44.69,0,0,0
2021-03-14T00:00:00.000Z,20862,5090764,54.74,73866,4229843,45.49,0,0,0
2021-03-15T00:00:00.000Z,19976,5110740,54.96,78155,4307998,46.33,0,0,0
2021-03-16T00:00:00.000Z,18604,5129344,55.16,71388,4379386,47.09,0,0,0
2021-03-17T00:00:00.000Z,17561,5146905,55.35,58924,4438310,47.73,0,0,0
2021-03-18T00:00:00.000Z,15889,5162794,55.52,58029,4496339,48.35,0,0,0
2021-03-19T00:00:00.000Z,6799,5169593,55.59,27903,4524242,48.65,0,0,0
2021-03-20T00:00:00.000Z,5143,5174736,55.65,15259,4539501,48.82,0,0,0
2021-03-21T00:00:00.000Z,13076,5187812,55.79,40422,4579923,49.25,0,0,0
2021-03-22T00:00:00.000Z,13418,5201230,55.93,40431,4620354,49.69,0,0,0
2021-03-23T00:00:00.000Z,2668,5203898,55.96,7203,4627557,49.76,0,0,0
2021-03-24T00:00:00.000Z,10853,5214751,56.08,46433,4673990,50.26,0,0,0
2021-03-25T00:00:00.000Z,10095,5224846,56.19,35323,4709313,50.64,0,0,0
2021-03-26T00:00:00.000Z,4048,5228894,56.23,13255,4722568,50.78,0,0,0
2021-03-27T00:00:00.000Z,1721,5230615,56.25,4220,4726788,50.83,0,0,0
2021-03-28T00:00:00.000Z,2055,5232670,56.27,4567,4731355,50.88,0,0,0
2021-03-29T00:00:00.000Z,6801,5239471,56.34,29930,4761285,51.2,0,0,0
2021-03-30T00:00:00.000Z,7715,5247186,56.43,22316,4783601,51.44,0,0,0
2021-03-31T00:00:00.000Z,8004,5255190,56.51,19344,4802945,51.65,0,0,0
2021-04-01T00:00:00.000Z,8003,5263193,56.6,18564,4821509,51.85,0,0,0
2021-04-02T00:00:00.000Z,2817,5266010,56.63,8036,4829545,51.93,0,0,0
2021-04-03T00:00:00.000Z,1357,5267367,56.64,2908,4832453,51.97,0,0,0
2021-04-04T00:00:00.000Z,9557,5276924,56.75,22766,4855219,52.21,0,0,0
