section,female,male,period
0-9,"{'amount': 2, 'percentage': 0.2}","{'amount': 0, 'percentage': 0}",3 חודשים
0-9,"{'amount': 3, 'percentage': 0}","{'amount': 2, 'percentage': 0}",מתחילת קורונה
0-9,"{'amount': 3, 'percentage': 0}",,שנה
0-9,"{'amount': 3, 'percentage': 0.1}","{'amount': 1, 'percentage': 0}",6 חודשים
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,,"{'amount': 3, 'percentage': 0}",שנה
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 3, 'percentage': 0}","{'amount': 4, 'percentage': 0.1}",מתחילת קורונה
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.1}",3 חודשים
20-29,"{'amount': 12, 'percentage': 0.2}","{'amount': 19, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 11, 'percentage': 0.2}",,שנה
20-29,"{'amount': 9, 'percentage': 0.2}","{'amount': 18, 'percentage': 0.5}",6 חודשים
20-29,"{'amount': 3, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.7}",3 חודשים
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
30-39,"{'amount': 21, 'percentage': 0.3}","{'amount': 28, 'percentage': 0.4}",מתחילת קורונה
30-39,"{'amount': 16, 'percentage': 0.4}","{'amount': 17, 'percentage': 0.5}",6 חודשים
30-39,"{'amount': 6, 'percentage': 0.6}","{'amount': 10, 'percentage': 1.1}",3 חודשים
30-39,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
30-39,,"{'amount': 27, 'percentage': 0.4}",שנה
40-49,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 4.3}",חודש אחרון
40-49,"{'amount': 21, 'percentage': 2.2}","{'amount': 23, 'percentage': 2.5}",3 חודשים
40-49,,"{'amount': 65, 'percentage': 1.1}",שנה
40-49,"{'amount': 56, 'percentage': 0.9}","{'amount': 67, 'percentage': 1.1}",מתחילת קורונה
40-49,"{'amount': 45, 'percentage': 1.2}","{'amount': 47, 'percentage': 1.3}",6 חודשים
50-59,"{'amount': 32, 'percentage': 3.4}","{'amount': 54, 'percentage': 5.8}",3 חודשים
50-59,"{'amount': 70, 'percentage': 1.9}","{'amount': 150, 'percentage': 4.2}",6 חודשים
50-59,"{'amount': 117, 'percentage': 1.9}",,שנה
50-59,"{'amount': 121, 'percentage': 1.9}","{'amount': 242, 'percentage': 3.8}",מתחילת קורונה
50-59,"{'amount': 3, 'percentage': 6.4}","{'amount': 8, 'percentage': 17}",חודש אחרון
60-69,,"{'amount': 621, 'percentage': 10.1}",שנה
60-69,"{'amount': 2, 'percentage': 4.3}","{'amount': 2, 'percentage': 4.3}",חודש אחרון
60-69,"{'amount': 62, 'percentage': 6.6}","{'amount': 104, 'percentage': 11.1}",3 חודשים
60-69,"{'amount': 190, 'percentage': 5.3}","{'amount': 381, 'percentage': 10.6}",6 חודשים
60-69,"{'amount': 298, 'percentage': 4.7}","{'amount': 637, 'percentage': 10}",מתחילת קורונה
70-79,,"{'amount': 987, 'percentage': 16.1}",שנה
70-79,"{'amount': 375, 'percentage': 10.4}","{'amount': 565, 'percentage': 15.7}",6 חודשים
70-79,"{'amount': 125, 'percentage': 13.3}","{'amount': 132, 'percentage': 14.1}",3 חודשים
70-79,"{'amount': 6, 'percentage': 12.8}","{'amount': 5, 'percentage': 10.6}",חודש אחרון
70-79,"{'amount': 595, 'percentage': 9.3}","{'amount': 1025, 'percentage': 16.1}",מתחילת קורונה
80-89,"{'amount': 942, 'percentage': 15.4}","{'amount': 1063, 'percentage': 17.4}",שנה
80-89,"{'amount': 556, 'percentage': 15.4}","{'amount': 593, 'percentage': 16.4}",6 חודשים
80-89,"{'amount': 4, 'percentage': 8.5}","{'amount': 10, 'percentage': 21.3}",חודש אחרון
80-89,"{'amount': 129, 'percentage': 13.8}","{'amount': 133, 'percentage': 14.2}",3 חודשים
80-89,"{'amount': 986, 'percentage': 15.5}","{'amount': 1109, 'percentage': 17.4}",מתחילת קורונה
90+,"{'amount': 3, 'percentage': 6.4}","{'amount': 2, 'percentage': 4.3}",חודש אחרון
90+,"{'amount': 53, 'percentage': 5.7}","{'amount': 40, 'percentage': 4.3}",3 חודשים
90+,"{'amount': 311, 'percentage': 8.6}","{'amount': 257, 'percentage': 7.1}",6 חודשים
90+,"{'amount': 660, 'percentage': 10.3}","{'amount': 490, 'percentage': 7.7}",מתחילת קורונה
90+,"{'amount': 616, 'percentage': 10.1}","{'amount': 464, 'percentage': 7.6}",שנה
