name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
מרכז שפירא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,58.85785744060025,56.106711129637354,0.0
ירוחם,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,56.676029962546814,53.37078651685393,0.0
אום אל-פחם,1.6,ירוק,0.5,0.0102040816326,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,50.388799746089965,45.39699892440886,
בנימינה-גבעת עדה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,61.63045520005009,59.89606161167116,0.0
זרזיר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,50.53750452953255,47.179611064138186,
ג'דיידה-מכר,1.4,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,55.88111199662463,50.71960995733909,
ראש פינה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,61.36715125270646,59.387565728425606,0.0
נוף איילון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,80.38095238095238,76.38095238095238,0.0
פסוטה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,66.92814559146532,64.48070285534986,0.0
קצר א-סר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,6.308049535603716,5.88235294117647,0.0
מתן,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,69.00826446280992,67.02479338842974,0.0
עפולה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,60.24558440644571,57.25846175497854,0.0
יד בנימין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,42.4335137679454,39.70345963756178,0.0
מודיעין-מכבים-רעות,1.1,ירוק,0.2,0.0011357183418,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,65.77197500633285,63.42459680824115,
עספיא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,56.13061742094,51.5415708964096,0.0
סולם,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,64.27492447129909,59.7809667673716,
כפר קרע,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,55.6595964821521,50.99327470253492,0.0
כפר יאסיף,2.3,ירוק,2.0,0.0190476190476,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,60.74738998926724,56.64942921260611,
שוהם,1.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,76.21855532835608,73.59360882590707,
אל סייד,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,10.067667932001982,8.516256808054134,0.0
חריש,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,39.74908200734394,37.43370053039576,0.0
פרדס חנה-כרכור,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,58.59185263254365,56.23424827017367,
טירה,2.4,ירוק,0.4,0.0022727272727,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,52.039151712887445,46.92644223639329,
באר שבע,4.2,ירוק,1.5,0.0105055810899,-0.2558139534884,66,ירוק,2021-05-17T00:00:00.000Z,66.26690215739896,62.937272105742935,3.1
יקנעם עילית,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,65.91995345164375,63.679813806574955,
צופים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,54.828150572831426,52.16857610474632,0.0
ירכא,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,51.92396313364055,45.28801843317972,
עין נקובא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,40.97902097902098,33.70629370629371,0.0
מעגלים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,48.25750242013553,44.48209099709584,0.0
קציר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,56.00270544470748,54.61616503212715,0.0
אעבלין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,54.04365519792823,50.32926378098409,0.0
מעגן מיכאל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,63.97306397306397,62.53006253006252,0.0
שגב-שלום,2.1,ירוק,0.9,0.0192307692307,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,24.276129943502823,21.151129943502823,
קיסריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,74.16131334760885,71.71663097787295,0.0
אשדוד, 0 ,ירוק,0.0,0.0005122950819,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,58.627926602423905,54.530351832951155,
קרית ארבע,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,47.99891097195753,45.12659950993738,0.0
עומר,2.3,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,84.00052847139648,81.58277183247456,
מודיעין עילית,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,22.695017454776263,17.197080291970803,
נאעורה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,58.46481876332622,54.58422174840085,0.0
תל מונד,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,70.57425154149023,68.33816209791249,0.0
ערערה,1.7,ירוק,0.4,0.008547008547,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,41.97061704211557,37.73947110675808,
תקוע,2,צהוב,0.0,0,0, 0 ,צהוב,2021-05-17T00:00:00.000Z,41.141356255969434,39.01623686723973,0.0
רמת ישי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,68.54103343465046,66.83130699088146,0.0
מיתר,2,ירוק,1.0,0.0056818181818,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,70.97259861487504,69.3164709424872,
אלקנה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,63.22303612023238,60.3940388987118,0.0
ערד,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,65.45454545454545,60.55944055944056,
קרית טבעון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,66.8236067009745,65.12646446950619,0.0
"כפר חב""ד",2,צהוב,0.0,0,0, 0 ,צהוב,2021-05-17T00:00:00.000Z,38.45582776540461,33.48181143281366,0.0
יאנוח-ג'ת,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,56.63964627855563,50.96536477523949,0.0
טורעאן,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,55.28432732316227,50.95700416088766,0.0
עין מאהל,2,כתום,0.0,0,0, 0 ,כתום,2021-05-17T00:00:00.000Z,55.946843853820596,49.27279438907346,0.0
סביון,2.5,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,82.62051915945612,79.45611866501854,0.0
בית אריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,60.295769374766,58.19917633845002,0.0
רהט,1.5,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-05-17T00:00:00.000Z,35.64631944727233,30.45703193929769,
חורפיש,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,62.6502311248074,56.48690292758089,0.0
מזרעה,2,צהוב,0.0,0,0, 0 ,צהוב,2021-05-17T00:00:00.000Z,57.51372940589117,54.268597104343485,0.0
רמלה,1.4,ירוק,0.4,0.0049423393739,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,56.40612199784144,51.78731648960378,
אור יהודה,2.9,ירוק,1.6,0.0150753768844,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,61.75417498018422,57.47669937409462,
בסמת טבעון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,49.281339832520935,46.24421947256593,0.0
כוכב יאיר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,83.97802700846876,82.10116731517509,0.0
קדימה-צורן,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,62.93866408348377,60.970454845669494,
בוקעאתא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,64.51999400928561,53.22749737906245,0.0
שבלי - אום אל-גנם,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,60.46776027286016,55.611499106707804,0.0
הוואשלה (שבט),2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,6.723404255319148,5.574468085106383,0.0
חדרה,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,61.76916545366326,58.956008410156876,
הר אדר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,74.78642909445936,72.29680253844276,0.0
עילוט,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,47.050545326609594,42.58238536413745,
ערערה-בנגב,1.6,צהוב,0.5,0.0090909090909,0, 0 ,צהוב,2021-05-17T00:00:00.000Z,26.435021386703276,22.210487405608067,0.0
קרית עקרון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,61.38299800616277,58.37411636759108,0.0
שלומי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,63.56888361045131,61.000593824228034,0.0
תפרח,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,31.297369594293357,23.851983950066874,
באר יעקב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,53.247970018738286,50.50662780206815,0.0
פקיעין (בוקייעה),2,צהוב,0.0,0,0, 0 ,צהוב,2021-05-17T00:00:00.000Z,56.94584594685503,52.657248570467544,0.0
דייר אל-אסד,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,54.4138473642801,48.402832415420924,0.0
מייסר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,56.63587749149247,52.79533300923676,
כפר מנדא,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,48.80155264434741,43.14895681707909,
נתניה,0.2,ירוק,0.1,0.0009366219169,0,18,ירוק,2021-05-17T00:00:00.000Z,60.18375215823798,57.05576081802811,0.8
נשר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,66.90608426942832,64.70539107195056,0.0
צור משה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,54.597527886644556,52.54748266505879,0.0
לוד,3.5,ירוק,1.7,0.021505376344,0.3999999999999999,21,ירוק,2021-05-17T00:00:00.000Z,53.01537395093209,48.64456712796772,2.6
זמר,3.3,ירוק,2.8,0.0357142857142,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,53.96649591582445,49.53620379343763,
גבעתיים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,66.39998685766855,64.69641214351427,0.0
דבוריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,54.6152405916495,49.87829994383075,0.0
טירת כרמל,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,64.97838171710933,62.42536545192505,
ראשון לציון,0.3,ירוק,0.0,0.0002814522938,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,67.13913345916816,64.60758682407743,
רבבה,2,צהוב,0.0,0,0, 0 ,צהוב,2021-05-17T00:00:00.000Z,45.9507670353193,42.026400285408485,0.0
הוד השרון,0.4,ירוק,0.3,0.0017528483786,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,66.89830901088719,64.88919774534784,
כפר תבור,2.7,ירוק,2.3,0.0172413793103,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,69.0297659622813,66.643944558055,
חורה,1.8,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,20.10233284190443,17.21012921689359,0.0
אבו ג'ווייעד (שבט),2.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,14.304151430415143,11.701441170144117,
קרני שומרון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,55.00421407501054,52.46523388116309,0.0
פרדסיה,2.1,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,72.70949300436287,70.81390100797353,0.0
עלי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,44.54849498327759,42.69788182831661,0.0
רחובות,0.1,ירוק,0.1,0.0005903187721,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,59.90438606690239,57.284919945558876,
באקה אל-גרביה,2,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-05-17T00:00:00.000Z,52.637283236994215,48.091828691539675,
עוזייר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,53.30160618679357,50.386674598453304,
גבעת אבני,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,78.22115384615384,75.8173076923077,0.0
ראש העין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,58.302270668428946,55.6410294488914,0.0
עכו,0.9,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,64.97566492315771,61.239574287618396,
אעצם (שבט),2.4,כתום,0.9,0.0555555555555,0, קטן מ-15 ,כתום,2021-05-17T00:00:00.000Z,6.624896342025247,5.445498940385147,
בית שאן,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,65.99051633298208,61.74920969441517,0.0
בית דגן,2.5,ירוק,1.4,0.0149253731343,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,61.63332419841052,58.89284735543985,
שמשית,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,76.68784749801429,74.66243050039714,0.0
קצרין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,61.529239376581856,59.23804449180765,0.0
צפת,1.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,37.0123273755594,34.340938418032565,
בית אל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,50.72561592980088,47.63752953088086,0.0
אבו רוקייק (שבט),2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,6.182743103110937,5.028370181960478,0.0
בני ברק, 0 ,ירוק,0.0,0.0011641443538,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,30.98576654440925,25.9115228018901,
עץ אפרים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,49.02834008097166,46.80161943319838,0.0
מבשרת ציון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,69.52807327391464,66.43939705097137,0.0
נהריה,1,ירוק,0.2,0.0013661202185,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,71.01995303181334,68.25085742283194,
קרית שמונה,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,66.81352914997774,63.85402759234535,
כוכב השחר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,46.06164383561644,43.36472602739726,0.0
מעלות-תרשיחא,1.7,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,65.05099738243524,62.07238920480188,0.0
שערי תקווה,2.2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,60.15870391800298,57.678955199206484,0.0
חשמונאים,2.4,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,92.29330340441452,86.15787504676393,
רמת גן,0.6,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,64.54847492593525,62.36851258800811,0.0
עלי זהב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,40.46560292963641,38.47763536489668,0.0
טלמון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,44.995847176079735,42.64950166112957,0.0
נוף הגליל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,65.65435041716329,62.57210965435041,0.0
כרמיאל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,68.44988092660749,65.94067980082269,0.0
חצור הגלילית,2.2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-05-17T00:00:00.000Z,60.55776892430279,56.58418955755924,
עמנואל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,22.139243555769696,19.368826788725606,0.0
עפרה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,58.74555447785321,55.73876495311995,0.0
ג'ש (גוש חלב),2,ירוק,0.0,0,0, 0 ,ירוק,2021-05-17T00:00:00.000Z,62.21153846153846,58.23717948717949,0.0
