name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,100.4430389404297,32
יוספטל,,44.61538314819336,17
שמיר,,65.768798828125,29
וולפסון,,64.42166900634766,13
זיו צפת,,75.21614074707031,15
הלל יפה,,76.69902801513672,20
נהריה,,71.50685119628906,16
ברזילי,,67.88079833984375,27
פוריה,,55.21126937866211,7
סוראסקי,,102.7327041625977,53
בני ציון,,87.75981903076172,5
רבין ק. בילינסון,,79.40119934082031,37
סורוקה,,71.4408950805664,21
מאיר,,79.17737579345703,20
קפלן,,89.53068542480469,28
"רמב""ם",,87.09016418457031,10
הכרמל,,77.30061340332031,7
השרון ק. גולדה,,49.79253005981445,4
הדסה עין כרם,,,44
הסקוטי,,30.82706832885742,1
סנט וינסנט,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,95.8230972290039,18
אל מקאסד,,,0
לניאדו,,73.2590560913086,24
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,86.39240264892578,6
אסותא אשדוד,,,2
שניידר,,,0
המרכזי בעמק,,68.27586364746094,35
