gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,13240,4.6,0,0,3,0.7,7,0.3,386,3.9
זכר,0-9,חודש אחרון,791,2.7,0,0,1,1.1,0,0,39,2.8
זכר,0-9,שנה,311557,9.3,4,0.1,22,1,71,0.7,2012,5.1
זכר,0-9,6 חודשים,34814,5,0,0,5,0.7,15,0.4,626,3.8
זכר,0-9,מתחילת קורונה,441882,9.6,7,0.1,34,0.5,124,0.4,3289,3.7
נקבה,0-9,חודש אחרון,1062,3.6,0,0,0,0,0,0,31,2.2
נקבה,0-9,מתחילת קורונה,363475,7.9,5,0,17,0.3,78,0.2,2666,3
נקבה,0-9,שנה,249756,7.5,2,0.1,10,0.5,49,0.4,1636,4.1
נקבה,0-9,3 חודשים,11591,4,0,0,1,0.2,7,0.3,290,2.9
נקבה,0-9,6 חודשים,29423,4.2,0,0,1,0.1,12,0.3,493,3
זכר,10-19,חודש אחרון,1030,3.5,0,0,0,0,0,0,9,0.6
זכר,10-19,מתחילת קורונה,439705,9.5,7,0.1,25,0.4,82,0.3,1085,1.2
זכר,10-19,שנה,297481,8.9,5,0.1,14,0.6,37,0.3,502,1.3
זכר,10-19,3 חודשים,9537,3.3,0,0,1,0.2,4,0.2,99,1
זכר,10-19,6 חודשים,29480,4.2,0,0,1,0.1,5,0.1,141,0.9
נקבה,10-19,חודש אחרון,1597,5.5,0,0,0,0,0,0,10,0.7
נקבה,10-19,3 חודשים,10508,3.6,0,0,0,0,3,0.1,79,0.8
נקבה,10-19,שנה,298848,8.9,4,0.1,12,0.6,26,0.2,548,1.4
נקבה,10-19,מתחילת קורונה,430348,9.3,8,0.1,23,0.4,81,0.3,1220,1.4
נקבה,10-19,6 חודשים,30916,4.4,1,0.1,2,0.3,6,0.2,160,1
זכר,20-29,מתחילת קורונה,269129,5.8,25,0.2,57,0.9,251,0.8,1675,1.9
זכר,20-29,חודש אחרון,841,2.9,0,0,1,1.1,2,0.8,14,1
זכר,20-29,שנה,171255,5.1,4,0.1,21,1,57,0.5,564,1.4
זכר,20-29,3 חודשים,12799,4.4,1,0.2,2,0.5,7,0.3,108,1.1
זכר,20-29,6 חודשים,30516,4.3,1,0.1,4,0.6,13,0.3,191,1.2
נקבה,20-29,חודש אחרון,1496,5.1,0,0,0,0,2,0.8,34,2.4
נקבה,20-29,שנה,263670,7.9,7,0.2,21,1,64,0.6,2428,6.1
נקבה,20-29,3 חודשים,17673,6.1,0,0,6,1.5,10,0.4,383,3.9
נקבה,20-29,6 חודשים,43318,6.2,0,0,6,0.9,15,0.4,670,4.1
נקבה,20-29,מתחילת קורונה,381814,8.3,22,0.2,62,1,284,0.9,5424,6.1
זכר,30-39,מתחילת קורונה,269493,5.8,53,0.5,106,1.6,643,2,2362,2.7
זכר,30-39,חודש אחרון,1187,4.1,0,0,0,0,1,0.4,14,1
זכר,30-39,שנה,190557,5.7,15,0.4,40,1.8,109,1,731,1.8
זכר,30-39,3 חודשים,15997,5.6,0,0,2,0.5,11,0.5,142,1.4
זכר,30-39,6 חודשים,39973,5.7,1,0.1,10,1.4,22,0.6,253,1.6
נקבה,30-39,3 חודשים,21932,7.6,1,0.2,8,2,6,0.3,390,3.9
נקבה,30-39,חודש אחרון,1965,6.7,0,0,2,2.2,2,0.8,36,2.6
נקבה,30-39,שנה,290327,8.7,9,0.2,32,1.5,111,1,2418,6.1
נקבה,30-39,6 חודשים,55434,7.9,4,0.4,15,2.2,19,0.5,726,4.5
נקבה,30-39,מתחילת קורונה,389192,8.4,40,0.3,113,1.7,600,1.9,5493,6.2
זכר,40-49,מתחילת קורונה,244039,5.3,125,1.1,270,4.2,1433,4.5,3737,4.2
זכר,40-49,חודש אחרון,1228,4.2,0,0,2,2.2,0,0,20,1.4
זכר,40-49,שנה,178672,5.3,40,1,83,3.8,249,2.3,999,2.5
זכר,40-49,3 חודשים,15228,5.3,3,0.5,7,1.7,24,1,189,1.9
זכר,40-49,6 חודשים,38751,5.5,6,0.5,14,2,42,1.1,325,2
נקבה,40-49,3 חודשים,22199,7.7,3,0.5,5,1.2,18,0.8,188,1.9
נקבה,40-49,חודש אחרון,2313,7.9,0,0,2,2.2,1,0.4,22,1.6
נקבה,40-49,6 חודשים,56833,8.1,5,0.5,11,1.6,30,0.8,341,2.1
נקבה,40-49,שנה,269283,8.1,20,0.5,39,1.8,170,1.6,1125,2.8
נקבה,40-49,מתחילת קורונה,350439,7.6,80,0.7,144,2.2,983,3.1,3710,4.2
זכר,50-59,חודש אחרון,1241,4.2,1,2,7,7.5,4,1.6,50,3.6
זכר,50-59,3 חודשים,13976,4.9,9,1.4,22,5.5,69,2.9,322,3.3
זכר,50-59,6 חודשים,34395,4.9,21,1.9,40,5.7,105,2.7,573,3.5
זכר,50-59,שנה,126794,3.8,107,2.8,167,7.7,472,4.3,1575,4
זכר,50-59,מתחילת קורונה,171557,3.7,400,3.4,566,8.7,2301,7.2,5179,5.9
נקבה,50-59,חודש אחרון,2398,8.2,0,0,3,3.2,6,2.3,37,2.7
נקבה,50-59,3 חודשים,22220,7.7,6,0.9,14,3.5,48,2,255,2.6
נקבה,50-59,6 חודשים,54497,7.8,9,0.8,19,2.7,77,2,424,2.6
נקבה,50-59,שנה,192783,5.8,58,1.5,90,4.1,353,3.2,1274,3.2
נקבה,50-59,מתחילת קורונה,246682,5.3,205,1.8,269,4.1,1628,5.1,4129,4.7
זכר,60-69,מתחילת קורונה,133248,2.9,1043,8.9,994,15.3,3499,11,7274,8.2
זכר,60-69,חודש אחרון,1685,5.8,5,10.2,18,19.4,18,7,118,8.5
זכר,60-69,שנה,103066,3.1,279,7.2,273,12.5,961,8.8,2809,7.1
זכר,60-69,3 חודשים,16653,5.8,34,5.2,55,13.7,183,7.7,683,6.9
זכר,60-69,6 חודשים,38700,5.5,56,5.1,98,14.1,303,7.9,1180,7.3
נקבה,60-69,חודש אחרון,2747,9.4,2,4.1,8,8.6,9,3.5,74,5.3
נקבה,60-69,3 חודשים,24071,8.4,14,2.2,25,6.2,114,4.8,523,5.3
נקבה,60-69,6 חודשים,56857,8.1,30,2.7,47,6.8,195,5.1,908,5.6
נקבה,60-69,שנה,147051,4.4,171,4.4,166,7.6,673,6.2,2113,5.3
נקבה,60-69,מתחילת קורונה,180068,3.9,574,4.9,529,8.1,2363,7.4,5385,6.1
זכר,70-79,חודש אחרון,2083,7.1,9,18.4,11,11.8,44,17.1,218,15.6
זכר,70-79,3 חודשים,16445,5.7,85,13.1,69,17.2,346,14.6,1248,12.6
זכר,70-79,שנה,73750,2.2,518,13.3,337,15.5,1487,13.7,4090,10.3
זכר,70-79,מתחילת קורונה,89134,1.9,1755,15,1107,17,4099,12.9,8380,9.5
זכר,70-79,6 חודשים,36895,5.3,147,13.4,126,18.1,557,14.6,2004,12.3
נקבה,70-79,3 חודשים,21348,7.4,58,8.9,48,11.9,281,11.8,991,10
נקבה,70-79,חודש אחרון,2948,10.1,2,4.1,7,7.5,43,16.7,152,10.9
נקבה,70-79,שנה,91882,2.8,379,9.8,236,10.8,1159,10.6,3331,8.4
נקבה,70-79,6 חודשים,46974,6.7,98,9,72,10.3,421,11,1584,9.7
נקבה,70-79,מתחילת קורונה,108821,2.4,1112,9.5,633,9.7,3112,9.8,6798,7.7
זכר,80-89,חודש אחרון,872,3,12,24.5,13,14,44,17.1,191,13.7
זכר,80-89,מתחילת קורונה,35139,0.8,2061,17.6,706,10.9,3554,11.2,7093,8
זכר,80-89,שנה,28187,0.8,696,17.9,262,12,1593,14.6,3929,9.9
זכר,80-89,3 חודשים,7319,2.5,120,18.5,59,14.7,403,17,1228,12.4
זכר,80-89,6 חודשים,15155,2.2,194,17.7,96,13.8,627,16.4,1938,11.9
נקבה,80-89,חודש אחרון,1238,4.2,7,14.3,14,15.1,42,16.3,184,13.2
נקבה,80-89,3 חודשים,10581,3.7,115,17.7,47,11.7,400,16.8,1325,13.4
נקבה,80-89,שנה,38695,1.2,674,17.3,209,9.6,1648,15.1,4153,10.5
נקבה,80-89,מתחילת קורונה,48398,1,1895,16.2,528,8.1,3652,11.5,7637,8.6
נקבה,80-89,6 חודשים,20544,2.9,191,17.5,69,9.9,637,16.7,2030,12.5
זכר,90+,חודש אחרון,179,0.6,6,12.2,2,2.2,15,5.8,51,3.7
זכר,90+,מתחילת קורונה,7501,0.2,988,8.5,163,2.5,1245,3.9,2346,2.7
זכר,90+,שנה,5795,0.2,409,10.5,70,3.2,664,6.1,1396,3.5
זכר,90+,3 חודשים,1539,0.5,87,13.4,14,3.5,162,6.8,419,4.2
זכר,90+,6 חודשים,3011,0.4,149,13.6,29,4.2,289,7.6,682,4.2
נקבה,90+,חודש אחרון,319,1.1,5,10.2,2,2.2,24,9.3,92,6.6
נקבה,90+,מתחילת קורונה,14488,0.3,1287,11,159,2.4,1861,5.8,3537,4
נקבה,90+,שנה,10939,0.3,485,12.5,73,3.4,936,8.6,1982,5
נקבה,90+,3 חודשים,3123,1.1,113,17.4,14,3.5,273,11.5,637,6.4
נקבה,90+,6 חודשים,5758,0.8,181,16.5,31,4.5,431,11.3,1012,6.2
