cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,84,14.78,6.93,כתום,56844
Akko,קטן מ-15,אין מידע,48,9.69,3.93,ירוק,49517
Arad,קטן מ-15,אין מידע,21,7.73,5.83,צהוב,27170
Ari'el,קטן מ-15,אין מידע,32,15.62,5.67,צהוב,20488
Ashdod,15,8.29,181,8.00,6.54,כתום,226329
Ashqelon,19,13.38,142,9.70,6.1,כתום,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,19,6.24,4.02,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,117,9.16,4.78,צהוב,127772
Be'er Sheva,36,12.46,289,13.72,4.92,צהוב,210624
Bene Beraq,קטן מ-15,אין מידע,39,1.87,4.76,צהוב,208031
Bet Shemesh,קטן מ-15,אין מידע,18,1.36,3.7,ירוק,132210
Dimona,קטן מ-15,אין מידע,22,6.29,3.26,ירוק,34954
Elat,קטן מ-15,אין מידע,27,5.14,4.79,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,21,14.96,7.49,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,20,8.37,5.85,צהוב,23887
Ganne Tiqwa,קטן מ-15,אין מידע,39,18.13,7.72,אדום,21508
Gedera,קטן מ-15,אין מידע,48,16.66,6.92,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,29,10.65,6.31,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,74,12.16,5.33,צהוב,60872
Hadera,24,18.32,131,13.24,5.33,צהוב,98928
Haifa,28,6.95,403,14.14,5.59,צהוב,284981
Harish,קטן מ-15,אין מידע,16,8.16,5.41,צהוב,19608
Herzliyya,16,11.43,140,14.11,6.34,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,91,14.05,5.71,צהוב,64755
Holon,22,10.63,207,10.53,5.45,צהוב,196510
Jerusalem,27,8.16,331,3.47,4.17,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,79,17.10,7.2,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,150,14.75,6.48,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,30,11.48,5.55,צהוב,26140
Lod,קטן מ-15,אין מידע,28,3.47,3.48,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,29,7.67,5.52,צהוב,37802
Mevasseret Ziyyon,0,0,39,16.02,6.73,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,37,14.35,6.43,כתום,25790
Modi'in-Makkabbim-Re'ut,22,16.79,131,13.83,7.18,כתום,94744
Nahariyya,קטן מ-15,אין מידע,84,14.19,6.55,כתום,59189
Nazareth,קטן מ-15,אין מידע,34,4.37,3.2,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,77,15.24,7.53,אדום,50532
Nesher,קטן מ-15,אין מידע,36,15.03,5.78,צהוב,23947
Netanya,23,8.75,263,11.76,5.78,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,54,12.87,6.55,כתום,41950
Or Aqiva,קטן מ-15,אין מידע,23,11.85,5.54,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,21,5.74,5,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,40,9.16,6.08,כתום,43646
Petah Tiqwa,41,11.78,348,13.90,6.58,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,19,8.37,4.67,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,63,10.63,5.01,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,70,16.81,6.01,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,47,8.03,6.63,כתום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,90,19.80,6.19,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,56,13.73,6.56,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,31,13.80,6.12,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,24,13.14,5.39,צהוב,18266
Qiryat Yam,קטן מ-15,אין מידע,44,11.17,4.55,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,146,18.97,7.57,אדום,76958
Ramat Gan,20,8.44,237,14.21,6.28,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,76,16.01,8.23,אדום,47482
Ramla,קטן מ-15,אין מידע,47,6.11,3.4,ירוק,76903
Rehovot,קטן מ-15,אין מידע,200,13.68,7.68,אדום,146213
Rishon Leziyyon,38,10.76,353,13.79,6.49,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,75,11.14,6.27,כתום,67337
Sederot,קטן מ-15,אין מידע,25,8.65,6.11,כתום,28899
Tayibe,קטן מ-15,אין מידע,17,3.81,1.83,ירוק,44582
Tel Aviv - Yafo,38,8.14,467,9.32,5.6,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,23,17.09,4.31,ירוק,13461
Tiberias,קטן מ-15,אין מידע,65,14.23,5.54,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,27,11.12,4.62,צהוב,24285
Umm Al-Fahm,קטן מ-15,אין מידע,25,4.41,2.8,ירוק,56713
Yavne,קטן מ-15,אין מידע,55,11.05,5.42,צהוב,49759
Yehud,קטן מ-15,אין מידע,46,15.33,4.62,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,32,13.30,5.73,צהוב,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,43,18.30,7.87,אדום,23503
