priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
month3,Tajikistan  ,כתום,2,38,0,0,2022-12-31T00:00:00.000Z,0,0
month3,Indonesia ,כתום,2,1682,2,0.12,2022-12-31T00:00:00.000Z,2,0
month3,French Polynesia ,כתום,2,7,0,0,2022-12-31T00:00:00.000Z,0,0
month3,Gambia  ,כתום,2,27,0,0,2022-12-31T00:00:00.000Z,0,0
month3,Equatorial Guinea,כתום,2,61,1,1.64,2022-12-31T00:00:00.000Z,1,0
month3,Eritrea ,כתום,2,2,0,0,2022-12-31T00:00:00.000Z,0,0
month3,Macedonia,כתום,2,225,3,1.33,2022-12-31T00:00:00.000Z,3,0
month3,Turks And Caicos Islands,כתום,2,23,0,0,2022-12-31T00:00:00.000Z,0,0
month3,Norway  ,כתום,2,3339,5,0.15,2022-12-31T00:00:00.000Z,5,0
month3,Netherlands,כתום,2,44596,177,0.4,2022-12-31T00:00:00.000Z,174,3
month3,Slovakia ,כתום,2,129,8,6.2,2022-12-31T00:00:00.000Z,8,0
month3,Albania,כתום,2,489,7,1.43,2022-12-31T00:00:00.000Z,7,0
month3,Portugal ,כתום,2,17695,204,1.15,2022-12-31T00:00:00.000Z,204,0
month3,Liberia ,כתום,2,88,0,0,2022-12-31T00:00:00.000Z,0,0
month3,Burundi ,כתום,2,13,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Botswana  ,כתום,2,189,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Benin ,כתום,2,61,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Armenia ,כתום,2,765,13,1.7,2022-12-31T00:00:00.000Z,13,0
month6,Cayman Islands,כתום,2,11,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Ukraine ,כתום,2,263,12,4.56,2022-12-31T00:00:00.000Z,10,2
month6,Trinidad And Tobago,כתום,2,37,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Vanuatu ,כתום,2,3,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Sri Lanka ,כתום,2,2524,12,0.48,2022-12-31T00:00:00.000Z,8,4
month6,Belarus ,כתום,2,1153,9,0.78,2022-12-31T00:00:00.000Z,8,1
month6,France,כתום,2,227510,1875,0.82,2022-12-31T00:00:00.000Z,1843,32
month6,Norfolk Island,כתום,2,9,3,33.33,2022-12-31T00:00:00.000Z,3,0
month6,Bolivia ,כתום,2,407,1,0.25,2022-12-31T00:00:00.000Z,1,0
month6,French Guiana ,כתום,2,59,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Singapore ,כתום,2,5511,39,0.71,2022-12-31T00:00:00.000Z,33,6
month6,Comoros Islands,כתום,2,1,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Nepal ,כתום,2,1187,59,4.97,2022-12-31T00:00:00.000Z,6,53
month6,Vatican,כתום,2,22,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Macao,כתום,2,4,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Mexico,כתום,2,14131,34,0.24,2022-12-31T00:00:00.000Z,32,2
month6,Saint Lucia ,כתום,2,1,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Canada,כתום,2,50906,217,0.43,2022-12-31T00:00:00.000Z,200,17
month6,Wallis And Futuna Islands,כתום,2,5,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Estonia,כתום,2,1732,20,1.15,2022-12-31T00:00:00.000Z,19,1
month6,Seychelles,כתום,2,7575,33,0.44,2022-12-31T00:00:00.000Z,33,0
month6,Montenegro,כתום,2,15527,481,3.1,2022-12-31T00:00:00.000Z,481,0
month6,Czech Republic,כתום,2,69785,851,1.22,2022-12-31T00:00:00.000Z,848,3
month6,Mali  ,כתום,2,89,0,0,2022-12-31T00:00:00.000Z,0,0
month6,United Kingdom,כתום,2,213647,1671,0.78,2022-12-31T00:00:00.000Z,1655,16
month6,Mozambique,כתום,2,77,0,0,2022-12-31T00:00:00.000Z,0,0
month6,Tajikistan  ,כתום,2,92,1,1.09,2022-12-31T00:00:00.000Z,1,0
