name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Kisra-Sumei,4.9,צהוב,3.3,15,0,קטן מ-15,צהוב,2022-12-29T00:00:00.000Z,71.63,61.15,35.73,
Tirat Karmel,6.5,אדום,12.8,25,47,45,כתום,2022-12-29T00:00:00.000Z,78.74,74.51,58.11,18.5
Dimona,4.7,כתום,10.6,10,8,63,צהוב,2022-12-29T00:00:00.000Z,81.97,76.88,59.07,18.0
Qiryat Tiv'on,6.2,צהוב,9.9,10,-33,26,כתום,2022-12-29T00:00:00.000Z,78.13,75.81,63.01,14.2
Or Yehuda,6.2,צהוב,10.7,13,-11,51,כתום,2022-12-29T00:00:00.000Z,71.92,65.76,48.33,13.9
Deir Hanna,4.6,צהוב,8.6,9,0,קטן מ-15,צהוב,2022-12-29T00:00:00.000Z,73.29,62.15,38.04,
Na'ura,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,73.05,63.50,37.61,
Ramat Yishay,6.8,אדום,15.2,24,-7,17,כתום,2022-12-29T00:00:00.000Z,84.44,81.97,67.11,21.5
Qadima-Zoran,6.1,כתום,7.9,16,-9,28,כתום,2022-12-29T00:00:00.000Z,79.03,75.91,60.20,12.3
Eilabun,5.2,צהוב,8.6,4,0,קטן מ-15,צהוב,2022-12-29T00:00:00.000Z,71.89,64.85,46.03,
Ma'agan Mikha'el,4.5,ירוק,14.4,60,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,81.05,78.84,62.87,
Tuba-Zangariyye,4.4,ירוק,2.9,2,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,65.47,59.02,32.19,
Merkaz Shappira,4.3,ירוק,0.0,9,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,75.11,69.78,52.52,
Ari'el,8.6,צהוב,20.0,26,57,47,אדום,2022-12-29T00:00:00.000Z,71.40,68.26,53.96,22.9
Yoqne'am Illit,9.2,כתום,15.4,34,-2,60,אדום,2022-12-29T00:00:00.000Z,81.01,77.74,62.20,24.9
Kafar Kama,4.4,ירוק,5.9,33,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,74.06,70.35,55.48,
Alfe Menashe,4.7,צהוב,5.0,20,0,קטן מ-15,צהוב,2022-12-29T00:00:00.000Z,83.66,80.95,64.96,
Mughar,5.2,ירוק,5.6,9,-18,16,צהוב,2022-12-29T00:00:00.000Z,72.36,64.45,41.14,6.9
Bi'ne,4.6,ירוק,9.5,4,0,קטן מ-15,צהוב,2022-12-29T00:00:00.000Z,61.38,51.56,28.90,
Mazra'a,3.8,ירוק,5.0,3,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,67.47,61.63,38.22,
'Qazir,4.5,ירוק,3.4,11,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,68.35,65.98,52.35,
Giv'at Avni,4.5,ירוק,14.4,30,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,88.65,84.47,69.09,
Abu Tulul,2,ירוק,0.0,0,0, 0 ,ירוק,2022-12-29T00:00:00.000Z,17.53,15.24,6.24,0.0
Eli,4.5,ירוק,4.5,40,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,66.02,59.58,41.36,
Buq'ata,4.5,ירוק,6.0,15,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,82.43,69.00,46.02,
Majdal Shams,3.9,ירוק,2.7,1,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,74.64,63.54,41.44,
Sallama,4.5,ירוק,5.9,10,0, 0 ,ירוק,2022-12-29T00:00:00.000Z,68.81,58.96,36.19,0.0
Yanuh-Jat,4.5,ירוק,7.4,17,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,73.68,62.02,41.52,
Zur Yizhaq,4,ירוק,6.1,33,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,76.57,72.67,53.27,
Mas'ade,3.8,ירוק,2.7,8,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,78.16,68.02,42.05,
Zur Moshe,4.5,ירוק,12.1,27,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,70.49,67.89,54.96,
Kafar Misr,2.7,ירוק,3.6,9,0, 0 ,ירוק,2022-12-29T00:00:00.000Z,68.72,58.46,33.84,0.0
Shelomi,7,אדום,14.8,20,-23,18,כתום,2022-12-29T00:00:00.000Z,77.43,73.17,56.37,26.7
Bir Hadage,3.4,ירוק,1.7,11,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,3.50,2.64,0.95,
Bet Arye,5.1,צהוב,16.8,33,0,קטן מ-15,צהוב,2022-12-29T00:00:00.000Z,73.49,70.05,54.25,
Sha'are Tiqwa,5.3,ירוק,6.6,16,0,קטן מ-15,צהוב,2022-12-29T00:00:00.000Z,74.36,70.36,54.98,
Talmon,4.5,ירוק,2.1,25,0,קטן מ-15,ירוק,2022-12-29T00:00:00.000Z,74.92,66.96,46.18,
Petah Tiqwa,6.7,כתום,13.4,16,-12,515,כתום,2022-12-29T00:00:00.000Z,79.09,74.01,57.32,20.6
