cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,39,6.86,4.51,צהוב,56844
Akko,קטן מ-15,אין מידע,30,6.06,5.29,צהוב,49517
Ashdod,קטן מ-15,אין מידע,161,7.11,5.68,צהוב,226329
Ashqelon,16,10.53,152,10.38,5.48,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,119,9.31,5.24,צהוב,127772
Be'er Sheva,22,10.95,201,9.54,5.06,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,29,10.06,7.03,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,25,1.20,2.2,ירוק,208031
Dimona,קטן מ-15,אין מידע,39,11.16,6.9,כתום,34954
Elat,קטן מ-15,אין מידע,39,7.43,6.9,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,21,14.96,4.98,צהוב,14036
Gan Yavne,קטן מ-15,אין מידע,18,7.54,6.75,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,38,17.67,6.39,כתום,21508
Gedera,קטן מ-15,אין מידע,21,7.29,6.98,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,26,9.55,5.74,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,73,11.99,6.4,כתום,60872
Hadera,קטן מ-15,אין מידע,100,10.11,3.9,ירוק,98928
Haifa,20,6.33,316,11.09,5.55,צהוב,284981
Herzliyya,קטן מ-15,אין מידע,105,10.58,6.05,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,82,12.66,6.36,כתום,64755
Holon,קטן מ-15,אין מידע,191,9.72,5.2,צהוב,196510
Jerusalem,20,6.12,327,3.43,3.55,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,55,11.91,7.23,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,159,15.64,6,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,30,11.48,5.49,צהוב,26140
Lod,קטן מ-15,אין מידע,20,2.48,3.47,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,27,7.14,5.55,צהוב,37802
Mevasseret Ziyyon,0,0,31,12.73,6.41,כתום,24347
Modi'in-Makkabbim-Re'ut,19,21.35,89,9.39,6.65,כתום,94744
Nahariyya,קטן מ-15,אין מידע,43,7.26,5.49,צהוב,59189
Nes Ziyyona,קטן מ-15,אין מידע,46,9.10,6.06,כתום,50532
Nesher,קטן מ-15,אין מידע,20,8.35,4.94,צהוב,23947
Netanya,23,9.62,239,10.69,5.11,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,46,10.97,6.38,כתום,41950
Ofaqim,קטן מ-15,אין מידע,22,6.79,4.76,צהוב,32378
Or Yehuda,קטן מ-15,אין מידע,29,7.93,5.56,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,49,11.23,5.56,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,18,27.08,4.8,צהוב,6647
Petah Tiqwa,21,7.14,294,11.74,5.85,צהוב,250427
Qadima-Zoran,0,0,22,9.69,5.8,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,38,6.41,5.19,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,46,11.05,5.72,צהוב,41645
Qiryat Gat,קטן מ-15,אין מידע,51,8.71,5,צהוב,58550
Qiryat Motzkin,קטן מ-15,אין מידע,51,11.22,4.8,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,47,11.53,5.98,צהוב,40778
Qiryat Tiv'on,0,0,16,8.76,3.81,ירוק,18266
Qiryat Yam,קטן מ-15,אין מידע,31,7.87,3.64,ירוק,39389
Ra'annana,קטן מ-15,אין מידע,86,11.17,5.45,צהוב,76958
Ramat Gan,קטן מ-15,אין מידע,196,11.75,5.8,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,44,9.27,6.02,כתום,47482
Ramla,קטן מ-15,אין מידע,42,5.46,4.55,צהוב,76903
Rehovot,קטן מ-15,אין מידע,147,10.05,6.25,כתום,146213
Rishon Leziyyon,24,7.77,309,12.08,6.25,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,50,7.43,6.53,כתום,67337
Sederot,קטן מ-15,אין מידע,19,6.57,4.54,צהוב,28899
Shoham,0,0,18,8.56,5.1,צהוב,21029
Tel Aviv - Yafo,29,6.37,455,9.08,5.98,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,25,18.57,6.43,כתום,13461
Tiberias,קטן מ-15,אין מידע,37,8.10,4.84,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,20,8.24,5.95,צהוב,24285
Yavne,קטן מ-15,אין מידע,53,10.65,6.41,כתום,49759
Yehud,קטן מ-15,אין מידע,37,12.33,4.89,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,27,11.22,5.16,צהוב,24061
Zikhron Ya'aqov,0,0,30,12.76,7.49,כתום,23503
