priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Algeria,כתום,2,2,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,Senegal ,כתום,2,27,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,New Zealand ,כתום,2,148,1,0.68,2022-10-26T00:00:00.000Z,1,0
LastMonth,Oman  ,כתום,2,12,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,Bulgaria,כתום,2,7124,54,0.76,2022-10-26T00:00:00.000Z,54,0
LastMonth,Nauru ,כתום,2,2,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,Montenegro,כתום,2,2381,65,2.73,2022-10-26T00:00:00.000Z,65,0
LastMonth,Czech Republic,כתום,2,7989,85,1.06,2022-10-26T00:00:00.000Z,85,0
LastMonth,Mali  ,כתום,2,42,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,Monaco  ,כתום,2,2,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,Macedonia,כתום,2,58,3,5.17,2022-10-26T00:00:00.000Z,3,0
LastMonth,Turks And Caicos Islands,כתום,2,36,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,Reunion ,כתום,2,3,0,0,2022-10-26T00:00:00.000Z,0,0
LastMonth,Russia,כתום,2,7979,14,0.18,2022-10-26T00:00:00.000Z,14,0
LastMonth,Slovakia ,כתום,2,74,9,12.16,2022-10-26T00:00:00.000Z,9,0
LastMonth,Iceland ,כתום,2,394,5,1.27,2022-10-26T00:00:00.000Z,5,0
month6,Morocco ,כתום,2,28694,1658,5.78,2022-10-26T00:00:00.000Z,1654,4
month6,Dominican R,כתום,2,647,7,1.08,2022-10-26T00:00:00.000Z,5,2
month6,Turkey,כתום,2,394480,4265,1.08,2022-10-26T00:00:00.000Z,4165,100
month6,Belgium,כתום,2,41742,639,1.53,2022-10-26T00:00:00.000Z,616,23
month6,Tanzania,כתום,2,5351,59,1.1,2022-10-26T00:00:00.000Z,57,2
month6,Cuba ,כתום,2,257,4,1.56,2022-10-26T00:00:00.000Z,4,0
month6,Venezuela,כתום,2,292,1,0.34,2022-10-26T00:00:00.000Z,1,0
month6,Malawi  ,כתום,2,84,1,1.19,2022-10-26T00:00:00.000Z,1,0
month6,Romania ,כתום,2,86756,1251,1.44,2022-10-26T00:00:00.000Z,1234,17
month6,Taiwan,כתום,2,863,6,0.7,2022-10-26T00:00:00.000Z,1,5
month6,Papua,כתום,2,9,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Benin ,כתום,2,52,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Vanuatu ,כתום,2,3,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Mali  ,כתום,2,21,0,0,2022-10-26T00:00:00.000Z,0,0
month6,United States ,כתום,2,558092,4736,0.85,2022-10-26T00:00:00.000Z,3251,1485
month6,France,כתום,2,227040,3718,1.64,2022-10-26T00:00:00.000Z,3616,102
month6,Norfolk Island,כתום,2,12,3,25,2022-10-26T00:00:00.000Z,3,0
month6,Solomon Islands,כתום,2,7,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Bolivia ,כתום,2,410,3,0.73,2022-10-26T00:00:00.000Z,3,0
month6,Martinique ,כתום,2,31,1,3.23,2022-10-26T00:00:00.000Z,1,0
month6,Mexico,כתום,2,12255,66,0.54,2022-10-26T00:00:00.000Z,64,2
month6,Saint Lucia ,כתום,2,3,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Sikkim,כתום,2,1,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Nicaragua ,כתום,2,24,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Djibouti,כתום,2,16,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Pakistan ,כתום,2,17,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Kenya ,כתום,2,1831,10,0.55,2022-10-26T00:00:00.000Z,9,1
month6,Gabon ,כתום,2,23,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Hong Kong,כתום,2,1715,9,0.52,2022-10-26T00:00:00.000Z,8,1
month6,Seychelles,כתום,2,7002,47,0.67,2022-10-26T00:00:00.000Z,47,0
month6,Italy,כתום,2,269152,4851,1.8,2022-10-26T00:00:00.000Z,4746,105
month6,East Timor,כתום,2,9,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Niger  ,כתום,2,14,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Vietnam ,כתום,2,1766,15,0.85,2022-10-26T00:00:00.000Z,12,3
month6,Ecuador,כתום,2,1407,20,1.42,2022-10-26T00:00:00.000Z,19,1
month6,Antilles,כתום,2,77,0,0,2022-10-26T00:00:00.000Z,0,0
month6,Malta ,כתום,2,5181,77,1.49,2022-10-26T00:00:00.000Z,76,1
