section,female,male,period,order_period
0-9,"{'amount': 3085, 'percentage': 18.4}","{'amount': 2887, 'percentage': 17.2}",חודש אחרון,5
0-9,"{'amount': 111928, 'percentage': 11.4}","{'amount': 113769, 'percentage': 11.6}",שנה,2
0-9,"{'amount': 69459, 'percentage': 13.7}","{'amount': 70189, 'percentage': 13.9}",6 חודשים,3
0-9,"{'amount': 23286, 'percentage': 16.6}","{'amount': 23117, 'percentage': 16.5}",3 חודשים,4
0-9,"{'amount': 131811, 'percentage': 9.8}","{'amount': 133990, 'percentage': 10}",מתחילת קורונה,1
10-19,"{'amount': 147235, 'percentage': 11}","{'amount': 142394, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 2475, 'percentage': 14.7}","{'amount': 1948, 'percentage': 11.6}",חודש אחרון,5
10-19,"{'amount': 18381, 'percentage': 13.1}","{'amount': 15389, 'percentage': 11}",3 חודשים,4
10-19,"{'amount': 57948, 'percentage': 11.5}","{'amount': 50491, 'percentage': 10}",6 חודשים,3
10-19,"{'amount': 113354, 'percentage': 11.6}","{'amount': 100241, 'percentage': 10.2}",שנה,2
20-29,"{'amount': 39021, 'percentage': 7.7}","{'amount': 29115, 'percentage': 5.8}",6 חודשים,3
20-29,"{'amount': 9787, 'percentage': 7}","{'amount': 6017, 'percentage': 4.3}",3 חודשים,4
20-29,"{'amount': 907, 'percentage': 5.4}","{'amount': 484, 'percentage': 2.9}",חודש אחרון,5
20-29,"{'amount': 121984, 'percentage': 9.1}","{'amount': 100662, 'percentage': 7.5}",מתחילת קורונה,1
20-29,"{'amount': 86200, 'percentage': 8.8}","{'amount': 66250, 'percentage': 6.8}",שנה,2
30-39,"{'amount': 77168, 'percentage': 7.9}","{'amount': 59149, 'percentage': 6}",שנה,2
30-39,"{'amount': 41576, 'percentage': 8.2}","{'amount': 29267, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 11849, 'percentage': 8.4}","{'amount': 6908, 'percentage': 4.9}",3 חודשים,4
30-39,"{'amount': 1309, 'percentage': 7.8}","{'amount': 680, 'percentage': 4.1}",חודש אחרון,5
30-39,"{'amount': 102986, 'percentage': 7.7}","{'amount': 83036, 'percentage': 6.2}",מתחילת קורונה,1
40-49,"{'amount': 59366, 'percentage': 6.1}","{'amount': 47891, 'percentage': 4.9}",שנה,2
40-49,"{'amount': 30391, 'percentage': 6}","{'amount': 23823, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 7519, 'percentage': 5.4}","{'amount': 5565, 'percentage': 4}",3 חודשים,4
40-49,"{'amount': 993, 'percentage': 5.9}","{'amount': 598, 'percentage': 3.6}",חודש אחרון,5
40-49,"{'amount': 83568, 'percentage': 6.2}","{'amount': 68923, 'percentage': 5.1}",מתחילת קורונה,1
50-59,"{'amount': 16666, 'percentage': 3.3}","{'amount': 13192, 'percentage': 2.6}",6 חודשים,3
50-59,"{'amount': 3558, 'percentage': 2.5}","{'amount': 2592, 'percentage': 1.8}",3 חודשים,4
50-59,"{'amount': 36413, 'percentage': 3.7}","{'amount': 30108, 'percentage': 3.1}",שנה,2
50-59,"{'amount': 54793, 'percentage': 4.1}","{'amount': 46620, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 397, 'percentage': 2.4}","{'amount': 281, 'percentage': 1.7}",חודש אחרון,5
60-69,"{'amount': 2132, 'percentage': 1.5}","{'amount': 1499, 'percentage': 1.1}",3 חודשים,4
60-69,"{'amount': 10252, 'percentage': 2}","{'amount': 8422, 'percentage': 1.7}",6 חודשים,3
60-69,"{'amount': 262, 'percentage': 1.6}","{'amount': 169, 'percentage': 1}",חודש אחרון,5
60-69,"{'amount': 33670, 'percentage': 2.5}","{'amount': 31213, 'percentage': 2.3}",מתחילת קורונה,1
60-69,"{'amount': 22193, 'percentage': 2.3}","{'amount': 19099, 'percentage': 2}",שנה,2
70-79,"{'amount': 111, 'percentage': 0.7}","{'amount': 91, 'percentage': 0.5}",חודש אחרון,5
70-79,"{'amount': 996, 'percentage': 0.7}","{'amount': 777, 'percentage': 0.6}",3 חודשים,4
70-79,"{'amount': 5416, 'percentage': 1.1}","{'amount': 4596, 'percentage': 0.9}",6 חודשים,3
70-79,"{'amount': 11468, 'percentage': 1.2}","{'amount': 9817, 'percentage': 1}",שנה,2
70-79,"{'amount': 17254, 'percentage': 1.3}","{'amount': 15911, 'percentage': 1.2}",מתחילת קורונה,1
80-89,"{'amount': 491, 'percentage': 0.3}","{'amount': 356, 'percentage': 0.3}",3 חודשים,4
80-89,"{'amount': 6438, 'percentage': 0.7}","{'amount': 4595, 'percentage': 0.5}",שנה,2
80-89,"{'amount': 2689, 'percentage': 0.5}","{'amount': 2089, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 42, 'percentage': 0.3}","{'amount': 40, 'percentage': 0.2}",חודש אחרון,5
80-89,"{'amount': 9828, 'percentage': 0.7}","{'amount': 7187, 'percentage': 0.5}",מתחילת קורונה,1
90+,"{'amount': 3594, 'percentage': 0.3}","{'amount': 1750, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 19, 'percentage': 0.1}","{'amount': 7, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 155, 'percentage': 0.1}","{'amount': 81, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 828, 'percentage': 0.2}","{'amount': 450, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2182, 'percentage': 0.2}","{'amount': 1137, 'percentage': 0.1}",שנה,2
