gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,311,1.4,0,0,0,0,0,0,21,1.7
זכר,0-9,3 חודשים,3179,2.9,0,0,3,1,3,0.2,170,3.1
זכר,0-9,מתחילת קורונה,442042,9.5,8,0.1,34,0.5,124,0.4,3301,3.7
זכר,0-9,6 חודשים,27028,4.5,1,0.1,5,0.8,10,0.3,563,3.7
זכר,0-9,שנה,304874,9.2,5,0.1,21,1,65,0.6,1950,5.1
נקבה,0-9,מתחילת קורונה,363807,7.9,5,0,17,0.3,78,0.2,2673,3
נקבה,0-9,3 חודשים,3325,3,0,0,1,0.3,2,0.2,134,2.4
נקבה,0-9,6 חודשים,23663,4,0,0,1,0.2,9,0.3,437,2.9
נקבה,0-9,שנה,243309,7.3,2,0.1,10,0.5,44,0.4,1577,4.1
נקבה,0-9,חודש אחרון,333,1.5,0,0,0,0,0,0,10,0.8
זכר,10-19,3 חודשים,3073,2.8,0,0,1,0.3,1,0.1,40,0.7
זכר,10-19,מתחילת קורונה,439995,9.5,6,0.1,25,0.4,81,0.3,1084,1.2
זכר,10-19,6 חודשים,24484,4.1,0,0,1,0.2,5,0.1,133,0.9
זכר,10-19,שנה,293114,8.8,3,0.1,11,0.5,30,0.3,465,1.2
זכר,10-19,חודש אחרון,499,2.2,0,0,0,0,0,0,7,0.6
נקבה,10-19,3 חודשים,4113,3.8,0,0,0,0,0,0,34,0.6
נקבה,10-19,6 חודשים,26138,4.4,1,0.1,2,0.3,5,0.1,145,1
נקבה,10-19,מתחילת קורונה,430940,9.3,8,0.1,23,0.4,81,0.3,1224,1.4
נקבה,10-19,שנה,294078,8.9,3,0.1,10,0.5,20,0.2,514,1.3
נקבה,10-19,חודש אחרון,699,3.1,0,0,0,0,0,0,6,0.5
זכר,20-29,מתחילת קורונה,269644,5.8,25,0.2,58,0.9,252,0.8,1678,1.9
זכר,20-29,3 חודשים,4064,3.7,0,0,2,0.7,6,0.5,57,1
זכר,20-29,6 חודשים,25769,4.3,1,0.1,4,0.6,12,0.3,164,1.1
זכר,20-29,שנה,170035,5.1,4,0.1,17,0.8,53,0.5,530,1.4
זכר,20-29,חודש אחרון,674,3,0,0,1,1.3,2,0.8,7,0.6
