Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7375,7435,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24884,32319,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44617,76936,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62834,139770,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73332,213102,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38453,251555,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32573,284128,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104372,388500,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134817,523317,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,155963,679280,7.3,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152738,832018,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158193,990211,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71237,1061448,11.41,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71629,1133077,12.18,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149415,1282492,13.79,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151848,1434340,15.42,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124865,1559205,16.77,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103074,1662279,17.88,0,1,0,0,0,0
2021-01-07T00:00:00.000Z,115829,1778108,19.12,5,6,0,0,0,0
2021-01-08T00:00:00.000Z,66301,1844409,19.83,3,9,0,0,0,0
2021-01-09T00:00:00.000Z,44455,1888864,20.31,22,31,0,0,0,0
2021-01-10T00:00:00.000Z,37542,1926406,20.72,5986,6017,0.06,0,0,0
2021-01-11T00:00:00.000Z,21018,1947424,20.94,19214,25231,0.27,0,0,0
2021-01-12T00:00:00.000Z,23912,1971336,21.2,35604,60835,0.65,0,0,0
2021-01-13T00:00:00.000Z,51927,2023263,21.76,56751,117586,1.26,0,0,0
2021-01-14T00:00:00.000Z,56300,2079563,22.36,68662,186248,2,0,0,0
2021-01-15T00:00:00.000Z,30619,2110182,22.69,35849,222097,2.39,0,0,0
2021-01-16T00:00:00.000Z,29367,2139549,23.01,25942,248039,2.67,0,0,0
2021-01-17T00:00:00.000Z,68262,2207811,23.74,84376,332415,3.57,0,0,0
2021-01-18T00:00:00.000Z,69528,2277339,24.49,120117,452532,4.87,0,0,0
2021-01-19T00:00:00.000Z,72586,2349925,25.27,137418,589950,6.34,0,0,0
2021-01-20T00:00:00.000Z,76540,2426465,26.09,143283,733233,7.88,0,0,0
2021-01-21T00:00:00.000Z,69593,2496058,26.84,163884,897117,9.65,0,0,0
2021-01-22T00:00:00.000Z,37719,2533777,27.25,70873,967990,10.41,0,0,0
2021-01-23T00:00:00.000Z,39854,2573631,27.68,53433,1021423,10.98,0,0,0
2021-01-24T00:00:00.000Z,68938,2642569,28.42,140271,1161694,12.49,0,0,0
