section,female,male,period,order_period
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.8}",חודש אחרון,5
0-9,"{'amount': 7, 'percentage': 0.2}","{'amount': 6, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 4, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 9, 'percentage': 0.2}","{'amount': 8, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 9, 'percentage': 0.2}","{'amount': 12, 'percentage': 0.3}",מתחילת קורונה,1
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.8}",חודש אחרון,5
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.5}",3 חודשים,4
10-19,"{'amount': 4, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 7, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.3}",שנה,2
20-29,"{'amount': 10, 'percentage': 1}","{'amount': 18, 'percentage': 1.7}",6 חודשים,3
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.5}",3 חודשים,4
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
20-29,"{'amount': 35, 'percentage': 0.9}","{'amount': 32, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 30, 'percentage': 0.9}","{'amount': 28, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 58, 'percentage': 1.8}","{'amount': 45, 'percentage': 1.4}",שנה,2
30-39,"{'amount': 34, 'percentage': 3.3}","{'amount': 23, 'percentage': 2.2}",6 חודשים,3
30-39,"{'amount': 4, 'percentage': 2.2}","{'amount': 4, 'percentage': 2.2}",3 חודשים,4
30-39,"{'amount': 1, 'percentage': 0.8}","{'amount': 2, 'percentage': 1.5}",חודש אחרון,5
30-39,"{'amount': 67, 'percentage': 1.7}","{'amount': 60, 'percentage': 1.6}",מתחילת קורונה,1
40-49,"{'amount': 78, 'percentage': 2.4}","{'amount': 142, 'percentage': 4.3}",שנה,2
40-49,"{'amount': 33, 'percentage': 3.2}","{'amount': 64, 'percentage': 6.2}",6 חודשים,3
40-49,"{'amount': 3, 'percentage': 1.6}","{'amount': 12, 'percentage': 6.5}",3 חודשים,4
40-49,"{'amount': 3, 'percentage': 2.3}","{'amount': 5, 'percentage': 3.8}",חודש אחרון,5
40-49,"{'amount': 87, 'percentage': 2.3}","{'amount': 162, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 64, 'percentage': 6.2}","{'amount': 111, 'percentage': 10.8}",6 חודשים,3
50-59,"{'amount': 11, 'percentage': 6}","{'amount': 13, 'percentage': 7.1}",3 חודשים,4
50-59,"{'amount': 135, 'percentage': 4.1}","{'amount': 306, 'percentage': 9.2}",שנה,2
50-59,"{'amount': 149, 'percentage': 3.9}","{'amount': 358, 'percentage': 9.3}",מתחילת קורונה,1
50-59,"{'amount': 4, 'percentage': 3}","{'amount': 4, 'percentage': 3}",חודש אחרון,5
60-69,"{'amount': 23, 'percentage': 12.5}","{'amount': 23, 'percentage': 12.5}",3 חודשים,4
60-69,"{'amount': 102, 'percentage': 9.9}","{'amount': 145, 'percentage': 14.1}",6 חודשים,3
60-69,"{'amount': 18, 'percentage': 13.5}","{'amount': 19, 'percentage': 14.3}",חודש אחרון,5
60-69,"{'amount': 300, 'percentage': 7.8}","{'amount': 647, 'percentage': 16.9}",מתחילת קורונה,1
60-69,"{'amount': 276, 'percentage': 8.3}","{'amount': 561, 'percentage': 17}",שנה,2
70-79,"{'amount': 14, 'percentage': 10.5}","{'amount': 26, 'percentage': 19.5}",חודש אחרון,5
70-79,"{'amount': 19, 'percentage': 10.3}","{'amount': 28, 'percentage': 15.2}",3 חודשים,4
70-79,"{'amount': 103, 'percentage': 10}","{'amount': 138, 'percentage': 13.4}",6 חודשים,3
70-79,"{'amount': 318, 'percentage': 9.6}","{'amount': 598, 'percentage': 18.1}",שנה,2
70-79,"{'amount': 358, 'percentage': 9.3}","{'amount': 698, 'percentage': 18.2}",מתחילת קורונה,1
80-89,"{'amount': 18, 'percentage': 9.8}","{'amount': 17, 'percentage': 9.2}",3 חודשים,4
80-89,"{'amount': 240, 'percentage': 7.3}","{'amount': 343, 'percentage': 10.4}",שנה,2
80-89,"{'amount': 72, 'percentage': 7}","{'amount': 78, 'percentage': 7.6}",6 חודשים,3
80-89,"{'amount': 15, 'percentage': 11.3}","{'amount': 15, 'percentage': 11.3}",חודש אחרון,5
80-89,"{'amount': 282, 'percentage': 7.4}","{'amount': 405, 'percentage': 10.6}",מתחילת קורונה,1
90+,"{'amount': 73, 'percentage': 1.9}","{'amount': 84, 'percentage': 2.2}",מתחילת קורונה,1
90+,"{'amount': 1, 'percentage': 0.8}","{'amount': 4, 'percentage': 3}",חודש אחרון,5
90+,"{'amount': 1, 'percentage': 0.5}","{'amount': 5, 'percentage': 2.7}",3 חודשים,4
90+,"{'amount': 11, 'percentage': 1.1}","{'amount': 12, 'percentage': 1.2}",6 חודשים,3
90+,"{'amount': 56, 'percentage': 1.7}","{'amount': 66, 'percentage': 2}",שנה,2
