Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,40,57,0,0,0,0
2020-12-20T00:00:00.000Z,6887,6944,0.08,0,0,0
2020-12-21T00:00:00.000Z,22492,29436,0.32,0,0,0
2020-12-22T00:00:00.000Z,41052,70488,0.76,0,0,0
2020-12-23T00:00:00.000Z,58893,129381,1.4,0,0,0
2020-12-24T00:00:00.000Z,70307,199688,2.17,0,0,0
2020-12-25T00:00:00.000Z,37684,237372,2.58,0,0,0
2020-12-26T00:00:00.000Z,31969,269341,2.92,0,0,0
2020-12-27T00:00:00.000Z,100791,370132,4.02,0,0,0
2020-12-28T00:00:00.000Z,128962,499094,5.42,0,0,0
2020-12-29T00:00:00.000Z,151235,650329,7.06,0,0,0
2020-12-30T00:00:00.000Z,148391,798720,8.67,0,0,0
2020-12-31T00:00:00.000Z,154548,953268,10.35,0,0,0
2021-01-01T00:00:00.000Z,70301,1023569,11.11,0,0,0
2021-01-02T00:00:00.000Z,70700,1094269,11.88,0,0,0
2021-01-03T00:00:00.000Z,145053,1239322,13.45,0,0,0
2021-01-04T00:00:00.000Z,139173,1378495,14.96,2,2,0
2021-01-05T00:00:00.000Z,122338,1500833,16.29,0,2,0
2021-01-06T00:00:00.000Z,100325,1601158,17.38,0,2,0
2021-01-07T00:00:00.000Z,113252,1714410,18.61,4,6,0
2021-01-08T00:00:00.000Z,65170,1779580,19.31,5,11,0
2021-01-09T00:00:00.000Z,43827,1823407,19.79,26,37,0
2021-01-10T00:00:00.000Z,37201,1860608,20.19,5549,5586,0.06
2021-01-11T00:00:00.000Z,21847,1882455,20.43,17459,23045,0.25
2021-01-12T00:00:00.000Z,26534,1908989,20.72,31976,55021,0.6
2021-01-13T00:00:00.000Z,53891,1962880,21.3,52677,107698,1.17
2021-01-14T00:00:00.000Z,57425,2020305,21.92,65437,173135,1.88
2021-01-15T00:00:00.000Z,30418,2050723,22.25,35058,208193,2.26
2021-01-16T00:00:00.000Z,29161,2079884,22.57,25439,233632,2.54
2021-01-17T00:00:00.000Z,68766,2148650,23.32,81424,315056,3.42
2021-01-18T00:00:00.000Z,72602,2221252,24.11,113711,428767,4.65
2021-01-19T00:00:00.000Z,74884,2296136,24.92,131778,560545,6.08
2021-01-20T00:00:00.000Z,78453,2374589,25.77,137634,698179,7.58
2021-01-21T00:00:00.000Z,71964,2446553,26.55,157328,855507,9.28
2021-01-22T00:00:00.000Z,38915,2485468,26.97,68997,924504,10.03
2021-01-23T00:00:00.000Z,40648,2526116,27.41,52130,976634,10.6
2021-01-24T00:00:00.000Z,71536,2597652,28.19,134676,1111310,12.06
2021-01-25T00:00:00.000Z,88255,2685907,29.15,128390,1239700,13.45
2021-01-26T00:00:00.000Z,2327,2688234,29.17,5695,1245395,13.52
