cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,64,81.40,7.15,כתום,7862
Abu Juwei'id,קטן מ-15,אין מידע,38,81.74,9.86,אדום,4649
Abu Sinan,16,12.21,131,91.57,8.6,אדום,14306
Afula,48,8.73,550,96.76,9.8,אדום,56844
Ahuzzat Baraq,קטן מ-15,אין מידע,23,95.91,9.96,אדום,2398
Akko,33,9.85,335,67.65,8.15,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,46,57.42,9.94,אדום,8011
Allon Shevut,קטן מ-15,אין מידע,18,57.86,6.99,כתום,3111
Ar'ara,קטן מ-15,אין מידע,47,18.41,8.58,אדום,25525
Ar'ara-Banegev,קטן מ-15,אין מידע,17,8.98,5.63,צהוב,18937
Arad,קטן מ-15,אין מידע,180,66.25,9.84,אדום,27170
Ari'el,קטן מ-15,אין מידע,92,44.90,8.47,אדום,20488
Arrabe,קטן מ-15,אין מידע,68,25.88,8.6,אדום,26274
Ashdod,114,8.47,1346,59.47,9.38,אדום,226329
Ashqelon,206,14.07,1464,99.97,9.55,אדום,146442
Atlit,קטן מ-15,אין מידע,49,50.43,9.54,אדום,9716
Azor,15,15.63,96,72.57,8.58,אדום,13228
Baqa Al-Gharbiyye,18,17.14,105,34.49,9.41,אדום,30448
Basma,קטן מ-15,אין מידע,41,39.99,7.01,כתום,10252
Basmat Tab'un,קטן מ-15,אין מידע,25,31.25,5.03,צהוב,8001
Bat Hefer,קטן מ-15,אין מידע,37,70.10,9.98,אדום,5278
Bat Yam,97,8.72,1113,87.11,9.43,אדום,127772
Be'er Sheva,221,11.65,1897,90.07,8.89,אדום,210624
Be'er Ya'aqov,40,27.97,143,49.62,9.9,אדום,28818
Beit Jann,קטן מ-15,אין מידע,22,18.08,7.86,אדום,12169
Bene Ayish,קטן מ-15,אין מידע,32,46.36,9.28,אדום,6902
Bene Beraq,48,10.91,440,21.15,6.64,כתום,208031
Bet Arye,קטן מ-15,אין מידע,29,54.29,9.87,אדום,5342
Bet Dagan,קטן מ-15,אין מידע,40,54.81,8.98,אדום,7298
Bet She'an,קטן מ-15,אין מידע,218,114.86,8.51,אדום,18980
Bet Shemesh,26,11.98,217,16.41,8.22,אדום,132210
Bet Yizhaq-Sh. Hefer,קטן מ-15,אין מידע,20,93.28,9.04,אדום,2144
Betar Illit,קטן מ-15,אין מידע,21,3.43,6.7,כתום,61297
Bi'ne,קטן מ-15,אין מידע,26,30.88,9.39,אדום,8421
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,85,53.22,9.9,אדום,15971
Bir El-Maksur,קטן מ-15,אין מידע,17,17.47,6.82,כתום,9729
Daburiyya,קטן מ-15,אין מידע,39,36.51,7.92,אדום,10682
Daliyat Al-Karmel,קטן מ-15,אין מידע,39,21.83,9.52,אדום,17862
Deir Al-Asad,קטן מ-15,אין מידע,41,32.26,6.73,כתום,12710
Deir Hanna,16,21.05,76,72.66,9.42,אדום,10459
Dimona,34,12.69,268,76.67,7.42,כתום,34954
Efrat,קטן מ-15,אין מידע,19,16.64,9.53,אדום,11420
Eilabun,קטן מ-15,אין מידע,25,43.25,7.38,כתום,5781
Ein Mahel,קטן מ-15,אין מידע,28,20.67,5.39,צהוב,13545
El'ad,קטן מ-15,אין מידע,69,14.03,7.49,כתום,49179
Elat,35,13.73,255,48.56,9.2,אדום,52507
Elqana,קטן מ-15,אין מידע,20,50.52,9.25,אדום,3959
Elyakhin,קטן מ-15,אין מידע,22,63.47,8.93,אדום,3466
Even Yehuda,קטן מ-15,אין מידע,133,94.76,8.19,אדום,14036
Fureidis,0,0,23,17.11,8.63,אדום,13439
Gan Ner,0,0,19,70.37,9.28,אדום,2700
Gan Yavne,34,25.00,136,56.93,10,אדום,23887
Ganne Tiqwa,29,15.43,188,87.41,8.55,אדום,21508
Gedera,34,16.43,207,71.86,7.93,אדום,28805
Giv'at Avni,קטן מ-15,אין מידע,29,139.42,10,אדום,2080
Giv'at Brenner,קטן מ-15,אין מידע,19,71.29,10,אדום,2665
Giv'at Shemu'el,35,17.41,201,73.80,9.61,אדום,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,39,20.31,9.62,אדום,19205
Giv'atayim,46,11.19,411,67.52,8.56,אדום,60872
Hadera,83,11.61,715,72.27,8.89,אדום,98928
Haifa,188,7.58,2480,87.02,9.06,אדום,284981
Har Adar,קטן מ-15,אין מידע,18,43.93,9.65,אדום,4097
Harish,קטן מ-15,אין מידע,89,45.39,8.17,אדום,19608
Hashmona'im,קטן מ-15,אין מידע,20,74.82,9.24,אדום,2673
Hazor Hagelilit,קטן מ-15,אין מידע,59,61.86,9.13,אדום,9538
Herzliyya,96,10.70,897,90.42,9.63,אדום,99208
Hod Hasharon,41,8.38,489,75.52,9.37,אדום,64755
Holon,145,10.69,1357,69.06,9.4,אדום,196510
Hura,קטן מ-15,אין מידע,28,12.14,6.18,כתום,23062
Hurfeish,קטן מ-15,אין מידע,19,29.28,8.73,אדום,6490
I'billin,קטן מ-15,אין מידע,52,38.48,7.91,אדום,13515
Iksal,קטן מ-15,אין מידע,33,21.94,7.68,אדום,15039
Ilut,קטן מ-15,אין מידע,18,21.11,6.36,כתום,8527
Isifya,קטן מ-15,אין מידע,30,23.78,9.77,אדום,12617
Jaljulye,קטן מ-15,אין מידע,45,43.71,8.87,אדום,10295
Jatt,קטן מ-15,אין מידע,37,30.20,9.5,אדום,12252
Jerusalem,229,9.14,2506,26.30,7.25,כתום,952916
Jisr Az-Zarqa,קטן מ-15,אין מידע,40,26.47,6.62,כתום,15113
Judeide-Maker,קטן מ-15,אין מידע,52,24.38,7.54,אדום,21331
Julis,קטן מ-15,אין מידע,29,44.31,9.88,אדום,6545
Ka'abiyye-Tabbash-Hajajre,קטן מ-15,אין מידע,24,42.79,10,אדום,5609
Kabul,קטן מ-15,אין מידע,37,25.99,8.52,אדום,14234
Kafar Kanna,קטן מ-15,אין מידע,35,15.05,5.04,צהוב,23251
Kafar Manda,16,33.33,48,23.29,6.42,כתום,20610
Kafar Qara,קטן מ-15,אין מידע,58,30.01,8.23,אדום,19330
Kafar Qasem,קטן מ-15,אין מידע,50,20.63,7.62,אדום,24236
Kafar Yasif,קטן מ-15,אין מידע,47,45.86,9.11,אדום,10249
Karmi'el,41,10.38,395,85.52,9.96,אדום,46190
Kefar Habad,קטן מ-15,אין מידע,19,28.21,5.99,צהוב,6735
Kefar Sava,116,11.27,1029,101.22,8.71,אדום,101664
Kefar Tavor,קטן מ-15,אין מידע,38,86.34,7.57,אדום,4401
Kefar Weradim,קטן מ-15,אין מידע,41,74.61,10,אדום,5495
Kefar Yona,22,14.29,154,58.91,8.45,אדום,26140
Kisra-Sumei,קטן מ-15,אין מידע,21,23.39,8.75,אדום,8978
Kokhav Ya'ir,קטן מ-15,אין מידע,71,81.25,10,אדום,8738
Kuseife,קטן מ-15,אין מידע,25,11.15,5.44,צהוב,22418
Laqye,קטן מ-15,אין מידע,19,13.00,5.31,צהוב,14616
Lehavim,קטן מ-15,אין מידע,69,103.90,9.87,אדום,6641
Lod,51,11.78,433,53.60,8.15,אדום,80786
Ma'ale Adummim,קטן מ-15,אין מידע,123,32.54,9.13,אדום,37802
Ma'ale Iron,קטן מ-15,אין מידע,41,26.71,9.05,אדום,15351
Ma'alot-Tarshiha,18,12.68,142,64.09,8.11,אדום,22158
Majd Al-Kurum,קטן מ-15,אין מידע,41,26.28,7.49,כתום,15599
Majdal Shams,קטן מ-15,אין מידע,60,53.36,9.77,אדום,11244
Mattan,0,0,19,52.34,9.34,אדום,3630
Mazkeret Batya,15,16.67,90,59.62,9.85,אדום,15095
Meshhed,קטן מ-15,אין מידע,20,23.60,7.21,כתום,8473
