section,female,male,period
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 22, 'percentage': 0.8}",שנה
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.5}",3 חודשים
0-9,"{'amount': 17, 'percentage': 0.3}","{'amount': 31, 'percentage': 0.5}",מתחילת קורונה
0-9,"{'amount': 9, 'percentage': 0.6}","{'amount': 15, 'percentage': 1}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.4}","{'amount': 1, 'percentage': 0.4}",חודש אחרון
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה
10-19,"{'amount': 2, 'percentage': 0.5}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 8, 'percentage': 0.5}","{'amount': 9, 'percentage': 0.6}",6 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 4, 'percentage': 0.9}","{'amount': 3, 'percentage': 0.7}",3 חודשים
20-29,"{'amount': 60, 'percentage': 0.9}","{'amount': 57, 'percentage': 0.9}",מתחילת קורונה
20-29,"{'amount': 4, 'percentage': 1.5}","{'amount': 3, 'percentage': 1.1}",חודש אחרון
20-29,"{'amount': 23, 'percentage': 0.9}","{'amount': 24, 'percentage': 0.9}",שנה
20-29,"{'amount': 13, 'percentage': 0.9}","{'amount': 13, 'percentage': 0.9}",6 חודשים
30-39,"{'amount': 38, 'percentage': 1.4}","{'amount': 50, 'percentage': 1.9}",שנה
30-39,"{'amount': 6, 'percentage': 1.4}","{'amount': 5, 'percentage': 1.2}",3 חודשים
30-39,"{'amount': 107, 'percentage': 1.7}","{'amount': 106, 'percentage': 1.7}",מתחילת קורונה
30-39,"{'amount': 17, 'percentage': 1.2}","{'amount': 27, 'percentage': 1.8}",6 חודשים
30-39,"{'amount': 2, 'percentage': 0.7}","{'amount': 3, 'percentage': 1.1}",חודש אחרון
40-49,"{'amount': 6, 'percentage': 1.4}","{'amount': 11, 'percentage': 2.6}",3 חודשים
40-49,"{'amount': 52, 'percentage': 2}","{'amount': 105, 'percentage': 4}",שנה
40-49,"{'amount': 141, 'percentage': 2.2}","{'amount': 267, 'percentage': 4.2}",מתחילת קורונה
40-49,"{'amount': 2, 'percentage': 0.7}","{'amount': 7, 'percentage': 2.6}",חודש אחרון
40-49,"{'amount': 17, 'percentage': 1.2}","{'amount': 40, 'percentage': 2.7}",6 חודשים
50-59,"{'amount': 111, 'percentage': 4.2}","{'amount': 194, 'percentage': 7.4}",שנה
50-59,"{'amount': 259, 'percentage': 4.1}","{'amount': 555, 'percentage': 8.8}",מתחילת קורונה
50-59,"{'amount': 8, 'percentage': 1.9}","{'amount': 23, 'percentage': 5.4}",3 חודשים
50-59,"{'amount': 49, 'percentage': 3.3}","{'amount': 94, 'percentage': 6.4}",6 חודשים
50-59,"{'amount': 5, 'percentage': 1.9}","{'amount': 10, 'percentage': 3.7}",חודש אחרון
60-69,"{'amount': 225, 'percentage': 8.6}","{'amount': 332, 'percentage': 12.7}",שנה
60-69,"{'amount': 31, 'percentage': 7.3}","{'amount': 60, 'percentage': 14.2}",3 חודשים
60-69,"{'amount': 524, 'percentage': 8.3}","{'amount': 968, 'percentage': 15.3}",מתחילת קורונה
60-69,"{'amount': 100, 'percentage': 6.8}","{'amount': 181, 'percentage': 12.3}",6 חודשים
60-69,"{'amount': 19, 'percentage': 7.1}","{'amount': 35, 'percentage': 13.1}",חודש אחרון
70-79,"{'amount': 274, 'percentage': 10.5}","{'amount': 422, 'percentage': 16.1}",שנה
70-79,"{'amount': 615, 'percentage': 9.7}","{'amount': 1082, 'percentage': 17.1}",מתחילת קורונה
70-79,"{'amount': 47, 'percentage': 11.1}","{'amount': 86, 'percentage': 20.3}",3 חודשים
70-79,"{'amount': 156, 'percentage': 10.6}","{'amount': 256, 'percentage': 17.5}",6 חודשים
70-79,"{'amount': 33, 'percentage': 12.3}","{'amount': 51, 'percentage': 19}",חודש אחרון
80-89,"{'amount': 245, 'percentage': 9.3}","{'amount': 304, 'percentage': 11.6}",שנה
80-89,"{'amount': 34, 'percentage': 8}","{'amount': 58, 'percentage': 13.7}",3 חודשים
80-89,"{'amount': 503, 'percentage': 7.9}","{'amount': 682, 'percentage': 10.8}",מתחילת קורונה
80-89,"{'amount': 149, 'percentage': 10.2}","{'amount': 199, 'percentage': 13.6}",6 חודשים
80-89,"{'amount': 25, 'percentage': 9.3}","{'amount': 39, 'percentage': 14.6}",חודש אחרון
90+,"{'amount': 18, 'percentage': 4.2}","{'amount': 19, 'percentage': 4.5}",3 חודשים
90+,"{'amount': 80, 'percentage': 3.1}","{'amount': 80, 'percentage': 3.1}",שנה
90+,"{'amount': 153, 'percentage': 2.4}","{'amount': 159, 'percentage': 2.5}",מתחילת קורונה
90+,"{'amount': 56, 'percentage': 3.8}","{'amount': 58, 'percentage': 4}",6 חודשים
90+,"{'amount': 14, 'percentage': 5.2}","{'amount': 14, 'percentage': 5.2}",חודש אחרון
