section,female,male,period,order_period
0-9,"{'amount': 1, 'percentage': 0.5}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
0-9,"{'amount': 32, 'percentage': 0.2}","{'amount': 42, 'percentage': 0.3}",שנה,2
0-9,"{'amount': 18, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.5}",6 חודשים,3
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 38, 'percentage': 0.2}","{'amount': 53, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 56, 'percentage': 0.3}","{'amount': 47, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 1}",חודש אחרון,5
10-19,"{'amount': 10, 'percentage': 0.4}","{'amount': 10, 'percentage': 0.4}",3 חודשים,4
10-19,"{'amount': 19, 'percentage': 0.3}","{'amount': 16, 'percentage': 0.3}",6 חודשים,3
10-19,"{'amount': 42, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 68, 'percentage': 1.3}","{'amount': 49, 'percentage': 0.9}",6 חודשים,3
20-29,"{'amount': 49, 'percentage': 1.8}","{'amount': 32, 'percentage': 1.2}",3 חודשים,4
20-29,"{'amount': 4, 'percentage': 2}","{'amount': 3, 'percentage': 1.5}",חודש אחרון,5
20-29,"{'amount': 231, 'percentage': 1}","{'amount': 181, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 169, 'percentage': 1.1}","{'amount': 141, 'percentage': 1}",שנה,2
30-39,"{'amount': 385, 'percentage': 2.6}","{'amount': 397, 'percentage': 2.7}",שנה,2
30-39,"{'amount': 155, 'percentage': 2.9}","{'amount': 165, 'percentage': 3}",6 חודשים,3
30-39,"{'amount': 89, 'percentage': 3.3}","{'amount': 108, 'percentage': 4}",3 חודשים,4
30-39,"{'amount': 7, 'percentage': 3.5}","{'amount': 7, 'percentage': 3.5}",חודש אחרון,5
30-39,"{'amount': 498, 'percentage': 2.2}","{'amount': 547, 'percentage': 2.5}",מתחילת קורונה,1
40-49,"{'amount': 615, 'percentage': 4.1}","{'amount': 879, 'percentage': 5.9}",שנה,2
40-49,"{'amount': 234, 'percentage': 4.3}","{'amount': 322, 'percentage': 5.9}",6 חודשים,3
40-49,"{'amount': 148, 'percentage': 5.5}","{'amount': 200, 'percentage': 7.4}",3 חודשים,4
40-49,"{'amount': 9, 'percentage': 4.5}","{'amount': 13, 'percentage': 6.5}",חודש אחרון,5
40-49,"{'amount': 811, 'percentage': 3.6}","{'amount': 1213, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 323, 'percentage': 5.9}","{'amount': 433, 'percentage': 8}",6 חודשים,3
50-59,"{'amount': 183, 'percentage': 6.8}","{'amount': 248, 'percentage': 9.2}",3 חודשים,4
50-59,"{'amount': 900, 'percentage': 6.1}","{'amount': 1302, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1314, 'percentage': 5.9}","{'amount': 1941, 'percentage': 8.7}",מתחילת קורונה,1
50-59,"{'amount': 13, 'percentage': 6.5}","{'amount': 12, 'percentage': 6}",חודש אחרון,5
60-69,"{'amount': 235, 'percentage': 8.7}","{'amount': 287, 'percentage': 10.7}",3 חודשים,4
60-69,"{'amount': 447, 'percentage': 8.2}","{'amount': 585, 'percentage': 10.8}",6 חודשים,3
60-69,"{'amount': 18, 'percentage': 9}","{'amount': 23, 'percentage': 11.4}",חודש אחרון,5
60-69,"{'amount': 1780, 'percentage': 8}","{'amount': 2692, 'percentage': 12.1}",מתחילת קורונה,1
60-69,"{'amount': 1186, 'percentage': 8}","{'amount': 1643, 'percentage': 11.1}",שנה,2
70-79,"{'amount': 27, 'percentage': 13.4}","{'amount': 16, 'percentage': 8}",חודש אחרון,5
70-79,"{'amount': 252, 'percentage': 9.4}","{'amount': 250, 'percentage': 9.3}",3 חודשים,4
70-79,"{'amount': 509, 'percentage': 9.4}","{'amount': 616, 'percentage': 11.3}",6 חודשים,3
70-79,"{'amount': 1402, 'percentage': 9.5}","{'amount': 1741, 'percentage': 11.7}",שנה,2
70-79,"{'amount': 2073, 'percentage': 9.3}","{'amount': 2851, 'percentage': 12.8}",מתחילת קורונה,1
80-89,"{'amount': 219, 'percentage': 8.1}","{'amount': 194, 'percentage': 7.2}",3 חודשים,4
80-89,"{'amount': 1452, 'percentage': 9.8}","{'amount': 1378, 'percentage': 9.3}",שנה,2
80-89,"{'amount': 528, 'percentage': 9.7}","{'amount': 531, 'percentage': 9.8}",6 חודשים,3
80-89,"{'amount': 15, 'percentage': 7.5}","{'amount': 19, 'percentage': 9.5}",חודש אחרון,5
80-89,"{'amount': 2145, 'percentage': 9.6}","{'amount': 2106, 'percentage': 9.5}",מתחילת קורונה,1
90+,"{'amount': 1027, 'percentage': 4.6}","{'amount': 651, 'percentage': 2.9}",מתחילת קורונה,1
90+,"{'amount': 10, 'percentage': 5}","{'amount': 2, 'percentage': 1}",חודש אחרון,5
90+,"{'amount': 101, 'percentage': 3.7}","{'amount': 56, 'percentage': 2.1}",3 חודשים,4
90+,"{'amount': 256, 'percentage': 4.7}","{'amount': 132, 'percentage': 2.4}",6 חודשים,3
90+,"{'amount': 650, 'percentage': 4.4}","{'amount': 432, 'percentage': 2.9}",שנה,2
