gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,30-39,חודש אחרון,7056,6.4,1,0.8,6,3.2,6,1
זכר,30-39,3 חודשים,55428,6.1,7,0.5,21,2.3,32,0.8
זכר,30-39,6 חודשים,156412,5.7,12,0.5,29,2,63,0.9
זכר,30-39,שנה,184764,5.7,25,0.6,48,2,212,1.8
נקבה,30-39,חודש אחרון,9734,8.8,1,0.8,5,2.6,8,1.3
נקבה,30-39,3 חודשים,82707,9,4,0.3,12,1.3,35,0.9
נקבה,30-39,שנה,284305,8.8,16,0.4,38,1.6,229,1.9
נקבה,30-39,מתחילת קורונה,346745,8.6,37,0.3,104,1.7,598,2.1
נקבה,30-39,6 חודשים,243893,8.9,5,0.2,18,1.3,74,1.1
זכר,40-49,חודש אחרון,6687,6,1,0.8,6,3.2,11,1.8
זכר,40-49,מתחילת קורונה,212390,5.2,120,1.1,262,4.4,1395,4.8
זכר,40-49,3 חודשים,52031,5.7,12,0.8,27,3,76,2
זכר,40-49,6 חודשים,145450,5.3,22,0.8,56,3.9,148,2.2
זכר,40-49,שנה,168408,5.2,53,1.2,108,4.5,464,3.8
נקבה,40-49,חודש אחרון,9396,8.5,0,0,5,2.6,5,0.8
נקבה,40-49,3 חודשים,78636,8.6,3,0.2,14,1.6,42,1.1
נקבה,40-49,שנה,252084,7.8,20,0.5,51,2.1,333,2.8
נקבה,40-49,מתחילת קורונה,306281,7.6,75,0.7,138,2.3,968,3.4
נקבה,40-49,6 חודשים,222459,8.2,13,0.5,26,1.8,91,1.3
זכר,50-59,חודש אחרון,5431,4.9,3,2.3,15,7.9,20,3.3
זכר,50-59,3 חודשים,36166,4,35,2.5,67,7.5,168,4.4
זכר,50-59,שנה,110371,3.4,133,3.1,196,8.2,707,5.9
זכר,50-59,מתחילת קורונה,143045,3.5,381,3.5,544,9,2222,7.7
זכר,50-59,6 חודשים,97541,3.6,67,2.6,112,7.8,305,4.5
נקבה,50-59,3 חודשים,57226,6.3,19,1.3,31,3.5,95,2.5
נקבה,50-59,שנה,164669,5.1,79,1.8,115,4.8,529,4.4
נקבה,50-59,מתחילת קורונה,203500,5,199,1.9,255,4.2,1565,5.4
נקבה,50-59,חודש אחרון,8477,7.6,3,2.3,5,2.6,11,1.8
נקבה,50-59,6 חודשים,148279,5.4,42,1.6,62,4.3,207,3
זכר,60-69,חודש אחרון,5636,5.1,4,3,27,14.2,46,7.6
זכר,60-69,מתחילת קורונה,100692,2.5,991,9.2,922,15.3,3254,11.3
זכר,60-69,3 חודשים,28015,3.1,104,7.3,117,13.1,330,8.6
זכר,60-69,6 חודשים,70112,2.6,182,7,172,12,597,8.8
זכר,60-69,שנה,78321,2.4,351,8.1,295,12.4,1164,9.7
נקבה,60-69,חודש אחרון,8539,7.7,8,6,18,9.5,37,6.1
נקבה,60-69,3 חודשים,42681,4.7,62,4.4,69,7.7,260,6.8
נקבה,60-69,שנה,110479,3.4,249,5.7,211,8.9,882,7.3
נקבה,60-69,מתחילת קורונה,134271,3.3,551,5.1,505,8.4,2210,7.7
נקבה,60-69,6 חודשים,100459,3.7,111,4.3,104,7.3,437,6.4
זכר,70-79,3 חודשים,19060,2.1,198,13.9,146,16.3,536,14
זכר,70-79,שנה,46288,1.4,600,13.8,359,15.1,1532,12.7
זכר,70-79,מתחילת קורונה,57413,1.4,1627,15.2,1012,16.8,3644,12.7
זכר,70-79,חודש אחרון,4732,4.3,15,11.3,30,15.8,92,15.2
זכר,70-79,6 חודשים,41843,1.5,342,13.2,220,15.4,942,13.9
נקבה,70-79,חודש אחרון,6054,5.5,14,10.5,18,9.5,52,8.6
נקבה,70-79,3 חודשים,24724,2.7,136,9.5,91,10.2,411,10.7
נקבה,70-79,שנה,57509,1.8,431,9.9,247,10.4,1203,10
נקבה,70-79,מתחילת קורונה,69537,1.7,1028,9.6,579,9.6,2767,9.6
נקבה,70-79,6 חודשים,52147,1.9,254,9.8,149,10.4,711,10.5
זכר,80-89,6 חודשים,14829,0.5,489,18.9,176,12.3,998,14.7
זכר,80-89,מתחילת קורונה,21845,0.5,1890,17.6,634,10.5,3012,10.5
זכר,80-89,חודש אחרון,1782,1.6,22,16.5,23,12.1,83,13.7
זכר,80-89,3 חודשים,6878,0.8,287,20.1,113,12.6,588,15.3
זכר,80-89,שנה,16837,0.5,777,17.9,259,10.9,1502,12.5
נקבה,80-89,3 חודשים,9780,1.1,246,17.3,88,9.8,571,14.9
נקבה,80-89,שנה,23956,0.7,737,17,222,9.3,1564,13
נקבה,80-89,מתחילת קורונה,31192,0.8,1727,16.1,476,7.9,3142,10.9
נקבה,80-89,חודש אחרון,2521,2.3,22,16.5,14,7.4,91,15
נקבה,80-89,6 חודשים,21251,0.8,465,17.9,143,10,1045,15.4
זכר,90+,6 חודשים,3124,0.1,269,10.4,45,3.1,422,6.2
זכר,90+,שנה,3560,0.1,369,8.5,62,2.6,544,4.5
זכר,90+,מתחילת קורונה,4836,0.1,858,8,140,2.3,1018,3.5
זכר,90+,חודש אחרון,376,0.3,18,13.5,5,2.6,60,9.9
זכר,90+,3 חודשים,1384,0.2,154,10.8,27,3,275,7.2
נקבה,90+,6 חודשים,6121,0.2,301,11.6,49,3.4,550,8.1
נקבה,90+,מתחילת קורונה,9738,0.2,1126,10.5,138,2.3,1516,5.3
נקבה,90+,חודש אחרון,761,0.7,21,15.8,10,5.3,70,11.6
נקבה,90+,3 חודשים,2644,0.3,149,10.5,31,3.5,318,8.3
נקבה,90+,שנה,6941,0.2,463,10.7,65,2.7,798,6.6
