section,female,male,period
0-9,"{'amount': 73, 'percentage': 0.3}","{'amount': 111, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 37, 'percentage': 0.5}","{'amount': 54, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 22, 'percentage': 0.6}","{'amount': 27, 'percentage': 0.7}",3 חודשים
0-9,"{'amount': 4, 'percentage': 0.7}","{'amount': 4, 'percentage': 0.7}",חודש אחרון
0-9,"{'amount': 55, 'percentage': 0.5}","{'amount': 80, 'percentage': 0.7}",שנה
10-19,"{'amount': 34, 'percentage': 0.3}","{'amount': 42, 'percentage': 0.3}",שנה
10-19,"{'amount': 77, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 16, 'percentage': 0.2}","{'amount': 26, 'percentage': 0.4}",6 חודשים
10-19,"{'amount': 9, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 1, 'percentage': 0.2}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
20-29,"{'amount': 28, 'percentage': 0.4}","{'amount': 41, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 8, 'percentage': 0.2}","{'amount': 20, 'percentage': 0.5}",3 חודשים
20-29,"{'amount': 271, 'percentage': 0.9}","{'amount': 241, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 98, 'percentage': 0.8}","{'amount': 90, 'percentage': 0.7}",שנה
20-29,"{'amount': 1, 'percentage': 0.2}","{'amount': 3, 'percentage': 0.5}",חודש אחרון
30-39,"{'amount': 598, 'percentage': 2.1}","{'amount': 620, 'percentage': 2.2}",מתחילת קורונה
30-39,"{'amount': 73, 'percentage': 1.1}","{'amount': 62, 'percentage': 0.9}",6 חודשים
30-39,"{'amount': 33, 'percentage': 0.9}","{'amount': 30, 'percentage': 0.8}",3 חודשים
30-39,"{'amount': 7, 'percentage': 1.2}","{'amount': 5, 'percentage': 0.9}",חודש אחרון
30-39,"{'amount': 229, 'percentage': 1.9}","{'amount': 212, 'percentage': 1.8}",שנה
40-49,"{'amount': 968, 'percentage': 3.4}","{'amount': 1395, 'percentage': 4.8}",מתחילת קורונה
40-49,"{'amount': 90, 'percentage': 1.3}","{'amount': 148, 'percentage': 2.2}",6 חודשים
40-49,"{'amount': 40, 'percentage': 1.1}","{'amount': 73, 'percentage': 2}",3 חודשים
40-49,"{'amount': 333, 'percentage': 2.8}","{'amount': 464, 'percentage': 3.8}",שנה
40-49,"{'amount': 4, 'percentage': 0.7}","{'amount': 11, 'percentage': 1.9}",חודש אחרון
50-59,"{'amount': 1566, 'percentage': 5.4}","{'amount': 2222, 'percentage': 7.7}",מתחילת קורונה
50-59,"{'amount': 208, 'percentage': 3.1}","{'amount': 305, 'percentage': 4.5}",6 חודשים
50-59,"{'amount': 529, 'percentage': 4.4}","{'amount': 707, 'percentage': 5.9}",שנה
50-59,"{'amount': 88, 'percentage': 2.4}","{'amount': 161, 'percentage': 4.4}",3 חודשים
50-59,"{'amount': 12, 'percentage': 2.1}","{'amount': 19, 'percentage': 3.3}",חודש אחרון
60-69,"{'amount': 2210, 'percentage': 7.7}","{'amount': 3256, 'percentage': 11.3}",מתחילת קורונה
60-69,"{'amount': 436, 'percentage': 6.4}","{'amount': 598, 'percentage': 8.8}",6 חודשים
60-69,"{'amount': 880, 'percentage': 7.3}","{'amount': 1165, 'percentage': 9.7}",שנה
60-69,"{'amount': 247, 'percentage': 6.8}","{'amount': 316, 'percentage': 8.6}",3 חודשים
60-69,"{'amount': 35, 'percentage': 6}","{'amount': 44, 'percentage': 7.5}",חודש אחרון
70-79,"{'amount': 2766, 'percentage': 9.6}","{'amount': 3644, 'percentage': 12.7}",מתחילת קורונה
70-79,"{'amount': 711, 'percentage': 10.5}","{'amount': 942, 'percentage': 13.9}",6 חודשים
70-79,"{'amount': 49, 'percentage': 8.4}","{'amount': 89, 'percentage': 15.3}",חודש אחרון
70-79,"{'amount': 1203, 'percentage': 10}","{'amount': 1533, 'percentage': 12.7}",שנה
70-79,"{'amount': 395, 'percentage': 10.8}","{'amount': 506, 'percentage': 13.8}",3 חודשים
80-89,"{'amount': 3145, 'percentage': 10.9}","{'amount': 3011, 'percentage': 10.5}",מתחילת קורונה
80-89,"{'amount': 1043, 'percentage': 15.4}","{'amount': 998, 'percentage': 14.7}",6 חודשים
80-89,"{'amount': 88, 'percentage': 15.1}","{'amount': 77, 'percentage': 13.2}",חודש אחרון
80-89,"{'amount': 1566, 'percentage': 13}","{'amount': 1501, 'percentage': 12.4}",שנה
80-89,"{'amount': 540, 'percentage': 14.8}","{'amount': 560, 'percentage': 15.3}",3 חודשים
90+,"{'amount': 303, 'percentage': 8.3}","{'amount': 267, 'percentage': 7.3}",3 חודשים
90+,"{'amount': 1515, 'percentage': 5.3}","{'amount': 1021, 'percentage': 3.5}",מתחילת קורונה
90+,"{'amount': 798, 'percentage': 6.6}","{'amount': 546, 'percentage': 4.5}",שנה
90+,"{'amount': 550, 'percentage': 8.1}","{'amount': 424, 'percentage': 6.2}",6 חודשים
90+,"{'amount': 69, 'percentage': 11.8}","{'amount': 60, 'percentage': 10.3}",חודש אחרון
