name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
קרית טבעון,1.8,ירוק,0.5,0.0025974025974,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,66.47322894996168,64.49140479579548,
סביון,2.7,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,82.10135970333745,78.8133498145859,
נוף הגליל,1.3,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,64.97497020262217,61.399284862932056,
קרית ים,0.9,ירוק,0.5,0.0024009603841,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,67.83365914341567,64.75158039046434,
דימונה,1.2,ירוק,0.6,0.002600780234,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,70.01773759798593,65.7464095668593,
זמר,2.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,53.52346670358577,48.65014536896027,
אבו קורינאת (שבט),3.6,צהוב,4.5,0.0576923076923,0, קטן מ-15 ,צהוב,2021-04-26T00:00:00.000Z,4.038432667767602,3.1977180603512982,
כוכב השחר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,45.71917808219178,43.06506849315068,0.0
קציר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,55.83361515049036,54.34562056137978,0.0
בועיינה-נוג'ידאת,2.5,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,56.61772050744182,50.913994605933475,0.0
מצפה יריחו,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,41.28654970760234,38.75243664717349,0.0
טירת כרמל,2.3,ירוק,0.4,0.003003003003,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,64.59131150916203,61.67593164504839,
באר שבע,1.4,ירוק,0.9,0.0041779820346,-0.4285714285715,44,ירוק,2021-04-26T00:00:00.000Z,65.67152841081739,61.88421072622303,2.1
רמת ישי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,68.27507598784194,66.3627152988855,0.0
עוזייר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,52.944675788221296,49.58358120166568,
לוד,2.2,ירוק,0.7,0.0044709388971,-0.09090909090910004, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,52.62174139083504,47.8820587725596,
ראשון לציון,1.8,ירוק,0.6,0.0028373825146,0.06666666666660004,36,ירוק,2021-04-26T00:00:00.000Z,66.70144710052327,63.902989944937495,1.4
מודיעין-מכבים-רעות,0.9,ירוק,0.2,0.0007225433526,-0.1666666666667001, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,65.43950012665711,63.007683863885845,
גני תקווה,1.9,ירוק,0.5,0.0016233766233,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,63.869257950530034,61.665426817928214,
בית שמש,1,ירוק,0.6,0.0041623309053,-0.4736842105264,24,ירוק,2021-04-26T00:00:00.000Z,29.885787761893955,26.129642235836926,1.8
מעגלים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,47.91868344627299,44.09486931268151,0.0
גבעתיים,0.8,ירוק,0.2,0.0007633587786,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,66.10592719148377,64.26600078853988,
כפר אדומים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,51.110171283569464,48.80524423768238,0.0
עפולה,0.8,ירוק,0.2,0.001066098081,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,59.70199141510098,56.438674266413344,0.0
גן נר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,74.92592592592592,72.03703703703704,0.0
כפר כנא,1.7,ירוק,0.4,0.0088495575221,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,53.83424368844351,49.017246570039994,
כפר יונה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,57.73527161438409,55.466717674062735,0.0
פדואל,3.4,צהוב,19.7,0.015625,0, קטן מ-15 ,צהוב,2021-04-26T00:00:00.000Z,54.054054054054056,50.319410319410316,
הרצליה,2.2,ירוק,1.1,0.0030236393622,0.1000000000000001,25,ירוק,2021-04-26T00:00:00.000Z,69.11841786952665,66.74562535279412,2.5
סולם,5.8,ירוק,11.3,0.027027027027,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,63.93504531722054,58.76132930513596,
נתניה,2.2,ירוק,0.7,0.002258793159,-0.4827586206897,37,ירוק,2021-04-26T00:00:00.000Z,59.60717832189728,56.186650683032,1.7
רמלה,0.6,ירוק,0.3,0.0017421602787,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,55.94710219367255,50.97720505051818,
יבנאל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,33.7468412589019,31.24282104295888,0.0
בית ג'ן,3.3,צהוב,9.9,0.0178306092124,0.2, קטן מ-15 ,צהוב,2021-04-26T00:00:00.000Z,55.50990221053497,49.08373736543676,
רעננה,1.6,ירוק,0.6,0.001649484536,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,72.59933989968555,70.0343044257907,
יהוד,2,ירוק,1.3,0.0049443757725,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,68.17318268173183,65.22681065226811,
קרית שמונה,1.8,ירוק,0.4,0.0031545741324,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,66.43524699599466,63.22652425456163,
אעצם (שבט),3.5,כתום,1.8,0.05,0, קטן מ-15 ,כתום,2021-04-26T00:00:00.000Z,6.431401455818668,5.040081083571363,
ערערה,1.4,ירוק,0.4,0.0058479532163,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,41.65328109696376,36.81880509304603,
ג'ת,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,53.232125367286976,47.07802807704864,0.0
אבני חפץ,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,44.68494468494468,41.17364117364117,0.0
דאלית אל-כרמל,1.6,ירוק,1.1,0.0027586206896,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,51.505990370619195,46.512148695554814,
באקה אל-גרביה,2.3,צהוב,0.3,0.0054945054945,0, קטן מ-15 ,צהוב,2021-04-26T00:00:00.000Z,52.22017866526537,47.05727798213347,
מגדל העמק,1.6,ירוק,0.4,0.0019723865877,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,62.00465296626599,58.604110120201625,
הוואשלה (שבט),2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,6.297872340425532,4.808510638297872,0.0
נחף,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,50.00374728321967,44.94491493667091,0.0
תקוע,2.4,צהוב,0.0,0,0, 0 ,צהוב,2021-04-26T00:00:00.000Z,41.236867239732575,55.18147086914995,0.0
לקיה,5,צהוב,5.5,0.060606060606,-0.4736842105264,22,צהוב,2021-04-26T00:00:00.000Z,24.15161466885605,19.458128078817737,15.1
עמנואל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,21.15152975186702,18.477475307154904,0.0
אורנית,3,ירוק,1.1,0.0024691358024,-0.09090909090910004, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,68.83462819089901,67.08102108768036,
רכסים,1.9,ירוק,0.8,0.0114942528735,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,32.07275483137552,26.593406593406595,
טובא-זנגריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,54.929577464788736,50.07986060694062,0.0
טייבה,2.1,ירוק,2.7,0.0244399185336,-0.25,24,ירוק,2021-04-26T00:00:00.000Z,45.64173881835718,40.940289803059535,5.4
חצור הגלילית,2.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,60.27469071084085,55.92367372614804,
קרית ביאליק,1.2,ירוק,0.5,0.0027100271002,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,68.54124144555168,65.87105294753272,
נאעורה,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,58.03837953091684,53.77398720682302,
נצרת,0.9,ירוק,0.1,0.0013717421124,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,55.43391566110068,50.283016440682324,
ירכא,1.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,51.06566820276498,43.824884792626726,
ירוחם,3.7,ירוק,4.7,0.0124069478908,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,56.11423220973782,52.62172284644194,
כפר יאסיף,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,60.07415357595863,55.72250951312323,0.0
כפר תבור,3.4,ירוק,2.3,0.010101010101,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,68.57532379004772,66.25766871165644,
תל שבע,4.2,ירוק,2.8,0.0402684563758,0,21,ירוק,2021-04-26T00:00:00.000Z,25.939343272490827,22.098369792392365,9.8
גני מודיעין,3.4,ירוק,11.1,0.06,0, קטן מ-15 ,ירוק,2021-04-26T00:00:00.000Z,28.170055452865068,25.619223659889094,
אליכין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-26T00:00:00.000Z,63.444893248701675,60.58857472590883,0.0
